UUID,LINK,MODEL,CATEGORY,BRAND
ecaaf4b3-de64-4bef-9b68-5376066892f0,https://www.zappos.com//p/aldo-myly-heeled-sandal-black-suede/product/8879236/color/106,Myly Heeled Sandal,Heels,ALDO
d792216b-905b-4aae-b09b-a0b80bcc195b,https://www.zappos.com//p/klogs-footwear-naples-black-leather/product/7391653/color/72,Naples,Clogs & Mules,Klogs Footwear
f40a4d7d-16fa-4778-a5ae-02c0021ec951,https://www.zappos.com//p/clarks-everlay-dixey-black-leather/product/8892419/color/72,Everlay Dixey,Loafers,Clarks
238758bd-bcaa-4c58-997d-5d2752bed4dd,https://www.zappos.com//p/crocs-crocband-clog-navy/product/7990273/color/9,Crocband Clog,Clogs & Mules,Crocs
7611e3ef-f315-471e-950f-d3a935839977,https://www.zappos.com//p/under-armour-kids-ua-bps-rave-2-little-kid-graphite-white-high-vis-yellow/product/8971275/color/486123,UA BPS Rave 2 (Little Kid),Sneakers & Athletic Shoes,Under Armour Kids
8be8e1e8-7859-4bcc-84ba-d1ff2032bd20,https://www.zappos.com//p/under-armour-kids-ua-bgs-x-level-prospect-big-kid-blue-circuit-black-metallic-silver/product/9057355/color/754084,UA BGS X Level Prospect (Big Kid),Sneakers & Athletic Shoes,Under Armour Kids
c5e1f6a6-c462-4339-b78f-5eb9e4f3b710,https://www.zappos.com//p/toms-carlo-shade-heritage-canvas/product/9066517/color/725389,Carlo,Sneakers & Athletic Shoes,TOMS
7e1d4111-9df1-4a0b-bff6-eba5b7f213c6,https://www.zappos.com//p/dansko-professional-grey-tooled-patent/product/122568/color/604436,Professional,Clogs & Mules,Dansko
28b2cba1-4861-45ee-abab-7a1d886f9429,https://www.zappos.com//p/new-balance-ww577-hook-and-loop-bone/product/7729846/color/5,WW577 Hook and Loop,Sneakers & Athletic Shoes,New Balance
34b0f16e-bc5c-4a8a-9c93-acb8e33c1e50,https://www.zappos.com//p/stride-rite-dakota-toddler-light-grey/product/8801392/color/6700,Dakota (Toddler),Sneakers & Athletic Shoes,Stride Rite
214fae97-a710-4bdb-b812-3a1224346bcc,https://www.zappos.com//p/born-avoca-black/product/8961430/color/3,Avoca,Clogs & Mules,Born
1548d864-2fc1-4fac-9e8d-6cb7181daa18,https://www.zappos.com//p/teva-tirra-bering-sea/product/7593648/color/213922,Tirra,Sandals,Teva
a22240ca-1fc7-4547-8f66-729dbc56629f,https://www.zappos.com//p/new-balance-coast-v4-petrol-galaxy/product/9084494/color/764846,Coast v4,Sneakers & Athletic Shoes,New Balance
8453a970-8069-4a77-9eb6-50476f041ef5,https://www.zappos.com//p/hatley-kids-kidds-color-block-rain-boots-toddler-little-kid-yellow-navy/product/8988038/color/6699,Kid’s Color Block Rain Boots (Toddler/Little Kid),Boots,Hatley Kids
c6848dcb-661e-4c24-b192-9da17fc8ddca,https://www.zappos.com//p/stride-rite-lighted-mouth-shark-toddler-little-kid-grey/product/8398850/color/401,Lighted Mouth Shark (Toddler/Little Kid),Slippers,Stride Rite
dc35d618-6b79-4ba3-99f2-7c1e6255d4af,https://www.zappos.com//p/nike-kids-team-hustle-d8-big-kid-black-white-university-red/product/8844938/color/55378,Team Hustle D8 (Big Kid),Sneakers & Athletic Shoes,Nike Kids
442b38a1-80e4-41c4-ab7d-2d2c65e349d4,https://www.zappos.com//p/ugg-birche-grey-sheepskin/product/8553285/color/241641,Birche,Slippers,UGG
6a6f223a-4cde-467c-b7eb-2f4d55c460c9,https://www.zappos.com//p/ugg-kids-bailey-button-ii-little-kid-big-kid-navy/product/8921002/color/9,Bailey Button II (Little Kid/Big Kid),Boots,UGG Kids
cd9f6eb7-8b19-4d90-af3b-7360ed3e71dd,https://www.zappos.com//p/nike-flex-experience-rn-7-white-cool-grey-wolf-grey/product/8967215/color/320857,Flex Experience RN 7,Sneakers & Athletic Shoes,Nike
b7dc438a-0126-498a-b860-8d2ad9e12d8a,https://www.zappos.com//p/ugg-ascot-leather-black-leather/product/7204971/color/72,Ascot Leather,Slippers,UGG
76a8a34f-5552-49f6-8f10-704ac7a4e6ff,https://www.zappos.com//p/anne-klein-fabulist-black-leather-reptile/product/8455110/color/652812,Fabulist,Heels,Anne Klein
5b419acb-3e58-49d7-b370-0e217081f5fc,https://www.zappos.com//p/vans-old-skooll-core-classics-black-pewter/product/103789/color/13855,Old Skool™ Core Classics,Sneakers & Athletic Shoes,Vans
c31fd80c-3438-4b33-9eb1-b33ddaac3b21,https://www.zappos.com//p/ugg-bailey-button-ii-chestnut/product/8727090/color/278,Bailey Button II,Boots,UGG
0d5c8a67-147f-4ea4-98ea-2c3014fbacb5,https://www.zappos.com//p/sam-edelman-stillson-classic-nude-dress-nappa-leather/product/8919504/color/742748,Stillson,Heels,Sam Edelman
4a757612-7f3f-4e98-a101-4c618f036f6c,https://www.zappos.com//p/michael-michael-kors-dorothy-flex-pump-black-smooth-calf/product/8939994/color/14296,Dorothy Flex Pump,Heels,MICHAEL Michael Kors
3d11a820-6892-459e-b1bf-38a4fe3030b0,https://www.zappos.com//p/skechers-kids-double-strides-duo-dash-81459l-little-kid-big-kid-navy-pink/product/9081448/color/18640,Double Strides Duo Dash 81459L (Little Kid/Big Kid),Sneakers & Athletic Shoes,SKECHERS KIDS
c84beeda-7600-46a8-9e82-ce223578e4ec,https://www.zappos.com//p/clarks-emslie-twist-black-leather-suede-combination/product/9095125/color/117664,Emslie Twist,Boots,Clarks
06d3f7c1-d5e6-4c63-aec1-a30adf2b2e77,https://www.zappos.com//p/ecco-melbourne-loafer-black/product/9045306/color/3,Melbourne Loafer,Loafers,ECCO
d13cdbba-8353-4ec7-8d40-aa6fb5d13ba8,https://www.zappos.com//p/ryka-influence-2-5-black-meteorite-white/product/8726501/color/674541,Influence 2.5,Sneakers & Athletic Shoes,Ryka
8c5fec21-3b02-4467-94fa-7a633fee8964,https://www.zappos.com//p/comfortiva-neima-soft-spots-almond-dynasty-calf/product/7517582/color/278334,Neima - Soft Spots,Heels,Comfortiva
f3969212-5091-4f4a-8962-83a9f0fc53f8,https://www.zappos.com//p/saucony-originals-jazz-low-pro-vegan-black-oatmeal/product/7242934/color/65872,Jazz Low Pro Vegan,Sneakers & Athletic Shoes,Saucony Originals
f644b7db-8afc-4991-b53c-7461e8944e54,https://www.zappos.com//p/asics-gel-kahana-8-mid-grey-carbon-limelight/product/8699159/color/720471,Gel-Kahana® 8,Sneakers & Athletic Shoes,ASICS
0e09007d-1010-43b6-b09c-3f4a764494f6,https://www.zappos.com//p/sorel-ainsleyy-conquest-black-full-grain-leather/product/9052566/color/4082,Ainsley™ Conquest,Boots,SOREL
23241a44-c47d-499a-9959-be2ef97dedc6,https://www.zappos.com//p/sas-scenic-cap-toe-black-black-patent/product/9095641/color/4460,Scenic Cap Toe,Flats,SAS
a40eb997-2a64-45f8-986f-1f5895406c95,https://www.zappos.com//p/earth-brook-garnet-soft-leather/product/9103283/color/771939,Brook,Boots,Earth
31cc0cc7-517b-4e2b-86a5-736bc83c8025,https://www.zappos.com//p/toms-seasonal-classics-black-dot-chambray/product/8639483/color/725361,Seasonal Classics,Loafers,TOMS
ad153635-ae1f-46d1-8809-03791f3ad4ef,https://www.zappos.com//p/toms-preston-black-micro-corduroy/product/8983358/color/758893,Preston,Oxfords,TOMS
792c2f62-3c1e-4051-b6ed-88d4153849d8,https://www.zappos.com//p/adidas-adilette-cloudfoam-mono-core-black/product/8801028/color/576076,Adilette Cloudfoam Mono,Sandals,adidas
6ac0f835-48e9-4eaa-9a53-dd456f9c449c,https://www.zappos.com//p/sas-walk-easy-black/product/8867488/color/3,Walk Easy,Sneakers & Athletic Shoes,SAS
d1c87101-f10d-4984-a1c4-7e04ca485d45,https://www.zappos.com//p/new-balance-fresh-foam-cruz-v2-knit-charm-white/product/9083277/color/764904,Fresh Foam Cruz v2 Knit,Sneakers & Athletic Shoes,New Balance
166cfa67-40c4-496a-aaf0-14cf96582795,https://www.zappos.com//p/ugg-niels-ii-black/product/9116516/color/3,Niels II,Boots,UGG
6a5aaca9-095a-42f7-bcd1-c2298402c397,https://www.zappos.com//p/sam-edelman-margie-sand-jungle-leopard-brahma/product/9086842/color/711212,Margie,Heels,Sam Edelman
79efd58d-ec09-4bc1-b1e5-79878a507d2d,https://www.zappos.com//p/asics-gel-fortitude-8-mid-grey-white-porcelain-blue/product/8971213/color/719630,GEL-Fortitude® 8,Sneakers & Athletic Shoes,ASICS
0b080890-9b96-4060-8ae6-5c2c05d8d71b,https://www.zappos.com//p/keen-presidio-flint-stone-steel-grey/product/7241238/color/750871,Presidio,Sneakers & Athletic Shoes,Keen
0bd0b3f1-f6ba-4a7f-9933-18d67e015428,https://www.zappos.com//p/dansko-pro-xp-black-patent/product/8369374/color/89,Pro XP,Clogs & Mules,Dansko
f105b6ec-9413-4ac2-a8f3-2f0209eb3220,https://www.zappos.com//p/keds-kids-ella-mj-toddler-little-kid-navy/product/8014517/color/9,Ella MJ (Toddler/Little Kid),Flats,Keds Kids
3274e917-e965-418f-88f2-0a0b3ad42c41,https://www.zappos.com//p/converse-chuck-taylor-all-star-seasonal-color-hi-pure-teal/product/8642992/color/758573,Chuck Taylor® All Star® Seasonal Color Hi,Sneakers & Athletic Shoes,Converse
0a821eb1-9d7e-4675-84d9-15eafa718cb9,https://www.zappos.com//p/converse-chuck-taylor-all-star-seasonal-ox-mouse-grey/product/8262452/color/105581,Chuck Taylor All Star Seasonal Ox,Sneakers & Athletic Shoes,Converse
ba1f85c2-b90a-4c17-8705-e8be9b2af728,https://www.zappos.com//p/propet-travelactiv-slip-on-black/product/8640688/color/3,TravelActiv Slip-On,Sneakers & Athletic Shoes,Propet
6db41359-9584-48e2-9f66-8e99ba6872a7,https://www.zappos.com//p/asics-gt-2000-6-trail-four-leaf-clover-black-black/product/8971950/color/719931,GT-2000 6 Trail,Sneakers & Athletic Shoes,ASICS
2dbbd7d4-4b9a-4ed9-b914-f133e95af070,https://www.zappos.com//p/native-kids-shoes-jefferson-toddler-little-kid-mist-grey-regatta-blue/product/7927830/color/732082,Jefferson (Toddler/Little Kid),Sneakers & Athletic Shoes,Native Kids Shoes
9f34c491-be64-48bd-865e-360906a255ac,https://www.zappos.com//p/sperry-crest-vibe-washed-linen-navy/product/8791529/color/9,Crest Vibe Washed Linen,Sneakers & Athletic Shoes,Sperry
a6a769e4-cd82-476a-beb5-eb69acbfa481,https://www.zappos.com//p/new-balance-kids-iv574v1-infant-toddler-gold-gold/product/9168193/color/29072,IV574v1 (Infant/Toddler),Sneakers & Athletic Shoes,New Balance Kids
902951ba-e544-4bab-bbb1-0938138e2de2,https://www.zappos.com//p/ugg-classic-short-ii-sand/product/8727079/color/621,Classic Short II,Boots,UGG
e810f469-e2d5-4065-86ab-bc487cbae419,https://www.zappos.com//p/ugg-bailey-bow-ii-chestnut/product/8727087/color/278,Bailey Bow II,Boots,UGG
917d1de5-a473-4527-9bfe-1cb4648952b8,https://www.zappos.com//p/mia-kids-annabeth-little-kid-big-kid-mushroom/product/9145543/color/1679,Annabeth (Little Kid/Big Kid),Boots,Mia Kids
ebe81d8c-22f6-4dbc-8208-40544f3ee1a8,https://www.zappos.com//p/bogs-classic-ultra-mid-black/product/7352041/color/3,Classic Ultra Mid,Boots,Bogs
7e3c1c19-7a15-4852-a896-0ca1d658186f,https://www.zappos.com//p/bogs-classic-ultra-high-black/product/7352042/color/3,Classic Ultra High,Boots,Bogs
ff47a458-7e12-4171-a8cd-20b91a47f211,https://www.zappos.com//p/toms-avery-wedge-forged-iron-microfiber/product/8940405/color/694307,Avery Wedge,Boots,TOMS
48d52c8e-f399-4b21-bc65-b9ffca2ce6ba,https://www.zappos.com//p/naturalizer-whitney-hotsauce-suede/product/8815456/color/757749,Whitney,Heels,Naturalizer
83554cb0-5d04-491f-b272-68a48cd72002,https://www.zappos.com//p/western-chief-kids-pink-kitty-rainboot-toddler-little-kid-big-kid-pink/product/8201439/color/559,Pink Kitty Rainboot (Toddler/Little Kid/Big Kid),Boots,Western Chief Kids
914dabb3-e6de-467f-827b-61e65d891207,https://www.zappos.com//p/comfortiva-posie-soft-spots-navy-chocolate-velvet-sheep-nappa/product/8013630/color/435282,Posie - Soft Spots,Flats,Comfortiva
f5e403de-7918-4ec1-ab26-fe94df0c7d0b,https://www.zappos.com//p/skechers-empress-lets-be-real-black/product/9011203/color/3,Empress - Let's Be Real,Sneakers & Athletic Shoes,SKECHERS
43ca66df-9e21-40c8-ab08-3b63995640ac,https://www.zappos.com//p/lifestride-adriana-dark-tan-smooth/product/8946321/color/128875,Adriana,Boots,LifeStride
27de8d7d-6da7-47b5-a63d-dae5f5df7bc7,https://www.zappos.com//p/rockport-style-purpose-wingtip-black/product/8520268/color/3,Style Purpose Wingtip,Oxfords,Rockport
d4ed7c84-ce2b-435c-bb92-155707deebd0,https://www.zappos.com//p/dansko-paisley-navy-milled-nubuck-waterproof/product/8722031/color/805854,Paisley,Sneakers & Athletic Shoes,Dansko
b6cbb4e6-ba6e-45d7-a9e3-5ce5f11e6992,https://www.zappos.com//p/brooks-adrenaline-gts-18-white-black-teal/product/8967115/color/21331,Adrenaline GTS 18,Sneakers & Athletic Shoes,Brooks
60c693b6-31da-4118-8b5f-f085950ef349,https://www.zappos.com//p/birkenstock-sarnia-black-leather/product/9087361/color/72,Sarnia,Boots,Birkenstock
63840461-a041-48eb-b544-a10839dbbe44,https://www.zappos.com//p/sam-edelman-prina-wide-calf-leather-tall-boot-black-neymar-leather/product/9131021/color/779746,Prina Wide Calf Leather Tall Boot,Boots,Sam Edelman
445ba922-241b-479b-8158-0e903d6d4a8e,https://www.zappos.com//p/sam-edelman-yaro-ankle-strap-sandal-heel-baltic-navy-kid-suede-leather/product/8828722/color/765748,Yaro Ankle Strap Sandal Heel,Heels,Sam Edelman
76667e18-7829-433d-902d-474eb88ec954,https://www.zappos.com//p/brooks-ghost-11-gtx-black-pink-ebony/product/9046321/color/749402,Ghost 11 GTX,Sneakers & Athletic Shoes,Brooks
8551ddde-bfc0-4bb1-9d44-37e25b32da11,https://www.zappos.com//p/converse-chuck-taylor-all-star-ombre-wash-ox-mason-egret-egret/product/9066541/color/758580,Chuck Taylor All Star - Ombre Wash Ox,Sneakers & Athletic Shoes,Converse
ef4bb87d-f63b-42fc-9eb3-3dcedd112686,https://www.zappos.com//p/kenneth-cole-new-york-kiera-black/product/8559380/color/3,Kiera,Sneakers & Athletic Shoes,Kenneth Cole New York
efcd2e93-8831-46ec-9170-7482c242bceb,https://www.zappos.com//p/lifestride-corie-black/product/9127341/color/3,Corie,Heels,LifeStride
b9b2ec5f-5523-48e5-adc8-f721e067a4c8,https://www.zappos.com//p/rieker-z9580-liz-side-zip-boot-schwarz/product/7454890/color/38751,Z9580 Liz Side Zip Boot,Boots,Rieker
10e99138-d858-4857-aa0c-7db5d4f6ee8f,https://www.zappos.com//p/cole-haan-grandpro-tennis-handstain-sneaker-blazer-blue/product/8768335/color/1801,GrandPro Tennis Handstain Sneaker,Sneakers & Athletic Shoes,Cole Haan
30c53e73-0951-40c6-9266-1cdfdef16327,https://www.zappos.com//p/nike-kids-star-runner-infant-toddler-black-white-volt-anthracite/product/8898088/color/632611,Star Runner (Infant/Toddler),Sneakers & Athletic Shoes,Nike Kids
dc815c47-8e96-4bcc-903e-aa78899e81b3,https://www.zappos.com//p/nike-dualtone-racer-desert-sand-phantom-white-black/product/8987992/color/748443,Dualtone Racer,Sneakers & Athletic Shoes,Nike
b300c28a-6986-40fc-9ce5-ca567b75fc34,https://www.zappos.com//p/sam-edelman-petty-grey-clouded-leopard-brahma-hair/product/7843317/color/765896,Petty,Boots,Sam Edelman
8be2953e-5b9f-4801-9438-a0ace777e1fc,https://www.zappos.com//p/vans-classic-slip-onn-embossed-suede-black-true-white/product/7213526/color/763113,Classic Slip-On™,Sneakers & Athletic Shoes,Vans
e7184d82-fb27-42d9-84ff-0ca6d4776718,https://www.zappos.com//p/nike-benassi-jdi-slide-white-white-varsity-royal/product/7567243/color/180836,Benassi JDI Slide,Sandals,Nike
c681e068-6c3a-4e1c-a7b3-5b6a73fb816e,https://www.zappos.com//p/see-kai-run-kids-ginny-toddler-little-kid-berry/product/9063497/color/1897,Ginny (Toddler/Little Kid),Flats,See Kai Run Kids
551817cf-d384-4434-b7e0-a78ca4e3b85e,https://www.zappos.com//p/see-kai-run-kids-mia-toddler-little-kid-navy-leather/product/9063505/color/492,Mia (Toddler/Little Kid),Sneakers & Athletic Shoes,See Kai Run Kids
c0340fd1-f89f-49e3-b8e0-64490e702b44,https://www.zappos.com//p/soft-style-deanna-dark-pewter-cross-hatch-patent-silver/product/8559392/color/571227,Deanna,Heels,Soft Style
52697111-0179-430f-a35d-c968ec38f2d9,https://www.zappos.com//p/blondo-loxx-waterproof-black-suede/product/8971153/color/106,Loxx Waterproof,Boots,Blondo
68a1283c-a920-4e8d-b56f-0cf9a2c18725,https://www.zappos.com//p/alegria-debra-professional-black-emboss-rose-leather/product/7814575/color/357320,Debra Professional,Clogs & Mules,Alegria
ae97c8ea-099f-4b5c-b3e9-09e340d156b1,https://www.zappos.com//p/naot-matai-black-madras-leather-black-suede/product/7308800/color/95650,Matai,Flats,Naot
8709074c-ea73-4eec-af0e-aad3e4ae3d0f,https://www.zappos.com//p/ugg-kids-jorgen-petal-toddler-black/product/8943879/color/3,Jorgen Petal (Toddler),Boots,UGG Kids
7e1e09f5-ed5c-4f18-8a87-cde8f6efd0a5,https://www.zappos.com//p/asics-gt-2000-6-black-white-carbon/product/8970956/color/30012,GT-2000 6,Sneakers & Athletic Shoes,ASICS
935d3577-c46b-49e0-b6fc-b2a5ac1d211e,https://www.zappos.com//p/new-balance-mw813-white-white/product/8468024/color/1001,MW813,Sneakers & Athletic Shoes,New Balance
35940b1b-97e5-4b99-81b4-11afd19008cc,https://www.zappos.com//p/earth-watson-black-soft-calf/product/9090570/color/8618,Watson,Boots,Earth
0a5a4899-e16b-40ce-ab20-e063bb2a53eb,https://www.zappos.com//p/sorel-kids-snow-commander-toddler-little-kid-tropic-pink-deep-blush/product/8699103/color/634780,Snow Commander (Toddler/Little Kid),Boots,SOREL Kids
5579b714-e800-473b-ad30-b934c90a356b,https://www.zappos.com//p/steve-madden-kids-jquest-little-kid-big-kid-black/product/9085441/color/3,Jquest (Little Kid/Big Kid),Sneakers & Athletic Shoes,Steve Madden Kids
8e491438-652c-4746-8701-b31b7b64650e,https://www.zappos.com//p/nine-west-kids-eevah-little-kid-big-kid-silver-metallic/product/9016105/color/934,Eevah (Little Kid/Big Kid),Heels,Nine West Kids
6c44d871-2031-48b8-aee7-c92f9912e980,https://www.zappos.com//p/bella-vita-toni-ii-black-super-suede/product/8960029/color/130720,Toni II,Boots,Bella-Vita
eb0c1b3d-0897-43ae-a914-0fbfe000d386,https://www.zappos.com//p/skechers-kids-twinkle-toes-twinkle-lite-20067l-little-kid-big-kid-multi/product/9048014/color/767,Twinkle Toes - Twinkle Lite 20067L (Little Kid/Big Kid),Sneakers & Athletic Shoes,SKECHERS KIDS
7e53a70d-f675-4602-902b-6d26467eb8bb,https://www.zappos.com//p/lifestride-deja-vu-luxe-navy/product/9127348/color/187738,Deja Vu,Flats,LifeStride
