UUID,LINK,MODEL,CATEGORY,BRAND
47e5df6c-e8ee-416a-bc5f-6659822f159b,https://www.zappos.com//p/sam-edelman-penny-leather-riding-boot-olive/product/8039695/color/529,Penny Leather Riding Boot,Boots,Sam Edelman
e206956c-4f8c-4327-bbee-dd32cc02fc69,https://www.zappos.com//p/jessica-simpson-pairus-black-luxe-kid-suede/product/9103501/color/555710,Pairus,Heels,Jessica Simpson
f7a8a6d9-0fee-4ca9-9f6e-413d4d074e8a,https://www.zappos.com//p/nike-air-max-invigor-black-white/product/8597151/color/151,Air Max Invigor,Sneakers & Athletic Shoes,Nike
abb6c065-f6c5-4d1c-a69d-375363f173c9,https://www.zappos.com//p/paradox-london-pink-laurie-silver/product/9108940/color/632,Laurie,Heels,Paradox London Pink
13bbb639-72b0-4cac-aca3-2495aab3646b,https://www.zappos.com//p/converse-by-john-varvatos-chuck-taylor-all-star-vintage-slip-black-turtledove-beluga/product/8823948/color/601492,Chuck Taylor All Star Vintage Slip,Sneakers & Athletic Shoes,Converse by John Varvatos
c62ed426-0fdb-4a92-81f2-21daa977c673,https://www.zappos.com//p/joules-slip-on-felt-mule-slippers-grey-dog/product/9094291/color/768175,Slip-On Felt Mule Slippers,Slippers,Joules
0e41aa5f-1626-4e93-8ab1-eac6a9f364f8,https://www.zappos.com//p/ariat-kids-tombstone-toddler-little-kid-big-kid-earth-black/product/8295499/color/1097,Tombstone (Toddler/Little Kid/Big Kid),Boots,Ariat Kids
1b9f22b1-2fb0-4ec8-aa54-3cdbb5e27b9b,https://www.zappos.com//p/pikolinos-daroca-w1u-8590-siena/product/9096708/color/631,Daroca W1U-8590,Boots,Pikolinos
ee4647b7-0b17-4323-be27-9f8a32c83552,https://www.zappos.com//p/naot-lalo-teal-nubuck-sea-green-leather-combo/product/9069602/color/759860,Lalo,Sneakers & Athletic Shoes,Naot
a5820529-cde7-49ce-9977-f66d873fe389,https://www.zappos.com//p/roxy-kids-tahiti-vi-little-kid-big-kid-white-red/product/8999609/color/754,Tahiti VI (Little Kid/Big Kid),Sandals,Roxy Kids
79547767-2023-4ae7-8f5f-bcef49fd66be,https://www.zappos.com//p/brooks-launch-5-white-black-white/product/8967123/color/21766,Launch 5,Sneakers & Athletic Shoes,Brooks
80b6de80-bb37-464a-b255-4cfecedf1cb0,https://www.zappos.com//p/havaianas-slim-flip-flops-mineral-blue/product/7540505/color/123634,Slim Flip Flops,Sandals,Havaianas
21365cbb-0c01-4345-9222-1761c29be7d2,https://www.zappos.com//p/havaianas-slim-logo-metallic-flip-flops-sand-grey-light-gold/product/7933366/color/291262,Slim Logo Metallic Flip Flops,Sandals,Havaianas
31de0e25-deee-4700-ac54-2491c0756b5f,https://www.zappos.com//p/keen-newport-h2-magnet-hot-coral/product/7128876/color/424708,Newport H2,Sandals,Keen
899c1836-156b-48ca-8e5b-eac27f758c01,https://www.zappos.com//p/saucony-kinvara-9-orange-red-black/product/8984169/color/726277,Kinvara 9,Sneakers & Athletic Shoes,Saucony
