UUID,LINK,MODEL,CATEGORY,BRAND
f63cd8f0-e5eb-40ea-b43d-3c489d5109ea,https://www.zappos.com//p/g-h-bass-co-dirty-buck-2-0-plain-toe-leather-grey-nubuck/product/9031473/color/405,Dirty Buck 2.0 Plain Toe Leather,Oxfords,G.H. Bass & Co.
1facd076-b016-4f03-8123-ca8b90934dfd,https://www.zappos.com//p/ariat-bit-cruiser-chocolate/product/8920300/color/18,Bit Cruiser,Loafers,Ariat
b077333e-5140-479f-ad56-0d7a1e288578,https://www.zappos.com//p/merrell-encore-rexton-slide-ac-dark-earth/product/9066464/color/46658,Encore Rexton Slide AC+,Clogs & Mules,Merrell
26c06042-fbc4-4085-98b7-8287b9fc44da,https://www.zappos.com//p/dockers-parkway-360-plain-toe-oxford-black-denim/product/9031474/color/2808,Parkway 360 Plain Toe Oxford,Oxfords,Dockers
332340cb-8c46-4f63-820b-0abc718e703b,https://www.zappos.com//p/under-armour-ua-hovr-sonic-black-white-white/product/9018332/color/31878,UA HOVR® Sonic,Sneakers & Athletic Shoes,Under Armour
7af42551-e3f0-4f23-b8e4-233b4bc1c28a,https://www.zappos.com//p/sorel-kids-whitneyy-suede-little-kid-big-kid-quarry-raspberry/product/9059008/color/755152,Whitney™ Suede (Little Kid/Big Kid),Boots,SOREL Kids
3313e101-67b8-4c79-bce2-b77efe5ee989,https://www.zappos.com//p/sorel-kids-whitneyy-suede-toddler-little-kid-black-dark-stone/product/9059009/color/751486,Whitney™ Suede (Toddler/Little Kid),Boots,SOREL Kids
c11cbbc5-f328-45cb-abb3-2ba02f013178,https://www.zappos.com//p/converse-chuck-taylor-all-star-high-street-ox-black-bleached-aqua-white/product/8472312/color/742135,Chuck Taylor® All Star® High Street Ox,Sneakers & Athletic Shoes,Converse
f65ad468-28d0-4d3a-b4d7-c5fbd030738d,https://www.zappos.com//p/merrell-jungle-ayers-lace-black/product/9066488/color/3,Jungle Ayers Lace,Sneakers & Athletic Shoes,Merrell
2ac70c22-5c0a-4ed3-ac48-568f1540f04d,https://www.zappos.com//p/new-balance-m990v4-pink-silver/product/8681851/color/13129,M990V4,Sneakers & Athletic Shoes,New Balance
96e1db50-be8a-484b-9037-69a1ab42c66c,https://www.zappos.com//p/arcopedico-shawna-burgundy-wash/product/7396952/color/460777,Shawna,Flats,Arcopedico
6a3f9ee5-fcd0-4749-a104-631156493a36,https://www.zappos.com//p/stride-rite-srt-riley-toddler-little-kid-tan/product/8962538/color/20,SRT Riley (Toddler/Little Kid),Sneakers & Athletic Shoes,Stride Rite
6114d851-24db-43b4-9e44-3ed70123dc94,https://www.zappos.com//p/ash-verso-nappa-wax-black-rose-gold-antic-silver-studs/product/8957801/color/777457,Verso,Sneakers & Athletic Shoes,ASH
15396f7e-d58d-4401-a08c-758973f10981,https://www.zappos.com//p/tsukihoshi-kids-storm-toddler-little-kid-silver-lime/product/8398107/color/6887,Storm (Toddler/Little Kid),Sneakers & Athletic Shoes,Tsukihoshi Kids
0e1a4d9a-0a94-4131-ba0e-9cc58821d65a,https://www.zappos.com//p/adidas-kids-freak-mid-football-wide-little-kid-big-kid-white-black/product/9033059/color/742,Freak Mid Football Wide (Little Kid/Big Kid),Sneakers & Athletic Shoes,adidas Kids
f65c14b5-c031-414e-8382-447d2c67e807,https://www.zappos.com//p/rockport-cobb-hill-collection-cobb-hill-hollywood-pleat-t-bronze/product/8999752/color/200,Cobb Hill Hollywood Pleat T,Heels,Rockport Cobb Hill Collection
52c92437-c115-4fc7-ad7d-750a8fb02cb8,https://www.zappos.com//p/converse-kids-one-star-ox-little-kid-egret-gold-egret/product/9048424/color/697673,One Star - Ox (Little Kid),Sneakers & Athletic Shoes,Converse Kids
acec87d8-c02b-401f-a223-5fa47bc66fb0,https://www.zappos.com//p/via-spiga-marlow-cement-stretch-kid-suede/product/8951746/color/713741,Marlow,Sneakers & Athletic Shoes,Via Spiga
7aff0f5e-f745-4b76-b1f0-6da3f43619f6,https://www.zappos.com//p/naturino-ostuni-aw18-toddler-little-kid-red/product/9122968/color/585,Ostuni AW18 (Toddler/Little Kid),Sneakers & Athletic Shoes,Naturino
bd33c465-5d46-4817-a721-0ff34c6be656,https://www.zappos.com//p/naturino-liegi-aw18-toddler-little-kid-black/product/9122942/color/3,Liegi AW18 (Toddler/Little Kid),Sneakers & Athletic Shoes,Naturino
8181d68f-d382-4680-95f5-4f0a134dd650,https://www.zappos.com//p/paul-green-kianna-wine-leather/product/8768594/color/761,Kianna,Loafers,Paul Green
d4fccf78-e1ec-42e6-80e0-898a6610f938,https://www.zappos.com//p/teva-olowahu-pana-stellar/product/7138756/color/669668,Olowahu,Sandals,Teva
d073ccb9-7843-49c6-8df0-8fcdd984d64f,https://www.zappos.com//p/kenneth-cole-reaction-toast-driver-black/product/9050006/color/3,Toast Driver,Loafers,Kenneth Cole Reaction
16f89fda-de9b-4dad-8667-c293cd3b9f15,https://www.zappos.com//p/lacoste-bayliss-318-1-white-navy/product/9084795/color/751,Bayliss 318 1,Sneakers & Athletic Shoes,Lacoste
bda1d3e8-f9b8-47ab-8852-24a902169d37,https://www.zappos.com//p/superga-2750-sueu-raspberry-suede/product/9064654/color/18916,2750 SueU,Sneakers & Athletic Shoes,Superga
4ded569b-9f8c-4afd-b441-f0e939e16b77,https://www.zappos.com//p/on-cloudsurfer-ink-jade/product/8379599/color/721089,Cloudsurfer,Sneakers & Athletic Shoes,On
1db743a7-1fb0-4b7b-9af8-b218a498a9da,https://www.zappos.com//p/bernie-mev-victoria-red/product/8491258/color/585,Victoria,Sneakers & Athletic Shoes,bernie mev.
0930cee2-2eeb-4f1c-9135-a13502126e1b,https://www.zappos.com//p/clarks-atticus-lace-mahogany-leather/product/8990179/color/1083,Atticus Lace,Oxfords,Clarks
720b678e-ba88-4b12-b405-53a1dab801c4,https://www.zappos.com//p/nina-amabel-black/product/9050095/color/3,Amabel,Heels,Nina
