UUID,LINK,MODEL,CATEGORY,BRAND
e03c1088-4c64-45e0-8d5c-681748cb9a29,https://www.zappos.com//p/bloch-kids-dansoft-toddler-little-kid-pink/product/8848829/color/559,Dansoft (Toddler/Little Kid),Sneakers & Athletic Shoes,Bloch Kids
4116ada7-a02b-4094-a95a-e42526121114,https://www.zappos.com//p/naturalizer-channing-black-leather/product/8591463/color/72,Channing,Loafers,Naturalizer
bff57a48-5c7c-41c3-8c5c-6888d0300564,https://www.zappos.com//p/nike-ultra-celso-thong-black-white/product/8871620/color/151,Ultra Celso Thong,Sandals,Nike
2ae3c712-6566-4dba-b7bb-1d3202a9cafb,https://www.zappos.com//p/nike-kids-flex-experience-run-7-little-kid-black-metallic-dark-grey-volt-dark-grey/product/8974026/color/741262,Flex Experience Run 7 (Little Kid),Sneakers & Athletic Shoes,Nike Kids
77b00273-df0f-4763-a033-a7fe82604ac9,https://www.zappos.com//p/new-balance-mw577-white/product/7993075/color/14,MW577,Sneakers & Athletic Shoes,New Balance
66f3bcf8-520d-4c8f-925b-1c82ca3b886f,https://www.zappos.com//p/birkenstock-boston-soft-footbed-unisex-black-amalfi-leather/product/7174310/color/364610,Boston Soft Footbed (Unisex),Clogs & Mules,Birkenstock
20c55e20-f29a-4155-8247-796098639297,https://www.zappos.com//p/under-armour-kids-ua-bgs-jet-2018-big-kid-team-royal-midnight-navy-taxi/product/9057357/color/621703,UA BGS Jet 2018 (Big Kid),Sneakers & Athletic Shoes,Under Armour Kids
6ccad677-9287-4b41-aa6c-64bd2e4cb5bb,https://www.zappos.com//p/nike-downshifter-8-black-black/product/9012386/color/183092,Downshifter 8,Sneakers & Athletic Shoes,Nike
f31f4be3-cda1-4d64-8352-518e0722af01,https://www.zappos.com//p/new-balance-kids-kr680v5y-little-kid-big-kid-black-azalea/product/8983547/color/151477,KR680v5Y (Little Kid/Big Kid),Sneakers & Athletic Shoes,New Balance Kids
d882631b-e574-467c-a4e9-a349e2b9cba8,https://www.zappos.com//p/sperry-kids-gamefish-little-kid-big-kid-dark-tan/product/8878465/color/342,Gamefish (Little Kid/Big Kid),Boat Shoes,Sperry Kids
3a0a09f7-450e-4ca0-becb-fd168491aa32,https://www.zappos.com//p/blundstone-bl584-rustic-brown/product/8004202/color/24099,BL584,Boots,Blundstone
4b3218d5-3201-499b-89be-84d344b71104,https://www.zappos.com//p/dr-scholls-kimber-original-collection-black-leather/product/8836924/color/72,Kimber - Original Collection,Flats,Dr. Scholl's
fb6de145-68a4-42ce-939c-083629d052f1,https://www.zappos.com//p/ecco-soft-7-low-cut-zip-bootie-black-powder/product/8868134/color/75159,Soft 7 Low Cut Zip Bootie,Sneakers & Athletic Shoes,ECCO
2a33c97b-f0d3-4856-a18a-9e9a5312bbae,https://www.zappos.com//p/kenneth-cole-reaction-kids-tap-glitz-little-kid-big-kid-light-gold/product/9122798/color/38788,Tap Glitz (Little Kid/Big Kid),Flats,Kenneth Cole Reaction Kids
