UUID,LINK,MODEL,CATEGORY,BRAND
c1f5e4e9-ee0c-490b-9fc2-f7c1094236a9,https://www.zappos.com//p/steve-madden-pclinton-black/product/8962923/color/3,Pclinton,Boots,Steve Madden
08ecce04-cca2-47e7-84d6-eb38470a6aad,https://www.zappos.com//p/nunn-bush-jefferson-bicycle-toe-comfort-slip-on-black-leather/product/7680007/color/72,Jefferson Bicycle Toe Comfort Slip-On,Oxfords,Nunn Bush
85f0f00c-c917-44f6-8d34-e14210a405a6,https://www.zappos.com//p/arche-bardoo-noir/product/8962992/color/4491,Bardoo,Loafers,Arche
cfe03190-b9c5-4f4d-bf77-78b22c11a6d5,https://www.zappos.com//p/foamtreads-stella-white/product/9092680/color/14,Stella,Slippers,Foamtreads
37bc9a9b-4312-416a-bff4-3c49909fd85f,https://www.zappos.com//p/arche-bibara-noir/product/8962996/color/4491,Bibara,Flats,Arche
02c87b3c-c26b-4b02-bb2a-ea47b8cddf7a,https://www.zappos.com//p/nunn-bush-overland-cap-toe-oxford-with-kore-walking-comfort-technology-black-tumbled/product/9092694/color/110,Overland Cap Toe Oxford with KORE Walking Comfort Technology,Oxfords,Nunn Bush
7984f854-eb94-421a-943e-57216c185797,https://www.zappos.com//p/nunn-bush-overland-cap-toe-oxford-with-kore-walking-comfort-technology-rust/product/9092694/color/607,Overland Cap Toe Oxford with KORE Walking Comfort Technology,Oxfords,Nunn Bush
e744f724-eb9f-444d-bf8c-e35315aaf053,https://www.zappos.com//p/soludos-platform-smoking-slipper-safari/product/8809011/color/1142,Platform Smoking Slipper,Loafers,Soludos
f9c92475-aa66-44d2-8b26-ddf3f5ab9525,https://www.zappos.com//p/saucony-kineta-relay-grey-heather-coral/product/8530949/color/673599,Kineta Relay,Sneakers & Athletic Shoes,Saucony
968a7581-fb00-49c8-b6aa-df744a038980,https://www.zappos.com//p/taryn-rose-rochelle-navy-dress-calf/product/9090269/color/2561,Rochelle,Heels,Taryn Rose
6d1957c3-c0b7-4c2d-af34-986c6c32b966,https://www.zappos.com//p/lacoste-lerond-218-1-white-natural/product/9085487/color/3605,Lerond 218 1,Sneakers & Athletic Shoes,Lacoste
e6ca8a1d-6506-46a1-807d-8d8a4f8ac678,https://www.zappos.com//p/puma-golf-tustin-slip-on-puma-black-prism-pink/product/8873089/color/684629,Tustin Slip-On,Sneakers & Athletic Shoes,PUMA Golf
33024747-b82f-4eb0-b5c7-be4f8bcd1718,https://www.zappos.com//p/lacoste-misano-sport-218-1-white-white/product/9085508/color/1001,Misano Sport 218 1,Sneakers & Athletic Shoes,Lacoste
a18cdb88-9da8-414d-8d6f-a5edd84c4454,https://www.zappos.com//p/finn-comfort-venice-black/product/8724039/color/3,Venice,Clogs & Mules,Finn Comfort
b739f33c-e9a6-41c6-a21f-4adf1e75a656,https://www.zappos.com//p/puma-kids-minions-tsugi-apex-ac-little-kid-big-kid-puma-black-puma-white-minion-yellow/product/9065699/color/758599,Minions Tsugi Apex AC (Little Kid/Big Kid),Sneakers & Athletic Shoes,Puma Kids
26bcbcaf-abc7-4aae-8c2b-31cd3c2a7f73,https://www.zappos.com//p/stuart-weitzman-nudist-black-patent/product/8796005/color/89,Nudist,Heels,Stuart Weitzman
ec38dea4-5a5c-4b18-b00b-6fe2cfda9b05,https://www.zappos.com//p/to-boot-new-york-johnson-black/product/9013872/color/3,Johnson,Loafers,To Boot New York
269a1564-c041-4180-ac98-ff9c5cf102ea,https://www.zappos.com//p/la-sportiva-uragano-gtx-black-yellow/product/8880954/color/155,Uragano GTX,Sneakers & Athletic Shoes,La Sportiva
720d0370-fbaa-4f21-992b-b7ef77258088,https://www.zappos.com//p/badgley-mischka-veronica-black-satin-lace-mesh/product/9143356/color/783716,Veronica,Heels,Badgley Mischka
2daabcf6-5b5f-45a2-9d08-faf61829fb90,https://www.zappos.com//p/ted-baker-guri-9-black-leather/product/9050603/color/72,Guri 9,Oxfords,Ted Baker
feb3c8ca-9e7b-436d-ad1d-b9df69af64d1,https://www.zappos.com//p/lifestride-mimosa-2-white/product/8915192/color/14,Mimosa 2,Heels,LifeStride
9f7151e8-56cb-4d3f-9931-d1961c77afbf,https://www.zappos.com//p/josef-seibel-theresa-marone/product/8010478/color/83739,Theresa,Loafers,Josef Seibel
62288e4a-9c47-456c-bc77-834f82d6df6f,https://www.zappos.com//p/carhartt-6-moc-toe-lug-steel-toe-dark-bison-oil-tanned/product/8996936/color/733169,"6"" Moc Toe Lug Steel Toe",Boots,Carhartt
310125a3-6eaa-40c6-b55a-74cd9227a5a6,https://www.zappos.com//p/toms-kids-alpargata-little-kid-big-kid-rose-cloud-satin/product/8892492/color/758633,Alpargata (Little Kid/Big Kid),Loafers,TOMS Kids
2c9e5f04-00e1-48cd-8df5-629813e77192,https://www.zappos.com//p/new-balance-nitrel-light-porcelain-blue-gunmetal/product/8950938/color/765529,Nitrel,Sneakers & Athletic Shoes,New Balance
de99d392-ee4c-4b8a-8251-bd8995fc7e18,https://www.zappos.com//p/steve-madden-knockout-dress-bootie-red-leather/product/9183050/color/589,knockout Dress Bootie,Boots,Steve Madden
5d6d50ca-c2d9-4fee-8ee6-c493c8a714c7,https://www.zappos.com//p/reebok-work-sublite-work-white/product/8714350/color/14,Sublite Work,Sneakers & Athletic Shoes,Reebok Work
83c030c6-bc74-4bc0-878c-f7cc756006ea,https://www.zappos.com//p/under-armour-ua-infil-hike-gtx-black-black/product/8713895/color/183092,UA Infil Hike GTX,Boots,Under Armour
7cdbd428-0141-4a77-9c13-0f8cbda1eb3f,https://www.zappos.com//p/hi-tec-v-lite-wildfire-low-i-waterproof-taupe-dune-core-gold/product/8997209/color/730442,V-Lite Wildfire Low I Waterproof,Sneakers & Athletic Shoes,Hi-Tec
8c65caa5-4d0e-424f-adde-6c7d9d4e22f7,https://www.zappos.com//p/soludos-embroidered-floral-mule-sand-red-multi/product/8932907/color/708168,Embroidered Floral Mule,Flats,Soludos
661fb4f2-09f5-4f6c-b81e-d8a417b74d28,https://www.zappos.com//p/johnston-murphy-payson-black-glove-leather/product/9073571/color/4797,Payson,Oxfords,Johnston & Murphy
f7b038a6-6bb8-444d-a250-de2876bdfa1c,https://www.zappos.com//p/hi-tec-v-lite-wildfire-low-i-waterproof-taupe-warm-grey-grape-wine/product/8997252/color/733412,V-Lite Wildfire Low I Waterproof,Sneakers & Athletic Shoes,Hi-Tec
98dfac21-63e5-4725-bbdd-16f7a0c85e44,https://www.zappos.com//p/dr-martens-1461-vonda-black-softy-t/product/9123164/color/201557,1461 Vonda,Oxfords,Dr. Martens
bda2b2ec-03f5-41e6-ab18-5aa18e4ccfd5,https://www.zappos.com//p/mephisto-helen-dark-brown-waxy-leather/product/113602/color/335,Helen,Sandals,Mephisto
