UUID,LINK,MODEL,CATEGORY,BRAND
0b40d121-ec60-4822-9522-5d691caba37c,https://www.zappos.com//p/cole-haan-grandpro-running-sneaker-mesquite-dark-coffee/product/9159053/color/791898,Grandpro Running Sneaker,Sneakers & Athletic Shoes,Cole Haan
89554b59-bc32-4231-a870-e129af50a235,https://www.zappos.com//p/skechers-reggae-fest-marlin-grey/product/9089319/color/401,Reggae Fest - Marlin,Sneakers & Athletic Shoes,SKECHERS
9dd3d843-6563-48b6-a609-166021d73a37,https://www.zappos.com//p/ecco-sense-flat-alusilver-cow-leather/product/8960737/color/667207,Sense Flat,Flats,ECCO
2a2d3456-7052-4faf-81fb-c5f709df583a,https://www.zappos.com//p/cole-haan-2-zerogrand-stitchlite-oxford-blueberry-ironstone-tumeric-ivory/product/9069777/color/791906,2.Zerogrand Stitchlite Oxford,Oxfords,Cole Haan
ae4b9c9f-270e-44e4-9098-b66cd6c58968,https://www.zappos.com//p/old-west-boots-lf1579-black/product/8506562/color/3,LF1579,Boots,Old West Boots
92886c11-8c50-4da4-b6e6-39649289647c,https://www.zappos.com//p/miz-mooz-trudy-eggplant/product/9159153/color/2042,Trudy,Oxfords,Miz Mooz
a90f3d0d-83f8-4d97-b07c-623ea82b7dbc,https://www.zappos.com//p/ecco-collin-micro-perf-slip-on-moonless-moonless/product/9005864/color/408156,Collin Micro Perf Slip-On,Sneakers & Athletic Shoes,ECCO
5535aa3a-f17f-43af-b6da-61ec0068ad37,https://www.zappos.com//p/sam-edelman-dimitree-putty-dark-putty-velutto-suede-leather-vaquero-saddle-leather/product/9031142/color/743736,Dimitree,Heels,Sam Edelman
cdf6d405-3109-4125-9141-5cb936fc061c,https://www.zappos.com//p/deer-stags-bamboo2-huarache-black-leather/product/9048314/color/72,Bamboo2 Huarache,Sandals,Deer Stags
cf9eb81c-6ca7-4d57-83f3-a10198f3ffc4,https://www.zappos.com//p/flojos-fiesta-charcoal/product/8494975/color/275,Fiesta,Sandals,Flojos
cf5ba1df-82ec-4c16-868c-fc710f2dda24,https://www.zappos.com//p/deer-stags-mitch-oxford-dark-tan-simulated-oiled-leather/product/9048320/color/750051,Mitch Oxford,Boat Shoes,Deer Stags
482494f3-c6eb-41d5-996b-686b8cfd310a,https://www.zappos.com//p/dezzys-myakin-toddler-little-kid-big-kid-unicorn-grey/product/9141103/color/782679,Myakin (Toddler/Little Kid/Big Kid),Sneakers & Athletic Shoes,Dezzys
2105763f-f04e-4024-b768-a407a9c98dda,https://www.zappos.com//p/camper-hoops-k400206-black-1/product/8919740/color/125647,Hoops - K400206,Sneakers & Athletic Shoes,Camper
a999ccbc-d937-4d6f-8991-e4741c32c0d4,https://www.zappos.com//p/merrell-annex-trak-moc-clay/product/8895954/color/2433,Annex Trak Moc,Loafers,Merrell
030a695c-8060-4d92-a052-57e06ee92fa6,https://www.zappos.com//p/merrell-annex-trak-low-clay/product/8895953/color/2433,Annex Trak Low,Sneakers & Athletic Shoes,Merrell
9afbda20-5885-4b77-994c-cede9c0b1b8d,https://www.zappos.com//p/saucony-kinvara-9-white/product/8984172/color/14,Kinvara 9,Sneakers & Athletic Shoes,Saucony
8527c6e9-4def-409a-a36e-6da60c89c5ba,https://www.zappos.com//p/saucony-kinvara-9-white/product/8984169/color/14,Kinvara 9,Sneakers & Athletic Shoes,Saucony
90c69aac-1928-4e23-8eca-f8585a3825d0,https://www.zappos.com//p/onex-rolo-navy/product/8854241/color/9,Rolo,Heels,Onex
e5e17ca4-5cdd-4d1a-a780-9773810094de,https://www.zappos.com//p/merrell-work-1six8-ac-pro-black/product/9091881/color/3,1SIX8 AC+ Pro,Sneakers & Athletic Shoes,Merrell Work
e6047f06-d038-4cb2-b1e8-d7ed79a2e24c,https://www.zappos.com//p/skechers-work-mina-black/product/8541196/color/3,Mina,Flats,SKECHERS Work
0f46b4e7-6b8f-4f8d-b7e9-cb0c65ca4ca2,https://www.zappos.com//p/reef-kids-ahi-glow-toddler-little-kid-big-kid-blue/product/9091988/color/158,Ahi Glow (Toddler/Little Kid/Big Kid),Sandals,Reef Kids
ada31174-b842-4849-a443-bea36d6aca4e,https://www.zappos.com//p/propet-travelfit-hi-light-grey/product/8884597/color/6700,TravelFit Hi,Sneakers & Athletic Shoes,Propet
9cb67fba-7710-42cb-9c2c-3bd9a054b729,https://www.zappos.com//p/propet-onalee-red-silver/product/8884601/color/3440,Onalee,Flats,Propet
1b47a2ff-93c9-4fcb-b832-b1f891ed9775,https://www.zappos.com//p/native-shoes-cornell-jiffy-black-pigeon-grey-dublin-grey-jiffy-rubber/product/8980090/color/760816,Cornell,Sneakers & Athletic Shoes,Native Shoes
2cacf8e4-02b6-4196-a97f-7b502af71e55,https://www.zappos.com//p/propet-selma-white/product/8884614/color/14,Selma,Sneakers & Athletic Shoes,Propet
fff76287-9fb1-4934-93b1-049963dfec7d,https://www.zappos.com//p/adidas-originals-x-plr-clear-brown-footwear-white-trace-cargo-s17/product/8977731/color/738709,X PLR,Sneakers & Athletic Shoes,adidas Originals
663992a5-5e92-43a0-b12e-c7ab924ec679,https://www.zappos.com//p/dolce-vita-straw-smoke-suede/product/9019861/color/5110,Straw,Heels,Dolce Vita
8109126b-dd75-4281-a6dc-0c3735ba4266,https://www.zappos.com//p/sas-free-time-santolina/product/8867266/color/682742,Free Time,Sneakers & Athletic Shoes,SAS
e02de06b-1c39-4dcf-94f6-0ee6c633d117,https://www.zappos.com//p/haflinger-bicycle-ruby-red/product/8924674/color/6181,Bicycle,Slippers,Haflinger
e88bad14-9561-460e-8855-6724cd8232a5,https://www.zappos.com//p/jack-rogers-georgica-jelly-silver/product/8105860/color/632,Georgica Jelly,Sandals,Jack Rogers
0ae8d0b9-eade-40fe-ab0d-0893c51c1314,https://www.zappos.com//p/salomon-quest-prime-gtx-detroit-asphalt-lucite-green/product/8628466/color/594215,Quest Prime GTX®,Boots,Salomon
3e323b30-2d49-4ddf-8d16-3999f26226d1,https://www.zappos.com//p/sigerson-morrison-hannah-black-leather/product/9136014/color/72,Hannah,Boots,Sigerson Morrison
2a242f1c-fc64-42f9-a6ba-3448bd988c2a,https://www.zappos.com//p/elephantito-patent-mary-jane-toddler-little-kid-black/product/8740962/color/3,Patent Mary Jane (Toddler/Little Kid),Flats,Elephantito
0255e3e2-3938-411a-9f0b-bf7a6c75a662,https://www.zappos.com//p/klogs-footwear-dusty-navy/product/102848/color/9,Dusty,Clogs & Mules,Klogs Footwear
d4c82217-251f-46ec-b792-b7609a40122b,https://www.zappos.com//p/etnies-barge-ls-black-charcoal-gum/product/7846799/color/17864,Barge LS,Sneakers & Athletic Shoes,etnies
1cc007e5-77c6-475b-aa9a-ad8cf2561d78,https://www.zappos.com//p/irish-setter-wingshooter-9-side-zip-brown/product/8750049/color/6,"Wingshooter 9"" Side Zip",Boots,Irish Setter
be3a6775-622c-4d6d-beb9-0aac14bd24c8,https://www.zappos.com//p/tempur-pedic-laurin-gray/product/8756778/color/8,Laurin,Slippers,Tempur-Pedic
47f0b854-3f32-4798-b95b-3fafa35196ec,https://www.zappos.com//p/calvin-klein-gella-pump-soft-gold-shiny-lizard/product/8564393/color/779334,Gella Pump,Heels,Calvin Klein
e377e178-6238-451b-9ec7-5aeff51a85ba,https://www.zappos.com//p/ed-ellen-degeneres-klyde-black-eco-kid-suede/product/9032681/color/744567,Klyde,Clogs & Mules,ED Ellen DeGeneres
395de721-488d-4e4e-8c26-e480bc902644,https://www.zappos.com//p/ariat-kendron-pro-paddock-black/product/9032682/color/3,Kendron Pro Paddock,Boots,Ariat
62e2b326-5c68-45a8-a97a-ccda5fd5c240,https://www.zappos.com//p/etnies-fader-2-black-black-black/product/8916349/color/24150,Fader 2,Sneakers & Athletic Shoes,etnies
b1163a26-852d-495f-a11d-3fcbdff9e57b,https://www.zappos.com//p/robeez-skipping-stella-mini-shoez-infant-toddler-white/product/9032740/color/14,Skipping Stella Mini Shoez (Infant/Toddler),Crib Shoes,Robeez
4718c661-0622-4dd8-a8dd-c751acc7c3fd,https://www.zappos.com//p/roper-brianna-black/product/9034337/color/3,Brianna,Boots,Roper
bce88406-db4a-4a1f-9804-13b449f57fa7,https://www.zappos.com//p/skechers-performance-go-walk-4-viability-black/product/9172019/color/3,Go Walk 4 - Viability,Sneakers & Athletic Shoes,SKECHERS Performance
98725af9-cefd-405b-a3b7-f2eb729b7f5b,https://www.zappos.com//p/on-cloudflyer-blue-white/product/8624314/color/1418,Cloudflyer,Sneakers & Athletic Shoes,On
a69fe58c-8d08-499e-9491-98fe74032644,https://www.zappos.com//p/naot-rongo-metal-leather-mirror-leather/product/7749227/color/328186,Rongo,Flats,Naot
c7802fc7-b908-4076-80d1-21b2ad911747,https://www.zappos.com//p/robeez-katies-kicks-mini-shoez-infant-toddler-pink/product/9032743/color/559,Katie's Kicks Mini Shoez (Infant/Toddler),Crib Shoes,Robeez
b6227ae2-287a-4a2a-9df1-ffc93e45193a,https://www.zappos.com//p/steve-madden-carina-dress-sandal-navy-burgundy/product/9172067/color/34390,Carina Dress Sandal,Heels,Steve Madden
8fd4af33-ac0c-4caf-be56-8bf5120033b1,https://www.zappos.com//p/nine-west-quabree-light-natural-leather/product/9136067/color/52907,Quabree,Heels,Nine West
426d28c6-b946-4aa0-b29f-8ed6f0a1d962,https://www.zappos.com//p/calvin-klein-gwenith-desert-sand-patent/product/9129861/color/779335,Gwenith,Heels,Calvin Klein
563d711c-f9a4-4e78-b64c-c0487ccfce35,https://www.zappos.com//p/steve-madden-drastic-dress-mule-black/product/9172091/color/3,Drastic Dress Mule,Heels,Steve Madden
9c18a2c6-aba0-42b1-ac83-091ce50ca9c2,https://www.zappos.com//p/steve-madden-mary-wedge-sandal-chestnut-suede/product/9172130/color/7686,Mary Wedge Sandal,Heels,Steve Madden
caa239b9-bcf4-4698-af22-610053f13c98,https://www.zappos.com//p/sorel-winter-carnivall-aviation-black/product/8352497/color/695833,Winter Carnival™,Boots,SOREL
6304fcb1-8e0d-4ab7-98fe-59e3d714e620,https://www.zappos.com//p/on-cloudflow-petrol-neon/product/8810879/color/721079,Cloudflow,Sneakers & Athletic Shoes,On
39ec58d2-23ed-485a-8a03-788017ef6656,https://www.zappos.com//p/ara-paula-black-fabric/product/7457733/color/68,Paula,Boots,ara
