UUID,LINK,MODEL,CATEGORY,BRAND
ad417c62-f185-4278-a6cb-1f095189b633,https://www.zappos.com//p/sam-edelman-hazel-metallic-multi-glitter-dot-fabric/product/8787889/color/779693,Hazel,Heels,Sam Edelman
3aa74b00-aa0c-4c7c-956e-9d889bfabfc1,https://www.zappos.com//p/superga-2750-suefurw-mustard/product/9132365/color/1904,2750 Suefurw,Sneakers & Athletic Shoes,Superga
b7064d02-1096-429a-9f87-88db1e99bd5c,https://www.zappos.com//p/adidas-running-questar-trail-carbon-black-grey-five/product/9055960/color/752744,Questar Trail,Sneakers & Athletic Shoes,adidas Running
a8831127-f9d9-4938-8cfa-fefb6748aeb3,https://www.zappos.com//p/adidas-running-questar-trail-black-black-hi-res-red/product/9055960/color/476434,Questar Trail,Sneakers & Athletic Shoes,adidas Running
1594c501-5696-470b-bf40-8015df19d32e,https://www.zappos.com//p/collection-xiix-north-pole-besties-slides-red/product/9153860/color/585,North Pole Besties Slides,Slippers,Collection XIIX
2024c227-5286-4d83-b402-841343f08706,https://www.zappos.com//p/collection-xiix-oh-la-la-slipper-white/product/9153861/color/14,Oh La La Slipper,Slippers,Collection XIIX
1c1e7189-e27a-4d37-ad09-ea3db5c3146f,https://www.zappos.com//p/supply-lab-lexington-black/product/9038416/color/3,Lexington,Sneakers & Athletic Shoes,Supply Lab
2fbf1862-1978-496e-a945-da9cf0ad8baf,https://www.zappos.com//p/supply-lab-eli-black/product/9173022/color/3,Eli,Boots,Supply Lab
c7ecc592-db77-49f6-9b8b-491151ec5727,https://www.zappos.com//p/blowfish-south-west-tobacco-spindal-pu/product/9115643/color/767578,South West,Boots,Blowfish
797f62a0-de38-456c-988d-f71c2c31477a,https://www.zappos.com//p/sole-society-dalphine-black-tumbled-buff-goat/product/9144993/color/687480,Dalphine,Boots,SOLE / SOCIETY
1fb43ae4-3b2a-4cfe-87e8-27d6a3ac5db1,https://www.zappos.com//p/sole-society-dalphine-tornado-tumbled-buff-goat/product/9144993/color/784503,Dalphine,Boots,SOLE / SOCIETY
bb6e85da-b3f0-40eb-b5e5-dcbf77bb7493,https://www.zappos.com//p/naot-mikumi-vintage-fog-leather-mulberry-suede/product/8867932/color/682797,Mikumi,Boots,Naot
76ae9df1-92fd-42e4-b888-6d4ffebb3937,https://www.zappos.com//p/naot-chief-oily-coal-nubuck-black-raven-leather-onyx-leather/product/7999291/color/682799,Chief,Oxfords,Naot
b5da9ac7-8864-4893-8c7f-dd3a974e2b55,https://www.zappos.com//p/naot-mikumi-crazy-horse-leather-desert-suede/product/8867932/color/682796,Mikumi,Boots,Naot
e16cde86-6f7b-461a-8977-a7f9c8e092de,https://www.zappos.com//p/dr-scholls-mania-original-collection-toasted-coconut-leather/product/9103054/color/771582,Mania - Original Collection,Boots,Dr. Scholl's
db3ae566-a70b-4d27-8710-1e8c407cf006,https://www.zappos.com//p/free-people-cedar-clog-black/product/9166694/color/3,Cedar Clog,Clogs & Mules,Free People
