UUID,LINK,MODEL,CATEGORY,BRAND
09a698b2-f0dc-4c43-a603-e80a904d76d7,https://www.zappos.com//p/pikolinos-ordino-w8m-8919-brandy/product/8932719/color/191,Ordino W8M-8919,Boots,Pikolinos
e276346c-e3e8-4950-88c8-27ae68f6fa2b,https://www.zappos.com//p/calvin-klein-gabrianna-pump-red-rock-patent/product/8613103/color/779186,Gabrianna Pump,Heels,Calvin Klein
4c0fa8fe-3951-4482-974f-630cc74d4113,https://www.zappos.com//p/steven-ney-black-nubuck/product/9103683/color/84,Ney,Heels,Steven
ea2448d0-25e5-4c8d-aa74-072dacb18fc9,https://www.zappos.com//p/ugg-sammy-slate/product/8806647/color/642,Sammy,Sneakers & Athletic Shoes,UGG
66794ce8-0ece-4757-be20-a5cf60ffa623,https://www.zappos.com//p/calvin-klein-farryn-black-cow-silk/product/9129266/color/552683,Farryn,Boots,Calvin Klein
0ddbffd1-9a82-43a5-a71a-d21af3d12e7d,https://www.zappos.com//p/clarks-un-loop-navy-leather/product/7343941/color/492,Un.loop,Loafers,Clarks
a1d87b75-212f-42b6-aa05-c89672f223d2,https://www.zappos.com//p/the-north-face-kids-thermoball-freestyle-toddler-little-kid-big-kid-tnf-black-dark-gull-grey/product/8881146/color/328248,ThermoBall Freestyle (Toddler/Little Kid/Big Kid),Boots,The North Face Kids
f9b25aec-d62f-4405-a3bc-533eb57b5e55,https://www.zappos.com//p/seychelles-floodplain-bootie-white-leather/product/9092659/color/15,Floodplain Bootie,Boots,Seychelles
33c3cc0d-2a84-487b-86ca-eb35e8afab52,https://www.zappos.com//p/asics-fuzex-lyte-2-airy-blue-astral-aura-flash/product/8799637/color/744809,FuzeX Lyte 2,Sneakers & Athletic Shoes,ASICS
a0b82d7b-6b84-4864-ba66-e20842ebb5c0,https://www.zappos.com//p/jessica-simpson-blayke-smoke-lux-kid-suede/product/8974646/color/721251,Blayke,Heels,Jessica Simpson
d39e9b55-dd4d-4198-a4ce-f54e6eb1f449,https://www.zappos.com//p/seychelles-floodplain-bootie-black-suede/product/9092659/color/106,Floodplain Bootie,Boots,Seychelles
6581f28c-cd09-4e8d-bf62-c67ab9dcbb36,https://www.zappos.com//p/tsukihoshi-kids-velocity-toddler-little-kid-silver-black/product/8461302/color/2500,Velocity (Toddler/Little Kid),Sneakers & Athletic Shoes,Tsukihoshi Kids
e06981cb-7e92-4c67-ae60-b9cdb94d1e8f,https://www.zappos.com//p/stride-rite-srt-prescott-toddler-grey-1/product/8549951/color/228827,SRT Prescott (Toddler),Sneakers & Athletic Shoes,Stride Rite
0004e346-182b-4a6f-9c83-6320b47e15c3,https://www.zappos.com//p/stuart-weitzman-leigh-70-black-suede/product/9092762/color/106,Leigh 70,Heels,Stuart Weitzman
957939a1-ea86-48fc-b0ca-ffbc6773cb52,https://www.zappos.com//p/rockport-cobb-hill-collection-cobb-hill-angelina-black-multi/product/8565313/color/80,Cobb Hill Angelina,Heels,Rockport Cobb Hill Collection
4055e8d9-f393-418b-a81c-55008f1268eb,https://www.zappos.com//p/rockport-briah-perf-sling-black-nubuck/product/8826594/color/84,Briah Perf Sling,Heels,Rockport
08ec1a9e-55b3-4af2-879e-baf67a8cab12,https://www.zappos.com//p/ugg-kids-callum-little-kid-big-kid-chocolate/product/8556186/color/18,Callum (Little Kid/Big Kid),Boots,UGG Kids
071f1382-cbd5-4f4b-965d-29eb788a9915,https://www.zappos.com//p/report-stormy-shimmer/product/9140147/color/78919,Stormy,Boots,Report
21516617-fae9-4f82-a33d-25a990459113,https://www.zappos.com//p/bearpaw-kids-meadow-toddler-hickory-ii/product/8393014/color/465344,Meadow (Toddler),Boots,Bearpaw Kids
eabb59a8-4243-41fb-b52d-35f03ed6af80,https://www.zappos.com//p/stuart-weitzman-beatrix-black-suede/product/9091184/color/106,Beatrix,Heels,Stuart Weitzman
8aab8b09-b1d8-4d4c-bce3-617100eb7232,https://www.zappos.com//p/dr-martens-coburg-6-eye-leather-ltt-boot-black-wyoming/product/8728661/color/201559,Coburg 6-Eye Leather LTT Boot,Boots,Dr. Martens
b4ee87a7-46ad-4324-9044-d4107bf4b12e,https://www.zappos.com//p/lifestride-pretty-lux-navy-exclusive/product/9055418/color/771238,Pretty,Heels,LifeStride
f3acd16b-7813-4dbb-80ab-fd9b10807ae6,https://www.zappos.com//p/stride-rite-sr-lights-lux-toddler-little-kid-royal-blue/product/8962628/color/605,SR-Lights Lux (Toddler/Little Kid),Sneakers & Athletic Shoes,Stride Rite
4293ce4e-3a15-49d7-869e-de3c2a756992,https://www.zappos.com//p/adidas-originals-campus-raw-indigo-white-crystal-white/product/8894455/color/762895,Campus,Sneakers & Athletic Shoes,adidas Originals
5053dd7c-4bf9-4472-bc9f-cf1fbb941df4,https://www.zappos.com//p/on-cloud-x-niagra-lime/product/8974408/color/721087,Cloud X,Sneakers & Athletic Shoes,On
2793b803-dd9b-4371-a4f3-47cd6053a512,https://www.zappos.com//p/skechers-flex-appeal-2-0-navy/product/9009929/color/9,Flex Appeal 2.0,Sneakers & Athletic Shoes,SKECHERS
c589a520-8fee-4d3d-8380-21423884b5f8,https://www.zappos.com//p/bloch-sfx-split-flex-black/product/7463157/color/3,Sfx Split Flex,Sneakers & Athletic Shoes,Bloch
efdf1486-e716-4a91-9958-92870a00a287,https://www.zappos.com//p/taos-footwear-ta-dah-dark-blue/product/8924567/color/790,Ta Dah,Flats,Taos Footwear
2d47a864-fd19-4caf-b6cd-1479e460d318,https://www.zappos.com//p/me-too-zane-black-suede/product/9105075/color/106,Zane,Boots,Me Too
ce7fbc67-3a00-4aee-84e5-f17e239bcc57,https://www.zappos.com//p/me-too-zayden-black-suede/product/9105078/color/106,Zayden,Boots,Me Too
a0b74198-f35a-42d6-b2f9-b4ad56e8b460,https://www.zappos.com//p/teva-mush-ii-2-pack-fronds-black-zoey-coral/product/7750743/color/604209,Mush II 2-Pack,Sandals,Teva
4eb7569b-a5e3-48b9-be01-44dde3f006af,https://www.zappos.com//p/vans-authenticc-pig-suede-stormy-weather-true-white/product/7255074/color/763112,Authentic™,Sneakers & Athletic Shoes,Vans
8aab4f06-f061-4157-9234-d53462fb06f8,https://www.zappos.com//p/nike-ultra-comfort-slide-black-black-white/product/8782015/color/552963,Ultra Comfort Slide,Sandals,Nike
dfd7f294-dd5a-4ef7-917d-395d04659bca,https://www.zappos.com//p/asics-gel-resolution-7-black-silver/product/8802529/color/147,Gel-Resolution 7,Sneakers & Athletic Shoes,ASICS
7761969a-bc0e-4598-b303-3f45240779aa,https://www.zappos.com//p/unisa-kinli-black/product/9115068/color/3,Kinli,Heels,Unisa
f48121df-3424-407f-8f64-be4329980b7f,https://www.zappos.com//p/converse-kids-pro-blaze-strap-hi-infant-toddler-navy-black-white/product/9066062/color/68118,Pro Blaze Strap Hi (Infant/Toddler),Sneakers & Athletic Shoes,Converse Kids
d8b44f94-e104-417a-86b0-a4390a5b41a1,https://www.zappos.com//p/la-canadienne-jennifer-black-leather/product/8742997/color/72,Jennifer,Boots,La Canadienne
95e8993d-bb0a-48cf-830d-42bc6c2a0897,https://www.zappos.com//p/vans-slip-on-sf-classic-white-checker/product/8555416/color/732207,Slip-On SF,Sneakers & Athletic Shoes,Vans
c4c00ca8-ad8a-4e38-b2f1-95622cbf5ef2,https://www.zappos.com//p/old-soles-reach-pave-infant-toddler-silver-copper/product/9089527/color/156722,Reach Pave (Infant/Toddler),Sneakers & Athletic Shoes,Old Soles
