UUID,LINK,MODEL,CATEGORY,BRAND
46904ae3-5143-4d58-a737-a6dee5f1a09b,https://www.zappos.com//p/altra-footwear-escalante-blue/product/8809994/color/158,Escalante,Sneakers & Athletic Shoes,Altra Footwear
055be6d5-314b-4193-94b4-b7ee166c8d4a,https://www.zappos.com//p/rag-bone-harrow-boot-cont-black/product/8815408/color/666497,Harrow Boot,Boots,rag & bone
5ac3d4b0-78d2-4bcf-a693-d6a88d3e2934,https://www.zappos.com//p/shimano-sh-me3-black-orange/product/8936246/color/2294,SH-ME3,Sneakers & Athletic Shoes,Shimano
f3d5848d-88b0-4a02-b97a-f5faf974e0ec,https://www.zappos.com//p/new-balance-kids-ic574v1-infant-toddler-sedona-sage-brown-sugar/product/9061623/color/750963,IC574v1 (Infant/Toddler),Sneakers & Athletic Shoes,New Balance Kids
16eb031a-f3fb-4361-96c6-cdbf4866881c,https://www.zappos.com//p/propet-travelactiv-slip-on-honey/product/8640688/color/2754,TravelActiv Slip-On,Sneakers & Athletic Shoes,Propet
bc02fbd6-2a2a-4f32-8080-218d0d86670e,https://www.zappos.com//p/frye-ivy-slip-smoke-oiled-suede/product/8803139/color/530253,Ivy Slip,Sneakers & Athletic Shoes,Frye
63aa2ab0-8d95-4666-afbd-fe657f3c0bbd,https://www.zappos.com//p/joules-kids-printed-welly-rain-boot-toddler-little-kid-big-kid-french-navy-stripe/product/9059492/color/197482,Printed Welly Rain Boot (Toddler/Little Kid/Big Kid),Boots,Joules Kids
2d77fdfe-db6c-43c4-93f8-4acda0886105,https://www.zappos.com//p/clarks-unkenneth-way-black-leather/product/8914223/color/72,UnKenneth Way,Oxfords,Clarks
6e1b3ae8-4764-4a06-abf9-5b48ae8aad6f,https://www.zappos.com//p/converse-chuck-70-retro-letterman-ox-white-converse-blue-egret/product/9065610/color/758566,Chuck 70 - Retro Letterman Ox,Sneakers & Athletic Shoes,Converse
f29fd6e6-3e41-409c-b616-23c1b472ef03,https://www.zappos.com//p/native-shoes-jefferson-regatta-blue-shell-white/product/7707372/color/532102,Jefferson,Sneakers & Athletic Shoes,Native Shoes
fc14370a-3205-431e-9318-19c55d161889,https://www.zappos.com//p/johnston-murphy-waterproof-xc4-branning-cap-dress-cap-toe-oxford-black-waterproof-calfskin/product/8566899/color/435435,Waterproof XC4 Branning Cap Dress Cap Toe Oxford,Oxfords,Johnston & Murphy
931f7dc2-3ef4-4932-b6ef-abbf968ba430,https://www.zappos.com//p/walking-cradles-minx-nude-patent/product/9074698/color/63200,Minx,Heels,Walking Cradles
f3c172e6-009a-48b0-a3c9-f78e44af0d13,https://www.zappos.com//p/klogs-footwear-portland-black-kpr/product/8923770/color/705646,Portland,Clogs & Mules,Klogs Footwear
77652289-94fd-40f9-b894-9438ed7e4086,https://www.zappos.com//p/adidas-originals-kids-x-plr-c-little-kid-black/product/8983259/color/3,X_PLR C (Little Kid),Sneakers & Athletic Shoes,adidas Originals Kids
3a949cdb-3fdf-4b9b-a51b-98db93c2f6f5,https://www.zappos.com//p/born-lex-black-nubuck/product/9078119/color/84,Lex,Loafers,Born
e309b279-3dcd-4f24-a381-e6534164036e,https://www.zappos.com//p/native-kids-shoes-jefferson-toddler-little-kid-shell-white-shell-white/product/7927830/color/564834,Jefferson (Toddler/Little Kid),Sneakers & Athletic Shoes,Native Kids Shoes
365487a3-338e-4cba-ad92-f40c79fdab5d,https://www.zappos.com//p/skechers-kids-hypno-flash-90580l-lights-little-kid-silver-red/product/8789439/color/9046,Hypno - Flash 90580L Lights (Little Kid),Sneakers & Athletic Shoes,SKECHERS KIDS
9828c388-1c96-4767-bf45-6f1dae3c4ab4,https://www.zappos.com//p/new-balance-kids-kvcrzv2i-knit-infant-toddler-black-magnet/product/9052534/color/363604,KVCRZv2I Knit (Infant/Toddler),Sneakers & Athletic Shoes,New Balance Kids
457451cf-23ee-4384-a249-8655808cae6a,https://www.zappos.com//p/new-balance-kids-kjcrzv2g-nubuck-big-kid-black-magnet/product/9052541/color/363604,KJCRZv2G Nubuck (Big Kid),Sneakers & Athletic Shoes,New Balance Kids
a59aa855-8627-4270-9511-4fe5a973bdb5,https://www.zappos.com//p/haflinger-gz-classic-grizzly-peat-moss/product/7802052/color/91984,GZ Classic Grizzly,Clogs & Mules,Haflinger
a0998370-986c-448e-a99d-db4736bf4760,https://www.zappos.com//p/steve-madden-melded-dark-brown/product/9111656/color/325,Melded,Boots,Steve Madden
399cb396-e27f-452e-801b-5fd640d5d4d5,https://www.zappos.com//p/soft-style-prema-black/product/8824548/color/3,Prema,Sandals,Soft Style
0d53cdb0-3e78-4820-b384-9aa727b2ef4c,https://www.zappos.com//p/sperry-gold-loafer-twin-gore-brown/product/8834760/color/6,Gold Loafer Twin Gore,Loafers,Sperry
754728c1-f2bc-4542-b9fb-842c2b1a90f5,https://www.zappos.com//p/born-toby-duo-chocolate-full-grain-leather/product/8961432/color/198020,Toby Duo,Clogs & Mules,Born
a38963dd-bcdb-427b-8cf5-b3c7abe8fbe5,https://www.zappos.com//p/ugg-bailey-bow-tall-ii-chestnut/product/8945647/color/278,Bailey Bow Tall II,Boots,UGG
3e48f277-32e4-4c57-9275-f738777f5e38,https://www.zappos.com//p/bloch-element-black/product/8624430/color/3,Element,Sneakers & Athletic Shoes,Bloch
c4e01dda-20a4-4b31-9679-60d13649d69b,https://www.zappos.com//p/minnetonka-melissa-charcoal/product/9084502/color/275,Melissa,Boots,Minnetonka
e432c2c5-1035-4fd3-857e-3a6e436c8f9a,https://www.zappos.com//p/toms-kids-alpargata-infant-toddler-little-kid-cement-micro-corduroy-synthetic-leather/product/8892521/color/758636,Alpargata (Infant/Toddler/Little Kid),Loafers,TOMS Kids
923ab847-e0a6-4c3d-ab64-1ccc871ea1e9,https://www.zappos.com//p/ugg-soleda-sneaker-black/product/9075935/color/3,Soleda Sneaker,Sneakers & Athletic Shoes,UGG
453f9555-5f50-476b-bbd0-cfb553fca126,https://www.zappos.com//p/steve-madden-trace-mule-black-suede/product/9049621/color/106,Trace Mule,Clogs & Mules,Steve Madden
4500f239-e21d-450b-9596-e5c2036a3996,https://www.zappos.com//p/bloch-kids-synchrony-little-kid-pink/product/8656711/color/559,Synchrony (Little Kid),Sneakers & Athletic Shoes,Bloch Kids
478c36b6-e2b6-43d0-8013-8fa3ca8908c7,https://www.zappos.com//p/nike-revolution-4-black-university-red-oil-grey-white/product/8942870/color/748633,Revolution 4,Sneakers & Athletic Shoes,Nike
62168e06-c95c-448e-858e-d266218f4bb2,https://www.zappos.com//p/baby-deer-first-steps-metallic-mary-jane-with-bow-infant-toddler-rose-gold/product/9115082/color/35560,First Steps Metallic Mary Jane with Bow (Infant/Toddler),Flats,Baby Deer
adf127c2-edb1-4bfc-9358-2ff8dd391eeb,https://www.zappos.com//p/klogs-footwear-arbor-black-smooth/product/8493853/color/103,Arbor,Clogs & Mules,Klogs Footwear
f5d6200d-ce6d-443b-8b4c-314edc5f4d50,https://www.zappos.com//p/ecco-sport-offroad-sandal-indigo-5/product/8777168/color/285109,Offroad Sandal,Sandals,ECCO Sport
51c5e627-7a1c-4434-8416-26becf9a24bf,https://www.zappos.com//p/bed-stu-manchester-ii-tan-rustic-leather/product/8067817/color/353457,Manchester II,Boots,Bed Stu
a66c92d6-241e-4597-a351-3eefcbd190f8,https://www.zappos.com//p/converse-chuck-taylor-all-star-wonderworld-hi-light-gold-light-gold-white/product/9101991/color/771279,Chuck Taylor All Star - Wonderworld Hi,Sneakers & Athletic Shoes,Converse
c44aa86e-2564-42d2-957c-c448b015f70f,https://www.zappos.com//p/ugg-bailey-bow-ii-navy/product/8727087/color/9,Bailey Bow II,Boots,UGG
89c75f88-3af1-43b7-8b46-9401fc361720,https://www.zappos.com//p/birkenstock-rio-black-birko-florr/product/8471888/color/240994,Rio,Sandals,Birkenstock
d1ddda06-d624-4ecd-a036-790332ca0cd5,https://www.zappos.com//p/earth-venus-black-tumbled-leather/product/8994912/color/111,Venus,Heels,Earth
401bf707-7c1f-4279-b612-952eb3eca570,https://www.zappos.com//p/ugg-hillhurst-boot-black/product/9075860/color/3,Hillhurst Boot,Boots,UGG
0284d3b7-3b14-4776-a968-48cd1e1109c2,https://www.zappos.com//p/dunham-seth-waterproof-brown/product/8724104/color/6,Seth Waterproof,Sneakers & Athletic Shoes,Dunham
d9cbfcc9-3a48-49ce-82f7-37d5b3a40079,https://www.zappos.com//p/johnston-murphy-leslie-black-italian-calfskin/product/9073573/color/274418,Leslie,Boots,Johnston & Murphy
