UUID,LINK,MODEL,CATEGORY,BRAND
400cda55-7a1e-4540-bf54-21cabbf55bf3,https://www.zappos.com//p/trotters-dea-nude/product/7290814/color/521,Dea,Heels,Trotters
c31f9fec-66ff-43b8-8e4f-e9a987b54466,https://www.zappos.com//p/tsukihoshi-kids-speed-toddler-little-kid-gray-gray/product/7508775/color/12783,Speed (Toddler/Little Kid),Sneakers & Athletic Shoes,Tsukihoshi Kids
443579fa-b4b6-4ea9-90f0-76a41a39bbb1,https://www.zappos.com//p/fly-london-yala-black-mousse/product/8795685/color/181044,Yala,Heels,FLY LONDON
bea81938-d217-4bdf-8183-52952b2a9928,https://www.zappos.com//p/skechers-kids-energy-lights-e-pro-show-stopper-90612l-lights-little-kid-big-kid-silver-black/product/9081329/color/2500,Energy Lights - E-Pro Show Stopper 90612L Lights (Little Kid/Big Kid),Sneakers & Athletic Shoes,SKECHERS KIDS
85eafdd3-c4f9-4fc1-8b07-1234765e02b6,https://www.zappos.com//p/kamik-kids-snowbugf-toddler-purple/product/8906883/color/574,Snowbugf (Toddler),Boots,Kamik Kids
d9461969-9606-4e4d-b2fb-6cccbb132ea1,https://www.zappos.com//p/j-renee-soncino-nude-nappa/product/8775230/color/91316,Soncino,Heels,J. Renee
99249303-eaec-452b-b62b-de9026f8b121,https://www.zappos.com//p/pikolinos-balerma-w9u-8673-garnet/product/9096600/color/1878,Balerma W9U-8673,Boots,Pikolinos
c5accc79-5910-4ed0-9a19-86b402144b08,https://www.zappos.com//p/ariat-kids-fatbaby-thunderbird-toddler-little-kid-big-kid-powder-brown-amethyst/product/8295462/color/473592,Fatbaby Thunderbird (Toddler/Little Kid/Big Kid),Boots,Ariat Kids
f68459b0-a4fb-40c8-af10-739338a6d57e,https://www.zappos.com//p/vaneli-adora-navy-nappa-gunmetal-trim/product/9081370/color/764501,Adora,Loafers,Vaneli
47280657-2319-4de4-8f34-e12e217c9ced,https://www.zappos.com//p/chinese-laundry-holliston-pump-red/product/9021909/color/585,Holliston Pump,Heels,Chinese Laundry
55d4c136-9e37-4e8e-ac57-b0939692a9ee,https://www.zappos.com//p/vaneli-amoke-fango-suede/product/9081375/color/31887,Amoke,Boots,Vaneli
c5fe3818-05c6-49a1-9764-1764b914b8e7,https://www.zappos.com//p/plae-ty-little-kid-navy-steel/product/8835351/color/7045,Ty (Little Kid),Sneakers & Athletic Shoes,PLAE
84437e8e-1281-48b7-af82-84ad270f2dcf,https://www.zappos.com//p/quiksilver-kids-molokai-layback-toddler-little-kid-big-kid-black-blue-grey/product/9001739/color/40536,Molokai Layback (Toddler/Little Kid/Big Kid),Sandals,Quiksilver Kids
190db34a-a412-400f-bb99-9a597fde22b3,https://www.zappos.com//p/naot-karo-black-madras-leather-jet-black-leather/product/9069605/color/207029,Karo,Loafers,Naot
d38379b6-d454-4d2b-96fe-34cd3a04efea,https://www.zappos.com//p/roxy-kids-pebbles-vi-little-kid-big-kid-black-graphic/product/8999610/color/137240,Pebbles VI (Little Kid/Big Kid),Sandals,Roxy Kids
ada64c1d-8a81-4034-b9e6-a6a163e2480f,https://www.zappos.com//p/unionbay-moore-luggage/product/8978786/color/442,Moore,Boots,UNIONBAY
1c2e026d-37fc-4fb4-be4a-181e3b017fe8,https://www.zappos.com//p/yosi-samra-kids-miss-lanie-toddler-little-kid-big-kid-unicorn-white/product/9132264/color/780010,Miss Lanie (Toddler/Little Kid/Big Kid),Sneakers & Athletic Shoes,Yosi Samra Kids
1c5d138f-f836-44e0-a21f-6d207ef15f3f,https://www.zappos.com//p/geox-kids-plie-49-little-kid-black/product/9135183/color/3,Plie 49 (Little Kid),Flats,Geox Kids
d5241ae3-da95-4f9f-a43f-398a554d40ba,https://www.zappos.com//p/havaianas-slim-flip-flops-beet/product/7540505/color/7542,Slim Flip Flops,Sandals,Havaianas
a678aabe-ae66-4a40-8325-3c97c409d518,https://www.zappos.com//p/pikolinos-pompeya-w9t-8595-olmo/product/9096756/color/202581,Pompeya W9T-8595,Boots,Pikolinos
fea8993a-302f-4dbf-ab70-e21a0bcaaa8f,https://www.zappos.com//p/seychelles-bc-footwear-by-seychelles-look-at-me-gold-distressed/product/9069671/color/27677,BC Footwear by Seychelles Look At Me,Clogs & Mules,Seychelles
6f5df1e5-806d-4928-b27b-2530cba6691a,https://www.zappos.com//p/oofos-ooriginal-sport-sandal-black-brown/product/8864592/color/128,OOriginal Sport Sandal,Sandals,OOFOS
f024e50d-1811-451f-8129-4262ff9ae83d,https://www.zappos.com//p/volcom-forever-and-ever-2-white/product/8465369/color/14,Forever and Ever 2,Sandals,Volcom
fa0e4a79-df21-4f0f-a03b-15e8fcf576fb,https://www.zappos.com//p/saucony-ride-10-fog-vizi-red/product/8901056/color/726273,Ride 10,Sneakers & Athletic Shoes,Saucony
af042a49-275e-4bc4-aad7-7cdc4a6fde70,https://www.zappos.com//p/olukai-nohea-slipper-pale-grey/product/8533209/color/5635,Nohea Slipper,Slippers,OluKai
97cd7585-b28d-4ba4-9bad-958c658a2183,https://www.zappos.com//p/keen-venice-h2-midnight-navy-hot-coral/product/7209689/color/463350,Venice H2,Sandals,Keen
df50a471-bc49-4514-beb6-21c9e8a6f268,https://www.zappos.com//p/tory-burch-miller-flip-flop-sandal-black-stamped-floral/product/8461136/color/741774,Miller Flip Flop Sandal,Sandals,Tory Burch
cac0dc85-8aae-4a13-873a-55fef5c7676c,https://www.zappos.com//p/saucony-stretch-go-breeze-black/product/8984217/color/3,Stretch & Go Breeze,Sneakers & Athletic Shoes,Saucony
bafd7162-4803-4745-bf8d-3bb6f35abe56,https://www.zappos.com//p/rocket-dog-talen-brown-natural-clatter-degree/product/9112536/color/774435,Talen,Boots,Rocket Dog
96bee5f3-9a44-46df-a501-16191bdbad86,https://www.zappos.com//p/converse-chuck-taylor-all-star-shoreline-ox-ocean-bliss-white/product/9037601/color/717190,Chuck Taylor® All Star® Shoreline Ox,Sneakers & Athletic Shoes,Converse
3b967dfc-06d2-4db4-8adb-68aca8cb1feb,https://www.zappos.com//p/chooka-city-solid-tall-boot-navy/product/8892454/color/9,City Solid Tall Boot,Boots,Chooka
e6b1c084-a575-47b4-810e-690ceaa7df6b,https://www.zappos.com//p/olukai-ohana-w-hibiscus-black/product/7508748/color/130706,Ohana W,Sandals,OluKai
7d001fd3-0d17-40db-a4c8-bd935a9cae6e,https://www.zappos.com//p/nike-kids-viale-little-kid-wolf-grey-black-cool-grey-white/product/9054464/color/561049,Viale (Little Kid),Sneakers & Athletic Shoes,Nike Kids
281bc174-74cd-4895-879a-08a2967140fe,https://www.zappos.com//p/walking-cradles-logan-tobacco/product/8644966/color/859,Logan,Heels,Walking Cradles
f188718f-10d8-4e31-8e50-46b4549b7af0,https://www.zappos.com//p/rockport-harlee-waterproof-chukka-brown/product/9106593/color/6,Harlee Waterproof Chukka,Boots,Rockport
df5f68f0-53c1-48ea-9218-8680bd567e19,https://www.zappos.com//p/ecco-shape-55-plateau-pump-black-calf-leather/product/8724788/color/6333,Shape 55 Plateau Pump,Heels,ECCO
03acbf54-053f-49e4-af9e-3b88945af4a1,https://www.zappos.com//p/keen-utility-boulder-low-steel-toe-raven-burnt-ochre/product/9005684/color/630087,Boulder Low Steel Toe,Sneakers & Athletic Shoes,Keen Utility
67169d68-0e8a-4266-b38e-85085d7a0a07,https://www.zappos.com//p/danner-jag-gray-blue-wing-teal/product/8759756/color/645551,Jag,Boots,Danner
b4df5a92-c386-45ea-840e-ef70fac08793,https://www.zappos.com//p/new-balance-1500v4-white-munsell-black-flame-impulse/product/8991014/color/730479,1500v4,Sneakers & Athletic Shoes,New Balance
a2195cd6-9898-4ba5-a64d-feab00f2a91f,https://www.zappos.com//p/under-armour-charged-bandit-3-black-stealth-gray-black/product/8881883/color/527860,Charged Bandit 3,Sneakers & Athletic Shoes,Under Armour
