UUID,LINK,MODEL,CATEGORY,BRAND
d26f84b7-31d7-4232-aefd-a4f90d386c36,https://www.zappos.com//p/stuart-weitzman-tippi-45-bronze-nighttime/product/9092763/color/743435,Tippi 45,Heels,Stuart Weitzman
2aae3e65-cd2c-42ae-a24b-29bda63adfa7,https://www.zappos.com//p/steve-madden-carina-dress-sandal-black-silver/product/9172067/color/147,Carina Dress Sandal,Heels,Steve Madden
69a4126d-4071-4f6b-bf38-90a256c7d6e0,https://www.zappos.com//p/ariat-circuit-salem-textured-tan/product/9032561/color/744490,Circuit Salem,Boots,Ariat
ea854b01-3a8c-4238-9a13-d89e531fae42,https://www.zappos.com//p/stuart-weitzman-tippi-70-dark-night-cristal/product/9131176/color/779810,Tippi 70,Heels,Stuart Weitzman
abbade13-3a7f-4303-ad38-dad2f3e1b0d4,https://www.zappos.com//p/steve-madden-drastic-dress-mule-black/product/9172091/color/3,Drastic Dress Mule,Heels,Steve Madden
5ef1dc2e-e4e1-4c01-b9ee-88cadd05074c,https://www.zappos.com//p/steve-madden-mischa-heeled-sandal-rhinestone/product/9172132/color/30459,Mischa Heeled Sandal,Heels,Steve Madden
f2733a9f-0688-4afa-adf1-375b567ac010,https://www.zappos.com//p/ariat-round-up-square-toe-wood/product/8184367/color/2319,Round Up Square Toe,Boots,Ariat
07f35a80-5ea5-48cf-b26a-05c249236f9d,https://www.zappos.com//p/calvin-klein-mai-black-patent/product/9129878/color/89,Mai,Heels,Calvin Klein
abb98769-4889-41e9-895c-228801c376fe,https://www.zappos.com//p/old-west-kids-boots-square-toe-w-shaft-toddler-little-kid-brown/product/8764417/color/6,Square Toe w/ Shaft (Toddler/Little Kid),Boots,Old West Kids Boots
8cd9b503-b002-4f71-94e2-d3751f07f478,https://www.zappos.com//p/steve-madden-sylvie-heeled-sandal-dark-grey-suede/product/9172145/color/17947,Sylvie Heeled Sandal,Heels,Steve Madden
e5c2d830-64fb-4e96-a1c6-b65189c0e7e6,https://www.zappos.com//p/dc-net-grey-solid/product/7550798/color/246424,Net,Sneakers & Athletic Shoes,DC
6cb8ea69-519e-43a9-b765-856684aacbc6,https://www.zappos.com//p/tretorn-gill-black-black/product/8793091/color/183092,Gill,Sneakers & Athletic Shoes,Tretorn
649da013-6471-4baa-b44c-b5eb862db199,https://www.zappos.com//p/calvin-klein-paula-black-nappa/product/9129889/color/553119,Paula,Heels,Calvin Klein
6e27e054-7742-446f-974f-8061c9b4cb7d,https://www.zappos.com//p/on-cloudflyer-red-white/product/8624314/color/911,Cloudflyer,Sneakers & Athletic Shoes,On
03562aa3-d733-49bb-a90c-00a1e887aa27,https://www.zappos.com//p/fly-london-mong944fly-sludge-olive-oil-suede-rug/product/8933370/color/708134,Mong944Fly,Boots,FLY LONDON
4917869a-5460-472b-bf42-954ef6d28107,https://www.zappos.com//p/calvin-klein-oneta-black-shiny-lizard-cow-silk/product/9129887/color/779347,Oneta,Flats,Calvin Klein
cdde8335-e996-4823-93d9-992ebdae210a,https://www.zappos.com//p/timberland-pro-endurance-pr-6-waterproof-steel-toe-brown/product/7553940/color/6,"Endurance PR 6"" Waterproof Steel Toe",Boots,Timberland PRO
5aa97590-0ef5-4e51-a23a-b4974c00e91e,https://www.zappos.com//p/yellow-box-tomei-navy/product/9117463/color/9,Tomei,Heels,Yellow Box
36aafcbc-8a7c-4a66-8543-153513f3e40a,https://www.zappos.com//p/salt-water-sandal-by-hoy-shoes-the-original-sandal-toddler-little-kid-tan/product/7534593/color/20,The Original Sandal (Toddler/Little Kid),Sandals,Salt Water Sandal by Hoy Shoes
edb41cca-e96b-4829-abe8-9a38663df1e5,https://www.zappos.com//p/under-armour-ua-commit-tr-x-nm-black-white-white/product/9056341/color/31878,UA Commit TR X NM,Sneakers & Athletic Shoes,Under Armour
acc18fd8-edf6-4d5d-9093-a1233fbdc3ad,https://www.zappos.com//p/fitflop-superloafer-patent-black/product/9020966/color/3,Superloafer Patent,Loafers,FitFlop
e0396e55-a81a-479b-8245-20383cbafd67,https://www.zappos.com//p/cole-haan-hartsfield-plain-black/product/9098900/color/3,Hartsfield Plain,Oxfords,Cole Haan
e49c7853-e31e-4523-b95d-3ac0c1b75a73,https://www.zappos.com//p/baby-deer-skimmer-mary-jane-infant-red-patent/product/8449129/color/1141,Skimmer Mary Jane (Infant),Crib Shoes,Baby Deer
2e98ea1b-b666-4eb9-ab8a-35ba5f31b00d,https://www.zappos.com//p/adidas-by-stella-mccartney-ultraboost-white/product/9117517/color/14,Ultraboost,Sneakers & Athletic Shoes,adidas by Stella McCartney
fb02ba13-a54b-4f28-b1fe-782546a4832f,https://www.zappos.com//p/frye-jayden-buckle-back-zip-wide-calf-slate-washed-antique-pull-up/product/8938821/color/507464,Jayden Buckle Back Zip Wide Calf,Boots,Frye
e942543d-b0fd-4d2c-a9e2-7d742427f8ae,https://www.zappos.com//p/spring-step-melbourne-black/product/8276564/color/3,Melbourne,Loafers,Spring Step
