UUID,LINK,MODEL,CATEGORY,BRAND
532b1ff3-f3fc-4f4f-950e-c32f23ab5013,https://www.zappos.com//p/french-sole-trance-navy-suede/product/8768716/color/500,Trance,Heels,French Sole
e61fab11-170b-4898-996d-ed4759bba0bc,https://www.zappos.com//p/olukai-kahu-ili-charcoal-bone/product/9066710/color/545686,Kahu 'Ili,Sneakers & Athletic Shoes,OluKai
8e8becc7-f5f3-4ba9-8e73-b6bd6eed1592,https://www.zappos.com//p/seavees-08-63-hermosa-plimsoll-core-slate-navy-vintage-wash-linen/product/8086497/color/394935,08/63 Hermosa Plimsoll Core,Sneakers & Athletic Shoes,SeaVees
d5904a57-f941-41b6-b486-089ad1245a30,https://www.zappos.com//p/nina-aubrie-black-luster-satin/product/9012572/color/9379,Aubrie,Heels,Nina
129a34ab-b3eb-41aa-ba22-aaca8453b3c0,https://www.zappos.com//p/seavees-08-63-hermosa-plimsoll-core-tin-grey-vintage-wash-linen/product/8086497/color/394933,08/63 Hermosa Plimsoll Core,Sneakers & Athletic Shoes,SeaVees
fbfafd40-62e4-4476-b365-ebacbd4b9c2e,https://www.zappos.com//p/justin-brandy-chocolate/product/9066714/color/18,Brandy,Boots,Justin
5bd46bfb-58e6-4ff5-b157-3fa7dd2375ff,https://www.zappos.com//p/nina-contesa-platino-reflective-suedette/product/9012575/color/737681,Contesa,Heels,Nina
0e78e167-9afc-4e56-ab82-2167e31569e0,https://www.zappos.com//p/mia-maddock-gray/product/9145793/color/8,Maddock,Boots,MIA
f7e78440-f5bf-4381-bbcf-7c1e02d75b7e,https://www.zappos.com//p/nike-tennis-classic-ac-nd-black-black/product/9031558/color/183092,Tennis Classic AC ND,Sneakers & Athletic Shoes,Nike
411b3456-5748-4d7f-bff0-1babf03ad64a,https://www.zappos.com//p/nike-kids-team-hustle-d8-infant-toddler-game-royal-game-royal-black-white/product/8844944/color/524549,Team Hustle D8 (Infant/Toddler),Sneakers & Athletic Shoes,Nike Kids
8cfbc98e-821d-4c3a-afcc-ef78049a165b,https://www.zappos.com//p/steve-madden-tipoff-camel/product/9088292/color/1430,Tipoff,Boots,Steve Madden
c380f2f6-15bf-495d-8660-2483683c8ac5,https://www.zappos.com//p/nike-lunarsolo-light-cream-metallic-gold-star-lemon-wash/product/8903392/color/737532,LunarSolo,Sneakers & Athletic Shoes,Nike
94cc46ee-94dd-4186-b10f-b372ab3c0b43,https://www.zappos.com//p/nike-air-max-advantage-2-black-white-anthracite/product/9012619/color/147543,Air Max Advantage 2,Sneakers & Athletic Shoes,Nike
1451b24e-89c1-43d8-92a8-c50f2838d36f,https://www.zappos.com//p/marc-fisher-ltd-zala-5-grey-multi-liverpool/product/9025556/color/777226,Zala 5,Heels,Marc Fisher LTD
b61753d5-440b-44b7-a320-9e59bc65b105,https://www.zappos.com//p/yellow-box-jello-black-pewter/product/8567073/color/13855,Jello,Sandals,Yellow Box
0c9a4cdb-dd5b-4cd9-8ebe-41a65b6766e7,https://www.zappos.com//p/olukai-paniolo-charcoal-charcoal/product/7608133/color/87733,Paniolo,Sandals,OluKai
e708862d-db31-4829-ad0a-925abefef390,https://www.zappos.com//p/bostonian-nantasket-fly-black-leather/product/8987274/color/72,Nantasket Fly,Oxfords,Bostonian
0e2d95db-b0ae-4344-8caa-743a84421758,https://www.zappos.com//p/louise-et-cie-esperance-gunmetal-mirror-whips/product/8877466/color/771504,Esperance,Heels,Louise et Cie
5b734dbf-252c-49ef-8bd2-48c45926b53b,https://www.zappos.com//p/rieker-46766-steel-white-kiesel/product/7170955/color/766565,46766,Heels,Rieker
2af9177f-2a9d-4411-87ef-e3fbf03885f8,https://www.zappos.com//p/deer-stags-kids-marcus-little-kid-big-kid-black-black/product/9110294/color/183092,Marcus (Little Kid/Big Kid),Boots,Deer Stags Kids
40f89989-43f4-4bf7-ad94-cbc48b3a48d2,https://www.zappos.com//p/under-armour-ua-slingride-2-techno-teal-techno-teal-white/product/9056270/color/753024,UA Slingride 2,Sneakers & Athletic Shoes,Under Armour
0ae72d31-7718-4f10-ade6-306fc7ce533e,https://www.zappos.com//p/adidas-running-ultraboost-uncaged-aqua-white/product/9078392/color/31742,UltraBOOST Uncaged,Sneakers & Athletic Shoes,adidas Running
d695e5f9-19fa-410a-bb21-51e2da3756c0,https://www.zappos.com//p/skechers-go-run-ride-7-black-white/product/9007915/color/151,Go Run Ride 7,Sneakers & Athletic Shoes,SKECHERS
49f88a91-837f-4ce5-9def-16357aeed29f,https://www.zappos.com//p/skechers-go-run-ride-7-charcoal-blue/product/9007915/color/1151,Go Run Ride 7,Sneakers & Athletic Shoes,SKECHERS
4fadf0a0-fac8-4fab-97f8-50408fad427c,https://www.zappos.com//p/skechers-moda-great-knit-black/product/9068649/color/3,Moda - Great Knit,Sneakers & Athletic Shoes,SKECHERS
a0c3aa19-93e2-40b3-b46d-e4b90f81a5d0,https://www.zappos.com//p/vaneli-marnee-dark-grey-scamo-matte-silver-trim/product/9083283/color/764909,Marnee,Heels,Vaneli
8176848f-0291-46bb-bd25-7cd3e07dc7fc,https://www.zappos.com//p/adidas-golf-response-bounce-footwear-white-footwear-white-hi-res-blue/product/9001075/color/734437,Response Bounce,Sneakers & Athletic Shoes,adidas Golf
871395fb-42b7-42d8-88e3-76b17d4ce6be,https://www.zappos.com//p/l-k-bennett-stila-black-patent/product/9014388/color/89,Stila,Heels,L.K. Bennett
af87eef1-f088-4ba3-b595-8386bf5c9850,https://www.zappos.com//p/crocs-kids-fun-lab-trolls-clog-toddler-little-kid-party-pink/product/9083301/color/90785,Fun Lab Trolls Clog (Toddler/Little Kid),Clogs & Mules,Crocs Kids
296d8e09-3dea-403c-963c-350e94038062,https://www.zappos.com//p/acorn-kids-lil-jam-moc-toddler-little-kid-big-kid-rasberry/product/9083302/color/582,L'il Jam Moc (Toddler/Little Kid/Big Kid),Slippers,Acorn Kids
27778dfd-bab5-460f-afcc-9d3b661bba1d,https://www.zappos.com//p/new-balance-fresh-foam-lazr-rain-cloud-white/product/8990450/color/746493,Fresh Foam LAZR,Sneakers & Athletic Shoes,New Balance
451d027a-0503-4a6a-96f5-f536e240d068,https://www.zappos.com//p/marc-fisher-ltd-fenet-black-leather/product/9084528/color/72,Fenet,Boots,Marc Fisher LTD
0ddd649f-1f28-42b0-adef-0eaaef9e8acb,https://www.zappos.com//p/marc-fisher-ltd-fenet-ivory-leather/product/9084528/color/12775,Fenet,Boots,Marc Fisher LTD
