UUID,LINK,MODEL,CATEGORY,BRAND
bad3b066-a283-449e-a7d3-a92145fce597,https://www.zappos.com//p/vionic-gemma-navy/product/7837609/color/9,Gemma,Slippers,VIONIC
480cc424-22ff-4938-8d7f-987c5bfb9c59,https://www.zappos.com//p/dolce-vita-sutton-black-suede/product/8736125/color/106,Sutton,Boots,Dolce Vita
c68b96ed-efce-479f-b46b-19e7f12bbbca,https://www.zappos.com//p/bogs-kids-classic-high-no-handles-toddler-little-kid-big-kid-mossy-oak/product/7690643/color/70997,Classic High No Handles (Toddler/Little Kid/Big Kid),Boots,Bogs Kids
b2145c2d-cb7a-4200-b9d7-9728d169a8c7,https://www.zappos.com//p/brooks-launch-5-black-purple-print/product/8967127/color/718141,Launch 5,Sneakers & Athletic Shoes,Brooks
00a60b71-6159-40f4-8883-c773f86cf2c4,https://www.zappos.com//p/ugg-kids-classic-short-ii-glitter-toddler-little-kid-pink/product/9079662/color/559,Classic Short II Glitter (Toddler/Little Kid),Boots,UGG Kids
a6166783-d20d-4b68-bf43-ce059e5401d1,https://www.zappos.com//p/toms-kids-alpargata-infant-toddler-little-kid-silver-iridescent-glimmer/product/8892522/color/727072,Alpargata (Infant/Toddler/Little Kid),Loafers,TOMS Kids
d7fb6801-220f-442e-a83f-b51570b64d93,https://www.zappos.com//p/ugg-kids-classic-short-ii-glitter-toddler-little-kid-gold/product/9079662/color/385,Classic Short II Glitter (Toddler/Little Kid),Boots,UGG Kids
d6a2bd17-1e70-440f-9876-f2a9cd89024e,https://www.zappos.com//p/dirty-laundry-dl-not-me-wedge-pump-black-suede/product/7899396/color/106,DL Not Me Wedge Pump,Heels,Dirty Laundry
3d2478eb-c321-4923-9d4c-c99cdfe9dbe6,https://www.zappos.com//p/johnston-murphy-tabor-dress-cap-toe-oxford-brown-calfskin/product/8648406/color/25624,Tabor Dress Cap Toe Oxford,Oxfords,Johnston & Murphy
e9292622-ff72-4387-942a-628db75ac6c9,https://www.zappos.com//p/tory-burch-minnie-travel-ballet-flat-black-gold/product/8819295/color/136,Minnie Travel Ballet Flat,Flats,Tory Burch
11442b01-1e47-497a-b461-e5f41db4da99,https://www.zappos.com//p/merrell-freewheel-lace-charcoal/product/8497751/color/275,Freewheel Lace,Sneakers & Athletic Shoes,Merrell
f43c6435-338e-497f-b9d0-2671efef3c9b,https://www.zappos.com//p/puma-kids-st-runner-v2-nl-v-little-kid-rock-ridge-puma-white/product/8992937/color/728967,ST Runner v2 NL V (Little Kid),Sneakers & Athletic Shoes,Puma Kids
d99d5f2a-d0e9-40f2-ab1b-b20c0fa21d73,https://www.zappos.com//p/birkenstock-gizeh-birko-florr-toffee-birko-florr/product/109117/color/330079,Gizeh Birko-Flor™,Sandals,Birkenstock
323e39a0-f31d-4df0-98d7-0484c75cc400,https://www.zappos.com//p/new-balance-kids-fuelcore-nitrel-little-kid-big-kid-grey-black/product/8950870/color/408,FuelCore NITREL (Little Kid/Big Kid),Sneakers & Athletic Shoes,New Balance Kids
6a129cfa-1928-4906-9b0e-abc5ad8a3b0a,https://www.zappos.com//p/new-balance-mw877-grey/product/8302401/color/401,MW877,Sneakers & Athletic Shoes,New Balance
771f7cc9-e1a5-45ba-9f15-bd00c557d7e8,https://www.zappos.com//p/kamik-kids-snobuster-1-toddler-little-kid-big-kid-black/product/8565262/color/3,Snobuster 1 (Toddler/Little Kid/Big Kid),Boots,Kamik Kids
eb6ad6b6-a0f6-4a6d-860c-52a12c6ae901,https://www.zappos.com//p/merrell-moab-2-mid-gtx-beluga/product/8807287/color/123538,Moab 2 Mid GTX,Boots,Merrell
19221c07-6995-416a-9eee-721c77f09852,https://www.zappos.com//p/adidas-originals-superstar-w-white-red-night-silver-metallic/product/8466374/color/763088,Superstar W,Sneakers & Athletic Shoes,adidas Originals
