UUID,LINK,MODEL,CATEGORY,BRAND
fbe98eed-fce3-4638-ac71-a1106db2994b,https://www.zappos.com//p/vionic-rae-ivory/product/8987944/color/422,Rae,Sneakers & Athletic Shoes,VIONIC
96574bb6-5259-4e88-9490-5a9c8c844d8f,https://www.zappos.com//p/timberland-courmayeur-valley-chelsea-medium-beige-nubuck/product/9068349/color/759508,Courmayeur Valley Chelsea,Boots,Timberland
0be63279-7588-47f9-92cd-f87fc2426060,https://www.zappos.com//p/toms-jutti-mule-pewter-metallic-leather/product/8983549/color/39396,Jutti Mule,Flats,TOMS
1c100069-9a5a-489f-8d5e-6141456e7e96,https://www.zappos.com//p/wilson-rush-pro-2-5-white-fiery-red-ebony/product/8835141/color/776084,Rush Pro 2.5,Sneakers & Athletic Shoes,Wilson
85ac53ec-0617-4a04-8662-4cfe90b386f2,https://www.zappos.com//p/soludos-original-dali-navy/product/8668529/color/9,Original Dali,Loafers,Soludos
718eccf2-5ca5-49f9-ac94-012b003a3f89,https://www.zappos.com//p/olukai-kauwela-charcoal-pale-grey/product/8987982/color/728498,Kauwela,Loafers,OluKai
f3aab6c4-fcb4-4aff-a37e-81574659ec58,https://www.zappos.com//p/onex-stunning-black-silver/product/8501719/color/147,Stunning,Heels,Onex
5f3f9f30-51f7-44b2-a57f-e9e2db8e8f49,https://www.zappos.com//p/hush-puppies-kids-lazy-genius-little-kid-big-kid-navy/product/9064712/color/9,Lazy Genius (Little Kid/Big Kid),Sneakers & Athletic Shoes,Hush Puppies Kids
c359a2f7-7fcf-4f05-81d3-7f3a75cbb2d8,https://www.zappos.com//p/soludos-original-dali-white/product/8668529/color/14,Original Dali,Loafers,Soludos
c5c9cde9-532b-4986-bfcb-5628b44a8c3b,https://www.zappos.com//p/vionic-blaire-brown-snake/product/9068358/color/908,Blaire,Heels,VIONIC
f2b393b0-3ffa-462b-a0f5-d8a56d917421,https://www.zappos.com//p/stacy-adams-swagger-black-silver/product/9098539/color/147,Swagger,Loafers,Stacy Adams
8823369a-56c5-4a59-9730-0d07254c03b9,https://www.zappos.com//p/converse-kids-chuck-taylor-all-star-big-eyelets-ox-infant-toddler-vintage-white-vintage-white-white/product/9067183/color/759060,Chuck Taylor® All Star® Big Eyelets - Ox (Infant/Toddler),Sneakers & Athletic Shoes,Converse Kids
e8702bc7-1296-459e-a340-c04f209e873b,https://www.zappos.com//p/the-north-face-thermoballl-utility-mid-shiny-fig-vintage-white/product/9068364/color/759527,ThermoBall™ Utility Mid,Boots,The North Face
5b4dac8a-a186-491b-a19b-15ae19bed26b,https://www.zappos.com//p/new-balance-fuelcell-impulse-black-magnet/product/9083087/color/363604,FuelCell Impulse,Sneakers & Athletic Shoes,New Balance
1ea9b0ef-3aa4-446e-aefb-16fbf8012988,https://www.zappos.com//p/kenneth-cole-new-york-viola-black-leather/product/9053534/color/72,Viola,Sandals,Kenneth Cole New York
2a5dd377-0a1e-4a95-9029-2725e5ccde84,https://www.zappos.com//p/new-balance-summit-qom-castlerock-hi-lite/product/9083097/color/764836,Summit QOM,Sneakers & Athletic Shoes,New Balance
e9be0ee0-04a4-48da-acd2-2888e3b8562a,https://www.zappos.com//p/bogs-sweetpea-slip-on-wine/product/8982027/color/17,Sweetpea Slip-On,Loafers,Bogs
c3a84ed8-0764-4ac2-aae7-4561a7724779,https://www.zappos.com//p/trask-brady-black-norwegian-elk/product/8317986/color/590270,Brady,Boots,Trask
9ed70a47-fd9d-4400-8b45-8996755449af,https://www.zappos.com//p/vaneli-debora-navy-suede-matching-miniliz-print/product/8903588/color/764525,Debora,Heels,Vaneli
b5b0a3ed-3392-4e0e-909d-b75a3c3ae99a,https://www.zappos.com//p/the-flexx-band-together-black-nubuck/product/8482710/color/84,Band Together,Heels,The FLEXX
92b51693-3b7e-4f93-ac08-d43522927cb7,https://www.zappos.com//p/skechers-performance-go-walk-revolution-ultra-bolt-charcoal-hot-pink/product/9111074/color/271376,Go Walk Revolution Ultra Bolt,Sneakers & Athletic Shoes,SKECHERS Performance
8ff9ee23-e94e-4950-9ddf-ef1cc5eea7c6,https://www.zappos.com//p/bogs-sweetpea-boots-sage/product/8982028/color/2105,Sweetpea Boots,Boots,Bogs
db8e3601-7c77-404d-b392-3656f724323e,https://www.zappos.com//p/vionic-shelley-black/product/9068370/color/3,Shelley,Sandals,VIONIC
20515ff9-20b0-48e9-b26a-8c710372db73,https://www.zappos.com//p/supply-lab-damian-black-leather/product/9111077/color/72,Damian,Sneakers & Athletic Shoes,Supply Lab
bba8cc53-e1dd-41c0-9836-ddedcf03fd90,https://www.zappos.com//p/the-north-face-thermoballl-traction-mule-iv-shiny-blackened-pearl-foil-grey/product/9068372/color/759539,ThermoBall™ Traction Mule IV,Clogs & Mules,The North Face
a7bbbd7a-ecf2-403b-8af4-f734a46700ca,https://www.zappos.com//p/ben-sherman-rugged-leather-oxford-brown-suede/product/9111093/color/231,Rugged Leather Oxford,Oxfords,Ben Sherman
d29b5e6e-b3e6-4331-a465-5356aa30376c,https://www.zappos.com//p/vaneli-elija-black-perforated-suede-gunmetal-buckle/product/9081510/color/764527,Elija,Heels,Vaneli
2b8d22ba-4e79-45ef-9e6a-2a2ef9b7d122,https://www.zappos.com//p/chinese-laundry-my-girl-sandal-natural-leopard-synthetic/product/9039539/color/747099,My Girl Sandal,Heels,Chinese Laundry
d635c558-ce67-4bf1-857a-ac7e30c807fa,https://www.zappos.com//p/pediped-force-grip-n-go-toddler-hot-pink/product/8645613/color/418,Force Grip n Go (Toddler),Sneakers & Athletic Shoes,pediped
64e20a3a-c975-4408-9a3d-bdebaa21d04f,https://www.zappos.com//p/toms-carmel-infinity-blue-heritage-canvas/product/9066691/color/758660,Carmel,Sneakers & Athletic Shoes,TOMS
6b98c153-d290-4903-ba82-f7f78cb8895e,https://www.zappos.com//p/skechers-performance-go-walk-evolution-ultra-rapids-mauve/product/9111097/color/7031,Go Walk Evolution Ultra Rapids,Sneakers & Athletic Shoes,SKECHERS Performance
7849231b-fb10-4eab-b5bb-580ded65831a,https://www.zappos.com//p/skechers-performance-go-walk-evolution-ultra-rapids-navy-white/product/9111097/color/513,Go Walk Evolution Ultra Rapids,Sneakers & Athletic Shoes,SKECHERS Performance
07b495c1-55ea-427c-bb62-671dac52f9d1,https://www.zappos.com//p/pediped-force-grip-n-go-toddler-lavender/product/8645613/color/427,Force Grip n Go (Toddler),Sneakers & Athletic Shoes,pediped
40ccd5d6-1ffe-4025-9f47-d2b8f2417716,https://www.zappos.com//p/via-spiga-lynette-black-leather/product/9133869/color/72,Lynette,Boots,Via Spiga
1869817f-340c-48e8-91e8-c352256a64be,https://www.zappos.com//p/j-renee-maressa-pewter/product/8775220/color/552,Maressa,Heels,J. Renee
a7a80ed9-690f-40b9-bd62-29da4a549c5f,https://www.zappos.com//p/asics-gel-challenger-11-white-silver/product/8802547/color/755,Gel-Challenger 11,Sneakers & Athletic Shoes,ASICS
6cb879a2-c417-4cee-b9d7-57ecc108d0b6,https://www.zappos.com//p/dc-kids-evan-hi-v-sp-little-kid-big-kid-black-pink/product/9076426/color/6583,Evan Hi V SP (Little Kid/Big Kid),Sneakers & Athletic Shoes,DC Kids
84642109-b22c-40f7-9952-227144cf96af,https://www.zappos.com//p/puma-california-casual-quarry-puma-white-puma-white/product/9058849/color/754996,California Casual,Sneakers & Athletic Shoes,PUMA
32fc7d92-98d6-4ac6-b06d-7e6ede278be5,https://www.zappos.com//p/dc-kids-evan-little-kid-big-kid-pool-blue/product/9076428/color/569,Evan (Little Kid/Big Kid),Sneakers & Athletic Shoes,DC Kids
9ca8d7c4-ae62-414c-bd81-c4c202cd5e38,https://www.zappos.com//p/wolky-cursa-navy-amalia/product/8943696/color/711476,Cursa,Clogs & Mules,Wolky
48cebab1-0860-4164-baf5-4c9f8cc3e527,https://www.zappos.com//p/polo-ralph-lauren-kids-tellie-infant-toddler-tan/product/8594870/color/20,Tellie (Infant/Toddler),Crib Shoes,Polo Ralph Lauren Kids
f871820b-9fdd-47eb-8550-bd624e153a71,https://www.zappos.com//p/wolky-strap-cloggy-black-mighty-leather/product/7849440/color/711478,Strap Cloggy,Clogs & Mules,Wolky
bddda77c-c200-4f15-8ea0-6c9c1a0aeab3,https://www.zappos.com//p/caterpillar-casual-tally-steel-leather-wpl/product/9068436/color/759585,Tally,Oxfords,Caterpillar Casual
