UUID,LINK,MODEL,CATEGORY,BRAND
81f50140-46ee-4ab4-864f-bad6bb4ed381,https://www.zappos.com//p/ugg-mirabelle-slipper-willow/product/9076480/color/4939,Mirabelle Slipper,Slippers,UGG
c912ee10-0b25-4082-a062-be763cb8a9cb,https://www.zappos.com//p/clarks-arla-glison-grey-heather-fabric/product/8786292/color/509387,Arla Glison,Sandals,Clarks
da502182-ebc3-4931-8cf2-da2fbde7cfa1,https://www.zappos.com//p/joules-wellibob-chelsea-boot-french-navy-stripe/product/9062879/color/197482,Wellibob Chelsea Boot,Boots,Joules
a1a8d938-d716-422e-ac9c-576aa3fca760,https://www.zappos.com//p/klogs-footwear-austin-taupe-suede-tapestry/product/7605259/color/223124,Austin,Clogs & Mules,Klogs Footwear
bd2572de-d159-4cf4-bc82-ce732f6f6485,https://www.zappos.com//p/toms-olivia-dark-amber-suede/product/9068343/color/157779,Olivia,Flats,TOMS
818ed6ec-b1f6-4455-80aa-7056f833fb10,https://www.zappos.com//p/timberland-courmayeur-valley-6-boot-medium-beige-nubuck/product/9068351/color/759508,"Courmayeur Valley 6"" Boot",Boots,Timberland
6fcf210c-3e4a-4f8f-b01d-310c50d2a32b,https://www.zappos.com//p/vince-camuto-jayvid-black/product/9093826/color/3,Jayvid,Heels,Vince Camuto
07a5e7a1-aac1-41a1-8966-20a2923cb543,https://www.zappos.com//p/sperry-striper-ii-cvo-washed-navy/product/8981999/color/9,Striper II CVO Washed,Sneakers & Athletic Shoes,Sperry
500c39f0-c9e9-4c4d-a83f-a486de3fce6c,https://www.zappos.com//p/vince-camuto-finchie-black/product/9093831/color/3,Finchie,Boots,Vince Camuto
1d6e434d-deaf-4e27-b9a7-e188b839e61d,https://www.zappos.com//p/native-shoes-miles-dublin-grey-shell-white/product/8811529/color/532100,Miles,Sneakers & Athletic Shoes,Native Shoes
2cc2e5d1-431e-4bf4-9002-d1c7bccf9c5b,https://www.zappos.com//p/sam-edelman-danna-candy-red-dress-nappa-leather/product/9085748/color/765747,Danna,Heels,Sam Edelman
fcd579df-493f-498b-a035-91dcd36ee6d9,https://www.zappos.com//p/ryka-sky-walk-black-meteorite-pink/product/8351017/color/674582,Sky Walk,Sneakers & Athletic Shoes,Ryka
990bd2dd-743e-4667-abcd-a6a929fb5cca,https://www.zappos.com//p/oofos-oocloog-luxe-pixel-platinum-pixel/product/9085814/color/765774,OOcloog Luxe Pixel,Clogs & Mules,OOFOS
9ec8e5e1-ad9c-48d2-886d-3c15c616dd1d,https://www.zappos.com//p/bobs-from-skechers-beach-bonfire-cuddle-kitties-light-pink/product/9093422/color/433,Beach Bonfire - Cuddle Kitties,Slippers,BOBS from SKECHERS
f44f3b32-b9f0-4eed-879f-b1ee6087616e,https://www.zappos.com//p/pikolinos-daroca-w1u-8590-cuero/product/9096708/color/23562,Daroca W1U-8590,Boots,Pikolinos
41809771-d0b6-41aa-b67d-990625852a27,https://www.zappos.com//p/nike-air-max-motion-wolf-grey-white/product/8657751/color/231950,Air Max Motion,Sneakers & Athletic Shoes,Nike
b1fffbbe-2ef8-45f2-aef6-ce054e5bab21,https://www.zappos.com//p/earth-capri-earthies-bright-red-soft-buck/product/8656040/color/607233,Capri Earthies,Flats,Earth
d442b118-2f09-4e27-9035-9372b3b2d2ca,https://www.zappos.com//p/pikolinos-ordino-w8m-8692-siena-black/product/9096742/color/480240,Ordino W8M-8692,Boots,Pikolinos
66b1efb4-1ad8-42a3-b1bd-6c54160d3b53,https://www.zappos.com//p/under-armour-kids-ua-bps-pursuit-little-kid-anthracite-black/product/8972211/color/121104,UA BPS Pursuit (Little Kid),Sneakers & Athletic Shoes,Under Armour Kids
90f9824f-95d0-4446-8718-0e9a809c5ff8,https://www.zappos.com//p/splendid-cupid-cognac/product/9137048/color/184651,Cupid,Boots,Splendid
8fba8a75-4d8a-4a2a-b975-345c69fffe76,https://www.zappos.com//p/geox-kids-plie-48-little-kid-black/product/9135182/color/3,Plie 48 (Little Kid),Flats,Geox Kids
d80f8daa-6472-45a5-8101-13a1438fbca2,https://www.zappos.com//p/sorel-kids-snow-commander-toddler-little-kid-purple-dahlia-paisley-purple/product/8699099/color/755353,Snow Commander (Toddler/Little Kid),Boots,SOREL Kids
961f75d0-3c6d-4e5d-8882-91f728d37475,https://www.zappos.com//p/nike-kids-strike-big-kid-black-black-metallic-silver/product/8981343/color/11683,Strike (Big Kid),Sneakers & Athletic Shoes,Nike Kids
9fd6e1b0-73fb-4057-be38-c66a55373323,https://www.zappos.com//p/minnetonka-kilty-suede-moc-dusty-brown-suede/product/101430/color/352,Kilty Suede Moc,Loafers,Minnetonka
