UUID,LINK,MODEL,CATEGORY,BRAND
2fb2130f-328d-406a-b359-6d5a5c9568ed,https://www.zappos.com//p/new-balance-kids-kvurgv2p-little-kid-techtonic-blue-glow/product/8983520/color/754115,KVURGv2P (Little Kid),Sneakers & Athletic Shoes,New Balance Kids
42ef8a7f-17b7-4328-a6db-48f8e8b3d400,https://www.zappos.com//p/naturalizer-zarie-brandy-suede/product/8743561/color/6484,Zarie,Boots,Naturalizer
6b12d4bd-7fcc-4e80-8305-4d982ee43340,https://www.zappos.com//p/nike-flex-experience-rn-7-black-racer-pink-wild-cherry-white/product/8967215/color/718223,Flex Experience RN 7,Sneakers & Athletic Shoes,Nike
88a42abd-a709-4329-9c72-def7ea172b98,https://www.zappos.com//p/blondo-victoria-waterproof-black-nubuck/product/9102708/color/84,Victoria Waterproof,Boots,Blondo
38387fda-1ec3-41dd-a763-97a33beb52c0,https://www.zappos.com//p/saucony-kids-cohesion-10-a-c-little-kid-grey-blue-green/product/9056248/color/59913,Cohesion 10 A/C (Little Kid),Sneakers & Athletic Shoes,Saucony Kids
53d02e77-2f11-49ee-a1e2-d7633f6b4827,https://www.zappos.com//p/new-balance-510v4-castlerock-black/product/9037881/color/161329,510v4,Sneakers & Athletic Shoes,New Balance
0b0a2ce0-9a5f-46b7-934f-e22cd5563f15,https://www.zappos.com//p/asics-gel-nimbus-20-carbon-black-silver/product/8970874/color/13922,GEL-Nimbus® 20,Sneakers & Athletic Shoes,ASICS
f1567492-851b-4cca-ae72-7080bbe24e07,https://www.zappos.com//p/sorel-whitney-short-lace-black/product/8895483/color/3,Whitney Short Lace,Boots,SOREL
76668267-e57d-4c3b-a926-c70bf450d660,https://www.zappos.com//p/nina-kids-pegasus-t-toddler-little-kid-black-patent/product/8398816/color/89,Pegasus-T (Toddler/Little Kid),Flats,Nina Kids
c6597d2e-ff7e-40df-a20d-5c7b59a12729,https://www.zappos.com//p/converse-chuck-taylor-all-star-core-hi-pink/product/107999/color/559,Chuck Taylor® All Star® Core Hi,Sneakers & Athletic Shoes,Converse
8d451e3c-26f3-4aa9-8482-e4fac6f3233c,https://www.zappos.com//p/converse-kids-chuck-taylor-all-star-core-ox-infant-toddler-navy/product/7553490/color/9,Chuck Taylor® All Star® Core Ox (Infant/Toddler),Sneakers & Athletic Shoes,Converse Kids
91c44d10-2637-4507-8882-5ac874e75134,https://www.zappos.com//p/naturalizer-saban-black-leather/product/8456700/color/72,Saban,Loafers,Naturalizer
