UUID,LINK,MODEL,CATEGORY,BRAND
5d041ae1-23fd-43fc-b606-22c5634d55ab,https://www.zappos.com//p/frye-terra-chelsea-cognac-smooth-full-grain/product/9098148/color/2868,Terra Chelsea,Boots,Frye
626dd894-5afa-4f88-9153-e0e46386ba95,https://www.zappos.com//p/frye-tanker-lace-up-black-tumbled-veg-tan/product/9098196/color/672550,Tanker Lace-Up,Boots,Frye
dad9f5cc-f821-4c60-bea9-95b7737ce790,https://www.zappos.com//p/frye-tanker-lace-up-cognac-pull-up-leather/product/9098196/color/756648,Tanker Lace-Up,Boots,Frye
252b41df-790e-4383-b24a-945e23a83c08,https://www.zappos.com//p/dolce-vita-kids-daisy-little-kid-big-kid-silver/product/9149842/color/632,Daisy (Little Kid/Big Kid),Sandals,Dolce Vita Kids
e7585ee4-5ed0-49ac-8c87-b24ee71756d0,https://www.zappos.com//p/dolce-vita-kids-daisy-little-kid-big-kid-pink/product/9149842/color/559,Daisy (Little Kid/Big Kid),Sandals,Dolce Vita Kids
db6b0ffd-9a74-4004-9758-e594a31bb8b9,https://www.zappos.com//p/josef-seibel-naly-07-black/product/9108846/color/3,Naly 07,Boots,Josef Seibel
33239138-3483-4785-88cb-cb5806e4aacc,https://www.zappos.com//p/josef-seibel-naly-23-black/product/9108847/color/3,Naly 23,Boots,Josef Seibel
067e7cbf-59a2-49fd-9fcf-10bef69bd84d,https://www.zappos.com//p/cole-haan-vesta-pump-65mm-ocelot-print-haircalf/product/9022396/color/505591,Vesta Pump 65mm,Heels,Cole Haan
c8f96f1e-6136-4ce5-8560-16640d141851,https://www.zappos.com//p/cole-haan-vesta-pump-65mm-cordovan-leather/product/9022396/color/2533,Vesta Pump 65mm,Heels,Cole Haan
0161f502-129b-428e-9902-64d027b12042,https://www.zappos.com//p/cole-haan-vesta-pump-65mm-woodbury-leather/product/9022396/color/287221,Vesta Pump 65mm,Heels,Cole Haan
2bfe4145-4b21-4454-a266-56ad92c70340,https://www.zappos.com//p/dr-martens-rometty-sanguine-black-wyoming/product/9058016/color/201559,Rometty Sanguine,Boots,Dr. Martens
e50e3c6d-1027-4f2a-ab9c-9a20279fac93,https://www.zappos.com//p/vans-kids-mickeys-90th-sk8-hi-zip-little-kid-big-kid-disney-80s-mickey-checkerboard/product/9119316/color/776104,Mickey's 90th Sk8-Hi Zip (Little Kid/Big Kid),Sneakers & Athletic Shoes,Vans Kids
a9029562-0657-468a-af9f-b5efaeb60d1b,https://www.zappos.com//p/vans-kids-mickeys-90th-sk8-hi-zip-little-kid-big-kid-disney-80s-mickey-true-white/product/9119318/color/776163,Mickey's 90th Sk8-Hi Zip (Little Kid/Big Kid),Sneakers & Athletic Shoes,Vans Kids
18232ea5-d6a2-4104-ab4f-d9e0797c781b,https://www.zappos.com//p/vans-kids-mickeys-90th-old-skool-v-little-kid-big-kid-disney-mickey-hugs-yellow/product/9119331/color/776127,Mickey's 90th Old Skool V (Little Kid/Big Kid),Sneakers & Athletic Shoes,Vans Kids
09eb1546-0a57-4628-bb47-2c016c618d43,https://www.zappos.com//p/vans-kids-mickeys-90th-authentic-gore-little-kid-big-kid-disney-minnies-bow-true-white/product/9119336/color/775799,Mickey's 90th Authentic Gore (Little Kid/Big kid),Sneakers & Athletic Shoes,Vans Kids
9d564003-bdbd-4104-a35c-11bf88985722,https://www.zappos.com//p/vans-kids-mickeys-90th-classic-slip-on-little-kid-big-kid-disney-mickey-minnie-checker-flame/product/9119338/color/775801,Mickey's 90th Classic Slip-On (Little Kid/Big Kid),Sneakers & Athletic Shoes,Vans Kids
aba5c8f0-1da9-4a64-9d40-6fc6baf1066b,https://www.zappos.com//p/vans-kids-mickeys-90th-authentic-gore-infant-toddler-disney-minnies-bow-true-white/product/9119351/color/775799,Mickey's 90th Authentic Gore (Infant/Toddler),Sneakers & Athletic Shoes,Vans Kids
be6a00e4-b714-4c77-b4d6-ca30e011966a,https://www.zappos.com//p/vans-kids-mickeys-90th-classic-slip-on-infant-toddler-disney-mickey-minnie-checker-flame/product/9119352/color/775801,Mickey's 90th Classic Slip-On (Infant/Toddler),Sneakers & Athletic Shoes,Vans Kids
4ba0187c-b7a2-482b-b769-dcdc017abed8,https://www.zappos.com//p/the-flexx-sling-shot-black-graffio/product/9128698/color/779116,Sling Shot,Boots,The FLEXX
a5a3eda8-3efe-43a6-8f0a-02d1f4c5eded,https://www.zappos.com//p/crocs-classic-blitzen-iii-clog-pomegranate-petal-pink/product/8899512/color/764862,Classic Blitzen III Clog,Clogs & Mules,Crocs
db24b2c8-f45b-4a31-868e-e19511b5dd1c,https://www.zappos.com//p/adidas-originals-kids-x-plr-i-toddler-grey-black-white/product/8983263/color/8282,X_PLR I (Toddler),Sneakers & Athletic Shoes,adidas Originals Kids
392c2959-5277-4357-9626-ddd7127de74a,https://www.zappos.com//p/rachel-kids-vera-little-kid-red-patent/product/9113238/color/1141,Vera (Little Kid),Flats,Rachel Kids
5367fb08-f02c-4730-bd9c-3529823fce58,https://www.zappos.com//p/rachel-kids-vera-little-kid-black-patent/product/9113238/color/89,Vera (Little Kid),Flats,Rachel Kids
22b068e1-321c-4c11-b5a6-18a437f0b237,https://www.zappos.com//p/kid-express-zoe-toddler-little-kid-big-kid-black-combo/product/9113243/color/181562,Zoe (Toddler/Little Kid/Big Kid),Boots,Kid Express
473556fc-6ecf-4112-a987-b7d3b8c4aae8,https://www.zappos.com//p/rachel-kids-giovanna-toddler-little-kid-black-shimmer/product/9035666/color/19014,Giovanna (Toddler/Little Kid),Flats,Rachel Kids
98aaef4a-2cc9-4bfc-bcc6-1af5a19436d4,https://www.zappos.com//p/clergerie-mariat-black-velvet/product/9133073/color/113,Mariat,Boots,Clergerie
159a5d79-c99f-4b55-86d6-aa20f43e7418,https://www.zappos.com//p/cole-haan-original-grand-chukka-black-leather-black/product/8665711/color/14179,Original Grand Chukka,Boots,Cole Haan
0e69f743-92fd-4f56-9820-dd85b3a070a2,https://www.zappos.com//p/miz-mooz-chalice-graphite/product/9158657/color/2247,Chalice,Sneakers & Athletic Shoes,Miz Mooz
0d4c4ecc-7081-4889-8321-8bff03fe84e2,https://www.zappos.com//p/converse-kids-chuck-taylor-all-star-maddie-ox-little-kid-big-kid-pink-pop-black-white/product/9110219/color/773518,Chuck Taylor® All Star® Maddie - Ox (Little Kid/Big Kid),Sneakers & Athletic Shoes,Converse Kids
89e5c370-6468-4712-8561-0d2fd434a3b9,https://www.zappos.com//p/converse-kids-chuck-taylor-all-star-maddie-ox-little-kid-big-kid-wolf-grey-black-white/product/9110219/color/240366,Chuck Taylor® All Star® Maddie - Ox (Little Kid/Big Kid),Sneakers & Athletic Shoes,Converse Kids
3c03874f-df0c-40a7-9884-d29624975a0f,https://www.zappos.com//p/nanette-nanette-lepore-ingrid-black-suede/product/9143811/color/106,Ingrid,Boots,Nanette nanette lepore
6b502330-efdc-4a4e-a1da-bfa155163f35,https://www.zappos.com//p/nanette-nanette-lepore-nico-red-faux-suede/product/9143819/color/308439,Nico,Boots,Nanette nanette lepore
4e98c2a6-7c0d-4f4b-a3f5-d24ba207962d,https://www.zappos.com//p/nanette-nanette-lepore-nico-black-faux-suede/product/9143819/color/82199,Nico,Boots,Nanette nanette lepore
48fb6788-87a8-40a1-90d5-a5f9f482c114,https://www.zappos.com//p/nanette-nanette-lepore-nathalie-black-pu/product/9143842/color/4453,Nathalie,Boots,Nanette nanette lepore
0c5af0e9-e916-4bff-9698-cf6990df19f2,https://www.zappos.com//p/nanette-nanette-lepore-nora-nude-mesh/product/9143844/color/251446,Nora,Boots,Nanette nanette lepore
e42c58ef-7211-4cbf-8129-55c04b025a49,https://www.zappos.com//p/deer-stags-manual-slip-on-loafer-black/product/8759667/color/3,Manual Slip-On Loafer,Loafers,Deer Stags
fe83329a-03eb-48c0-8e8e-b8318f5ddcd4,https://www.zappos.com//p/deer-stags-manual-slip-on-loafer-dark-luggage/product/8759667/color/103837,Manual Slip-On Loafer,Loafers,Deer Stags
3d6d83c6-69bf-4bbe-a810-883334b2e9a4,https://www.zappos.com//p/athena-alexander-lyon-boot-black-suede/product/9127515/color/106,Lyon Boot,Boots,Athena Alexander
99e72f12-9348-4042-8d01-3733f263eede,https://www.zappos.com//p/katy-perry-the-turner-black-microsuede-gems/product/9129925/color/779443,The Turner,Flats,Katy Perry
