UUID,LINK,MODEL,CATEGORY,BRAND
f7967dc5-d905-4abc-8385-628918e6485a,https://www.zappos.com//p/ugg-kids-viki-patent-waterproof-little-kid-big-kid-black/product/8920460/color/3,Viki Patent Waterproof (Little Kid/Big Kid),Boots,UGG Kids
d075900d-d644-4bc8-a816-8b39d8584697,https://www.zappos.com//p/toms-kids-alpargata-little-kid-big-kid-black-iridescent-glimmer/product/8892492/color/727073,Alpargata (Little Kid/Big Kid),Loafers,TOMS Kids
790d282f-1a10-4de6-a886-ea61c4d022cd,https://www.zappos.com//p/toms-carlo-black-black-heritage-canvas/product/9066517/color/758895,Carlo,Sneakers & Athletic Shoes,TOMS
3eabd5b1-16c5-4d08-9dde-95f26c941568,https://www.zappos.com//p/tommy-bahama-orion-tan-2/product/8724576/color/242084,Orion,Loafers,Tommy Bahama
85673ee3-1f13-4f8d-b5a0-c6d5fda76733,https://www.zappos.com//p/sas-clog-black/product/8867798/color/3,Clog,Clogs & Mules,SAS
2cc04376-fdeb-4b71-9297-cb86cf6f8b19,https://www.zappos.com//p/stride-rite-sm-kellen-infant-toddler-chocolate/product/8524746/color/18,SM Kellen (Infant/Toddler),Sneakers & Athletic Shoes,Stride Rite
9a68d389-21fd-4c28-99d8-4f56c24b7a88,https://www.zappos.com//p/sam-edelman-ludlow-classic-nude-patent/product/8919407/color/476875,Ludlow,Heels,Sam Edelman
0f90f188-b1c3-4613-bd9b-535125a2f116,https://www.zappos.com//p/ugg-classic-mini-ii-port/product/8733926/color/19682,Classic Mini II,Boots,UGG
51f0dddf-2e9e-4f86-9eab-7a5e13e2a85c,https://www.zappos.com//p/columbia-heavenly-shorty-omni-heat-black-kettle/product/8701296/color/41092,Heavenly Shorty Omni-Heat,Boots,Columbia
396dc266-c2b9-4f84-b75c-01a76e2a3d72,https://www.zappos.com//p/ugg-fraser-black/product/9202656/color/3,Fraser,Boots,UGG
f4fb53f4-9ea6-41d9-98ae-d5329f5b5af7,https://www.zappos.com//p/taos-footwear-crave-stone/product/8574971/color/652,Crave,Boots,Taos Footwear
e9436f20-f0f3-4173-aa1c-112c1c538649,https://www.zappos.com//p/clarks-wallabee-boot-maple-suede/product/8990206/color/44419,Wallabee Boot,Boots,Clarks
394b24b4-f7e3-41af-aff6-b23e9f182030,https://www.zappos.com//p/toms-alpargata-red-ditzy-floral-mosaic-linen/product/8903403/color/760145,Alpargata,Loafers,TOMS
815c3f6c-88f3-4223-995c-aaa318e9088f,https://www.zappos.com//p/merrell-encore-mid-boot-q2-black/product/9067472/color/3,Encore Mid Boot Q2,Boots,Merrell
11a17365-31b7-4681-83d0-4e464fe7fb31,https://www.zappos.com//p/baby-deer-first-steps-shimmer-ankle-boot-with-tassel-infant-toddler-champagne/product/9114629/color/270,First Steps Shimmer Ankle Boot with Tassel (Infant/Toddler),Boots,Baby Deer
94c0a17e-4585-4ceb-b7ad-5ae8c5a24ae8,https://www.zappos.com//p/massimo-matteo-perf-wing-boot-tan/product/8825416/color/20,Perf Wing Boot,Boots,Massimo Matteo
a98d5286-315c-42f5-bd0c-6d1fcaa23514,https://www.zappos.com//p/under-armour-kids-ua-gps-infinity-hg-little-kid-utility-blue-utility-blue-washed-blue/product/9058197/color/754199,UA GPS Infinity HG (Little Kid),Sneakers & Athletic Shoes,Under Armour Kids
25c7734d-7dad-4d25-843b-d3b67520d10f,https://www.zappos.com//p/merrell-encore-q2-slide-leather-espresso/product/8897102/color/359,Encore Q2 Slide Leather,Clogs & Mules,Merrell
50523f1c-f49a-4f83-a1fe-8197b27e2f41,https://www.zappos.com//p/rockport-total-motion-leah-pump-black-patent/product/9125372/color/89,Total Motion Leah Pump,Heels,Rockport
0e9e95f5-ccab-48d1-a644-00ada6f4c424,https://www.zappos.com//p/volatile-patty-black/product/8962197/color/3,Patty,Boots,VOLATILE
c815d958-4b6b-4c84-a4f7-ce4f61b85c23,https://www.zappos.com//p/dr-scholls-imagined-perf-grey-flannel-fabric/product/9103744/color/771863,Imagined Perf,Loafers,Dr. Scholl's
3353a93f-4b36-4900-bdd5-82c483968e45,https://www.zappos.com//p/baffin-pond-green/product/8924297/color/396,Pond,Boots,Baffin
b645a24c-b4a0-497f-a181-8a6625626d7a,https://www.zappos.com//p/clarks-patty-renata-dark-tan-leather/product/9075177/color/13978,Patty Renata,Clogs & Mules,Clarks
2f75bd12-bd9c-48c5-83de-bef1d992fe5f,https://www.zappos.com//p/new-balance-coast-v4-galaxy-light-petrol/product/9084460/color/765325,Coast v4,Sneakers & Athletic Shoes,New Balance
bcafc6ba-171e-4ca5-9c92-113201b3eab5,https://www.zappos.com//p/hoka-one-one-clifton-5-alloy-steel-gray/product/9052017/color/751311,Clifton 5,Sneakers & Athletic Shoes,Hoka One One
5abca8b7-f3f2-40a7-b246-265ede992e97,https://www.zappos.com//p/frye-carson-ballet-cognac-antique-soft-full-grain/product/7648411/color/290984,Carson Ballet,Flats,Frye
830f0286-bb90-430d-ab55-03073a43d27c,https://www.zappos.com//p/oofos-ooahh-slide-sandal-navy/product/8864593/color/9,OOahh Slide Sandal,Sandals,OOFOS
ebd0e927-1a20-4012-9745-6d6b40710597,https://www.zappos.com//p/vionic-daytona-caramel/product/8981141/color/263,Daytona,Boots,VIONIC
bd58157d-a056-4e9e-a1f3-178049706c90,https://www.zappos.com//p/blowfish-kids-takara-k-little-kid-big-kid-sand-texus-pu/product/8924565/color/705880,Takara-K (Little Kid/Big Kid),Boots,Blowfish Kids
70a831d3-4cbd-40d3-ad3d-8e3ce2103a4a,https://www.zappos.com//p/ugg-lynda-black-black/product/8906055/color/183092,Lynda,Boots,UGG
c5dac967-38f8-4f79-8fbf-7a88189bb428,https://www.zappos.com//p/salomon-x-ultra-3-mid-gtx-quiet-shade-magnet-virtual-pink/product/8999049/color/758335,X Ultra 3 Mid GTX®,Boots,Salomon
315b2226-33e6-4bda-965b-9bec2da033cd,https://www.zappos.com//p/merrell-siren-sport-q2-waterproof-slate-black/product/8807455/color/156329,Siren Sport Q2 Waterproof,Sneakers & Athletic Shoes,Merrell
