UUID,LINK,MODEL,CATEGORY,BRAND
01ffba0d-86ec-4250-87b3-7045fdfca2f2,https://www.zappos.com//p/charles-by-charles-david-maxx-white-leather/product/8937287/color/15,Maxx,Heels,Charles by Charles David
2fb378d9-47f7-41af-87ef-b3ed6fa51723,https://www.zappos.com//p/sorel-conquestt-british-tan/product/7145922/color/983,Conquest™,Boots,SOREL
abea809d-8af8-43c7-a19b-3f8dceb8b1d6,https://www.zappos.com//p/etnies-jameson-2-eco-chocolate-gum/product/7694499/color/10819,Jameson 2 Eco,Sneakers & Athletic Shoes,etnies
f1a632ab-aeb8-4980-8cf8-a0ceb96d42af,https://www.zappos.com//p/charles-by-charles-david-amy-slingback-pump-nude-suede/product/9085376/color/118011,Amy Slingback Pump,Heels,Charles by Charles David
7307cd5b-7a08-46a8-970f-50b7aa2b5117,https://www.zappos.com//p/ugg-naiyah-stout/product/9182395/color/18576,Naiyah,Boots,UGG
d56e427b-ac18-41e6-ae8c-e5b0f7090ff1,https://www.zappos.com//p/bernardo-tegan-black-antique-calf/product/8824823/color/6357,Tegan,Sandals,Bernardo
c9b7cc72-d4c0-4544-bd2b-e2129cb1b294,https://www.zappos.com//p/pikolinos-gandia-849-2531-black/product/8932286/color/3,Gandia 849-2531,Heels,Pikolinos
2408411e-f9b9-4395-9225-b9db0bb381f8,https://www.zappos.com//p/spring-step-nagata-black/product/9020093/color/3,Nagata,Sandals,Spring Step
45ed5165-a172-4cf2-9633-83b276cba183,https://www.zappos.com//p/spring-step-quasida-beige-multi/product/9020095/color/1986,Quasida,Sandals,Spring Step
70a21ba7-899b-4357-a480-df36a2eeab70,https://www.zappos.com//p/lucky-brand-mason-cement/product/9032221/color/6453,Mason,Boots,Lucky Brand
f4307638-94bf-4fb9-aad1-36fa7e8b53f6,https://www.zappos.com//p/billy-footwear-kids-classic-lace-low-toddler-little-kid-big-kid-wine/product/9094539/color/17,Classic Lace Low (Toddler/Little Kid/Big Kid),Sneakers & Athletic Shoes,BILLY Footwear Kids
92cd5094-9784-49af-96dc-2bca3aeffdb5,https://www.zappos.com//p/tempur-pedic-laurin-hashbrown/product/8756778/color/247829,Laurin,Slippers,Tempur-Pedic
ef1b0c84-a6df-40bf-9c8e-496c5f8442d4,https://www.zappos.com//p/kenneth-cole-reaction-desert-sun-navy-1/product/8469766/color/218412,Desert Sun,Boots,Kenneth Cole Reaction
2d8a1af2-2bb3-4894-86ac-0d8c9f665e86,https://www.zappos.com//p/rieker-70820-wine-mogano/product/8774308/color/650054,70820,Boots,Rieker
45dcede9-7e23-4da3-bf2f-b84defa5d917,https://www.zappos.com//p/aetrex-kimber-oak/product/8917466/color/524,Kimber,Loafers,Aetrex
f7b64d8f-b4fd-4d4b-aeec-2d2e74014cbe,https://www.zappos.com//p/old-west-kids-boots-square-toe-w-shaft-toddler-little-kid-brown/product/8764417/color/6,Square Toe w/ Shaft (Toddler/Little Kid),Boots,Old West Kids Boots
0e58c1b4-dbd9-44bc-b8e2-8595ed7d0939,https://www.zappos.com//p/soludos-capri-suede-heel-ash/product/9104128/color/7543,Capri Suede Heel,Heels,Soludos
712c0a36-a1ad-4600-9b4a-d3014583b256,https://www.zappos.com//p/etnies-marana-navy-white-blue/product/8123097/color/10621,Marana,Sneakers & Athletic Shoes,etnies
ad3080a4-699d-438b-a27c-33e2ea09978a,https://www.zappos.com//p/etnies-jameson-2-eco-dark-grey-black/product/7694499/color/13591,Jameson 2 Eco,Sneakers & Athletic Shoes,etnies
5807050f-684b-462b-b83b-182e3b902904,https://www.zappos.com//p/dockers-ryland-butterscotch-burnished-polished-full-grain/product/9165881/color/771779,Ryland,Oxfords,Dockers
2a946594-1e04-46cd-81e6-082d8a0a8037,https://www.zappos.com//p/polo-ralph-lauren-thornton-ii-polo-black/product/9032734/color/345861,Thornton II,Sneakers & Athletic Shoes,Polo Ralph Lauren
c4e87701-6d06-4b61-8378-ef39c96e8b5c,https://www.zappos.com//p/calvin-klein-glorianne-red-rock-nappa/product/9129838/color/779333,Glorianne,Heels,Calvin Klein
d793b5d5-c786-4744-b5f0-c8a46a6c9c6a,https://www.zappos.com//p/calvin-klein-germina-soft-white-patent/product/9129839/color/471409,Germina,Heels,Calvin Klein
3c230d9e-900b-4a8c-b6c0-d9fcd54bb702,https://www.zappos.com//p/steve-madden-sylvie-heeled-sandal-burgundy-suede/product/9172145/color/1122,Sylvie Heeled Sandal,Heels,Steve Madden
f2ff0c54-6a81-46d8-b6c3-f4c7221b297e,https://www.zappos.com//p/steve-madden-tilt-bootie-cognac-nubuck/product/9172146/color/311,Tilt Bootie,Heels,Steve Madden
fe5d8674-0e8d-4c7c-a5e0-3b4389fbf38c,https://www.zappos.com//p/on-cloudsurfer-malibu-denim/product/8379585/color/691423,Cloudsurfer,Sneakers & Athletic Shoes,On
dce8bdfe-cae4-4af5-a8e4-501df2ab3161,https://www.zappos.com//p/on-cloudventure-midtop-pine-stone/product/8713488/color/721078,Cloudventure Midtop,Sneakers & Athletic Shoes,On
eb3b1942-4034-41aa-9fff-347961bda30c,https://www.zappos.com//p/josef-seibel-walt-roma-brandy/product/7376038/color/129936,Walt,Oxfords,Josef Seibel
657f048c-7434-4b70-92eb-e0775b318fd0,https://www.zappos.com//p/calvin-klein-glydia-black-kid-suede-shiny-lizard/product/9129864/color/779339,Glydia,Boots,Calvin Klein
baf08688-74a5-4048-a75d-f79b83d2c9b9,https://www.zappos.com//p/salt-water-sandal-by-hoy-shoes-the-original-sandal-toddler-little-kid-gold/product/7128107/color/385,The Original Sandal (Toddler/Little Kid),Sandals,Salt Water Sandal by Hoy Shoes
7e2b53e3-6a69-4540-a7b8-c80b55eddd6d,https://www.zappos.com//p/calvin-klein-glydia-wide-calf-cognac-nappa/product/9129865/color/22570,Glydia Wide Calf,Boots,Calvin Klein
daf47e12-6760-42d6-b9f8-7b845e515af0,https://www.zappos.com//p/jessica-simpson-jasta-sand-dune-lux-kid-suede/product/9144879/color/766495,Jasta,Heels,Jessica Simpson
22a0bc80-23a5-4a2c-9863-df470a149ead,https://www.zappos.com//p/jessica-simpson-jasta-azurite-lux-kid-suede/product/9144879/color/784437,Jasta,Heels,Jessica Simpson
cf1e15e5-b771-4c87-bd48-925e1f292400,https://www.zappos.com//p/hi-tec-bandera-low-wp-bone-brown-mustard/product/8350490/color/496896,Bandera Low WP,Sneakers & Athletic Shoes,Hi-Tec
75760839-0445-4fa6-8bee-e080b0cd634f,https://www.zappos.com//p/kamik-kids-rainplaylo-little-kid-teal-lavender/product/8814370/color/666347,Rainplaylo (Little Kid),Boots,Kamik Kids
63eb02f7-d3b0-4987-ac0a-d2f60c13e34a,https://www.zappos.com//p/carrucci-m-j-red/product/8836673/color/585,M.J.,Loafers,Carrucci
05839821-8c64-4a29-9a76-748c4a7d8b35,https://www.zappos.com//p/calvin-klein-orianna-dark-navy-pebble-grain/product/9129890/color/779349,Orianna,Loafers,Calvin Klein
7b0b97b7-e6d7-4f2d-a310-1ce8af89e924,https://www.zappos.com//p/timberland-kids-little-harbor-toddler-little-kid-navy-w-royal-orange/product/8111815/color/402653,Little Harbor (Toddler/Little Kid),Sandals,Timberland Kids
30b2b4e7-dbc7-49b9-868a-85a85245a739,https://www.zappos.com//p/dan-post-livie-tan/product/8849246/color/20,Livie,Boots,Dan Post
b767a68b-4ac1-4690-bd3e-99e647389907,https://www.zappos.com//p/crocs-crocband-graphic-iii-clog-camo-slate-grey/product/9112011/color/773931,Crocband Graphic III Clog,Clogs & Mules,Crocs
eb364b1e-9eb6-4193-8a24-3868ae7bed17,https://www.zappos.com//p/comfortiva-formosa-white/product/8842264/color/14,Formosa,Heels,Comfortiva
517a7b77-bf7e-4ffd-a0ca-c0a421df57cb,https://www.zappos.com//p/new-balance-m990v4-north-sea-north-sea/product/8681851/color/746661,M990V4,Sneakers & Athletic Shoes,New Balance
3fa12845-699e-4f08-baaa-0c7416b856bf,https://www.zappos.com//p/propet-nixie-black/product/9075367/color/3,Nixie,Sneakers & Athletic Shoes,Propet
462629b4-acf4-4bd4-a65f-5e6ec684e96f,https://www.zappos.com//p/new-balance-summit-unknown-flame-impulse/product/9038248/color/746666,Summit Unknown,Sneakers & Athletic Shoes,New Balance
095e42bc-c570-4ae2-ae90-5bfe07dc130d,https://www.zappos.com//p/reebok-speed-tr-shark-black/product/9057151/color/95216,Speed TR,Sneakers & Athletic Shoes,Reebok
c908bf4c-f5ed-45ae-a30c-56a53b0c4c71,https://www.zappos.com//p/reebok-fstr-flexweave-black-dreamy-blue-white-stark-grey/product/9057155/color/753676,FSTR Flexweave,Sneakers & Athletic Shoes,Reebok
119a2f41-3191-408e-8d4e-6903101c8773,https://www.zappos.com//p/aetrex-gabby-bronze/product/8824709/color/200,Gabby,Sandals,Aetrex
