UUID,LINK,MODEL,CATEGORY,BRAND
319ec4c9-c245-4daa-a71e-83c4422a0dab,https://www.zappos.com//p/hush-puppies-cayto-studded-belt-dark-wine-suede/product/9075806/color/110899,Cayto Studded Belt,Boots,Hush Puppies
88a5fef8-201c-4bcf-9380-7fb6b3fd1c8d,https://www.zappos.com//p/hush-puppies-cayto-studded-belt-dark-brown-suede/product/9075806/color/2529,Cayto Studded Belt,Boots,Hush Puppies
d35a6dee-9a78-4d53-81fe-dce16e9f9a58,https://www.zappos.com//p/hunter-original-short-gloss-rain-boots-dark-olive/product/7609845/color/341,Original Short Gloss Rain Boots,Boots,Hunter
2c43b641-4776-490d-b095-efae25c75703,https://www.zappos.com//p/anne-klein-helissa-black-fabric/product/9088130/color/68,Helissa,Heels,Anne Klein
c544c755-2ea3-4ee5-b1ca-6b4f3a4b0e78,https://www.zappos.com//p/blowfish-kids-skoop-k-little-kid-big-kid-chocolate-stretched-deerhunter/product/9092865/color/767613,Skoop-K (Little Kid/Big Kid),Boots,Blowfish Kids
4576b6c8-a207-42ab-81ef-fd6f6dcb662b,https://www.zappos.com//p/hush-puppies-chaste-ballet-spice-suede/product/8100495/color/24331,Chaste Ballet,Flats,Hush Puppies
b1b9ee78-2043-42f1-ab73-d7f9d23c7259,https://www.zappos.com//p/bernie-mev-rigged-charm-black/product/8728833/color/3,Rigged Charm,Loafers,bernie mev.
ddc1b968-82aa-4684-af1b-bf75d7e5bfe2,https://www.zappos.com//p/merrell-siren-edge-q2-waterproof-frost/product/9065630/color/28448,Siren Edge Q2 Waterproof,Sneakers & Athletic Shoes,Merrell
2881d093-f6f3-4067-85b1-7f22c5ba6376,https://www.zappos.com//p/speedo-surfwalker-pro-3-0-black-white/product/8643817/color/151,Surfwalker Pro 3.0,Sneakers & Athletic Shoes,Speedo
ae943b98-fac0-4ade-b746-79e458cd56ed,https://www.zappos.com//p/new-balance-kids-gc574v1-big-kid-black-flame/product/8984768/color/6869,GC574v1 (Big Kid),Sneakers & Athletic Shoes,New Balance Kids
b14424b3-5e20-43b4-9e9c-882638114ff4,https://www.zappos.com//p/new-balance-kids-ic574v1-infant-toddler-grey-pink/product/9000301/color/10623,IC574v1 (Infant/Toddler),Sneakers & Athletic Shoes,New Balance Kids
a082218f-349a-45d7-8b0c-42b7454a4499,https://www.zappos.com//p/new-balance-420v4-light-petrol-petrol/product/8991090/color/765517,420v4,Sneakers & Athletic Shoes,New Balance
141edb95-f72b-4657-a748-5c895f075b94,https://www.zappos.com//p/nike-kids-rival-little-kid-black-university-red-thunder-grey/product/9042063/color/747671,Rival (Little Kid),Sneakers & Athletic Shoes,Nike Kids
4ee575bd-185b-4b58-aa97-d4a70685ccee,https://www.zappos.com//p/cc-corso-como-celebrayt-nude-nubuck/product/9028468/color/188914,Celebrayt,Heels,CC Corso Como
