UUID,LINK,MODEL,CATEGORY,BRAND
c99aa699-52f7-47d9-a571-e11fffacb348,https://www.zappos.com//p/michael-michael-kors-keaton-slip-on-brown-mini-mk-logo-coated-canvas-suprema-nappa-sport/product/8360567/color/710245,Keaton Slip-On,Sneakers & Athletic Shoes,MICHAEL Michael Kors
4880c7cc-40f5-4531-a787-8ea0e9ec7660,https://www.zappos.com//p/frye-lena-zip-high-black-polished-soft-full-grain/product/8902163/color/660782,Lena Zip High,Sneakers & Athletic Shoes,Frye
e70bb0cc-d790-43ab-90e0-d8b6ab110d60,https://www.zappos.com//p/j-renee-mayetta-red/product/9002212/color/585,Mayetta,Heels,J. Renee
d8b52344-dea3-442c-b330-5fedf01acada,https://www.zappos.com//p/reebok-lifestyle-classic-leather-mu-terrain-grey-white/product/9051310/color/750911,Classic Leather MU,Sneakers & Athletic Shoes,Reebok Lifestyle
10cae598-d1b9-4414-90fd-0e57ad52bb55,https://www.zappos.com//p/reebok-lifestyle-classic-leather-mu-parchment-white/product/9051310/color/25421,Classic Leather MU,Sneakers & Athletic Shoes,Reebok Lifestyle
b24f46a9-7fc8-408a-95e4-cd95ec8de133,https://www.zappos.com//p/reebok-lifestyle-club-c-85-mu-dark-green-chalk/product/9051325/color/750921,Club C 85 MU,Sneakers & Athletic Shoes,Reebok Lifestyle
d6113acd-50af-494f-8d4b-9d1e484ee9f1,https://www.zappos.com//p/skechers-work-alcade-black-leather-pu/product/8806931/color/267773,Alcade,Sneakers & Athletic Shoes,SKECHERS Work
09c5d1b9-6b24-4973-80af-13f786a3d604,https://www.zappos.com//p/clarks-everlay-kennon-brown-leather/product/8712310/color/216,Everlay Kennon,Heels,Clarks
c4f3cb2b-b537-4c58-bd4b-2afdc6d42a17,https://www.zappos.com//p/reebok-lifestyle-classic-nylon-infused-lilac-white/product/7231285/color/750922,Classic Nylon,Sneakers & Athletic Shoes,Reebok Lifestyle
19d6411f-9096-4870-a10f-b71e771de017,https://www.zappos.com//p/blondo-tiana-waterproof-bootie-black-suede/product/8843491/color/106,Tiana Waterproof Bootie,Boots,Blondo
ef215b06-893d-4d9d-822e-3bdbc4e3ab1e,https://www.zappos.com//p/new-balance-classics-mrl247dv1-white-black/product/9051328/color/742,MRL247Dv1,Sneakers & Athletic Shoes,New Balance Classics
995f7292-5aa8-48ec-b6bc-bec5cc3f1856,https://www.zappos.com//p/mini-melissa-mini-ultragirl-special-ii-toddler-little-kid-pearl-gold/product/9160714/color/339694,Mini Ultragirl Special II (Toddler/Little Kid),Flats,Mini Melissa
bd5de1c7-f38a-4ad6-923c-cbed3ff25c8b,https://www.zappos.com//p/puma-kids-roma-basic-jr-big-kid-black-black/product/8116995/color/183092,Roma Basic Jr. (Big Kid),Sneakers & Athletic Shoes,Puma Kids
036e2624-5094-4d41-8f2a-17ce0eecba2e,https://www.zappos.com//p/deer-stags-argos-black-blue/product/9110305/color/2557,Argos,Boots,Deer Stags
2dd0a2bc-f7d3-45d3-bb64-07eb227206c2,https://www.zappos.com//p/summit-by-white-mountain-kendrick-black-leather/product/8990541/color/72,Kendrick,Flats,Summit by White Mountain
d317585f-ada9-4564-9eea-084fa43bfe87,https://www.zappos.com//p/frye-flynn-deco-stud-harness-short-black-polished-soft-full-grain/product/9061631/color/660782,Flynn Deco Stud Harness Short,Boots,Frye
a4ab0ce1-1043-42dc-9746-0889ee7324d4,https://www.zappos.com//p/bobs-from-skechers-bobs-plush-go-fetch-black/product/9065627/color/3,BOBS Plush - Go Fetch,Flats,BOBS from SKECHERS
2c9c7aca-f775-4f06-ad36-56f519642b75,https://www.zappos.com//p/bobs-from-skechers-bobs-plush-studious-cats-charcoal/product/9065625/color/275,BOBS Plush - Studious Cats,Loafers,BOBS from SKECHERS
14b09e3f-753b-46ad-837d-7f4c91f5059c,https://www.zappos.com//p/deer-stags-kids-zeus-little-kid-big-kid-black-black/product/9110320/color/183092,Zeus (Little Kid/Big Kid),Boots,Deer Stags Kids
81e81ecd-2d43-4d7c-81e1-993f294cd355,https://www.zappos.com//p/michael-michael-kors-damita-wedge-dark-denim-denim-jute/product/7954052/color/760436,Damita Wedge,Heels,MICHAEL Michael Kors
899fd7f9-8a37-46ff-b001-71124c635193,https://www.zappos.com//p/the-north-face-chilkat-iii-mudpack-brown-bombay-orange/product/8897837/color/696670,Chilkat III,Boots,The North Face
d95b95cc-3691-4da7-95bf-406333985cb5,https://www.zappos.com//p/sam-edelman-yaro-ankle-strap-sandal-heel-sand-jungle-leopard-brahma-hair/product/8828722/color/704624,Yaro Ankle Strap Sandal Heel,Heels,Sam Edelman
41db7149-3e3f-46e5-8cfe-8c29bda5a667,https://www.zappos.com//p/bandolino-obexx-raspberry-faux-suede/product/9036092/color/746128,Obexx,Heels,Bandolino
51ef7643-d63c-41e9-8295-64e6d3144705,https://www.zappos.com//p/kamik-kids-rocket-toddler-little-kid-big-kid-blue-sulphur/product/8905871/color/466327,Rocket (Toddler/Little Kid/Big Kid),Boots,Kamik Kids
babb347b-510c-4381-a101-467b5a3c2a0a,https://www.zappos.com//p/volcom-draw-lo-blackout/product/8968309/color/17860,Draw Lo,Sneakers & Athletic Shoes,Volcom
3978e8fe-a119-4e21-a8e7-199850dbac5b,https://www.zappos.com//p/kamik-yukon-s-dark-brown/product/8905614/color/325,Yukon S,Boots,Kamik
ca4d6216-b30f-4b90-878f-15d68842cb94,https://www.zappos.com//p/kamik-kids-luke-toddler-little-kid-big-kid-navy/product/8905617/color/9,Luke (Toddler/Little Kid/Big Kid),Boots,Kamik Kids
9d6c465b-9de9-4fc5-bd20-3b1afcd5b7bc,https://www.zappos.com//p/kamik-kids-rocket2-toddler-little-kid-big-kid-magenta/product/8905887/color/2298,Rocket2 (Toddler/Little Kid/Big Kid),Boots,Kamik Kids
39b315eb-fe15-4522-b190-3b0973b245a7,https://www.zappos.com//p/vince-camuto-bestant-black-1/product/9133602/color/125647,Bestant,Boots,Vince Camuto
7b79d350-9da5-496d-824f-247ef7f8a1cf,https://www.zappos.com//p/kamik-kids-waterbugw-toddler-little-kid-big-kid-charcoal-1/product/7665879/color/234393,WaterbugW (Toddler/Little Kid/Big Kid),Boots,Kamik Kids
