UUID,LINK,MODEL,CATEGORY,BRAND
b19f181d-afb1-45bf-ae28-3ae4804596ff,https://www.zappos.com//p/naot-kayla-black-luster-leather/product/7128308/color/130532,Kayla,Sandals,Naot
0bf7682c-20c4-4b2b-a760-18cc2a99b95f,https://www.zappos.com//p/keen-kids-hikeport-mid-strap-wp-little-kid-big-kid-dress-blues-blue-nights/product/8880282/color/688906,Hikeport Mid Strap WP (Little Kid/Big Kid),Boots,Keen Kids
d665206e-2f78-45e9-b3e8-3b3f463c2451,https://www.zappos.com//p/skechers-cozy-campfire-natural/product/9104134/color/19,Cozy Campfire,Boots,SKECHERS
fcb60e93-a7f6-4587-83ad-0b6e542206da,https://www.zappos.com//p/soludos-ibiza-classic-lace-up-nude/product/8984978/color/521,Ibiza Classic Lace-Up,Sneakers & Athletic Shoes,Soludos
20a7b96a-8d66-45f2-a0ac-c043d5bc744e,https://www.zappos.com//p/touch-ups-holly-silver/product/9131928/color/632,Holly,Heels,Touch Ups
b8db1623-1b1f-4453-bc8b-ad87f79482f6,https://www.zappos.com//p/jewel-badgley-mischka-milena-black/product/9129791/color/3,Milena,Heels,Jewel Badgley Mischka
c2688ded-2fcd-491f-9621-d8975710e83d,https://www.zappos.com//p/skechers-beach-bonfire-natural-multi/product/9104146/color/2006,Beach Bonfire,Slippers,SKECHERS
9caab16c-9bfc-4e51-9e01-cbf49b2ccf65,https://www.zappos.com//p/via-spiga-nikole-black-leather/product/9010616/color/72,Nikole,Heels,Via Spiga
8778a7c6-936b-4791-9ed2-89fb9d6bcaf4,https://www.zappos.com//p/jewel-badgley-mischka-janna-black/product/9129793/color/3,Janna,Heels,Jewel Badgley Mischka
83f1b4ce-9f4c-4e4c-8394-ba1d60294f61,https://www.zappos.com//p/puma-puma-dare-ac-gray-violet-shell-pink/product/8992250/color/731339,Puma Dare AC,Sneakers & Athletic Shoes,PUMA
b5dbc65f-77e4-4c56-a725-845887aa920c,https://www.zappos.com//p/on-cloudventure-shield-black-dark/product/8714024/color/79618,Cloudventure Shield,Sneakers & Athletic Shoes,On
7d975c2e-bb94-4bf8-9496-b19b6d3b2eac,https://www.zappos.com//p/salomon-outpath-beluga-castor-gray-black/product/8997891/color/733586,Outpath,Sneakers & Athletic Shoes,Salomon
9e21cfb9-2d63-4119-a868-17a36dd758c2,https://www.zappos.com//p/alegria-eryn-jet-luster/product/8926135/color/706020,Eryn,Clogs & Mules,Alegria
f652bed6-4f1e-42bc-afc2-453015eabfc2,https://www.zappos.com//p/sorel-madsonn-zip-waterproof-tobacco-black/product/9053749/color/853,Madson™ Zip Waterproof,Boots,SOREL
788484fc-1fd0-48f4-968f-a6d64917246c,https://www.zappos.com//p/adidas-x-18-2-fg-world-cup-pack-football-blue-solar-yellow-black/product/9047763/color/749834,X 18.2 FG World Cup Pack,Sneakers & Athletic Shoes,adidas
5e05989f-6f26-481f-8c93-ee8368a61ae4,https://www.zappos.com//p/adidas-predator-18-4-fxg-world-cup-pack-solar-yellow-black-solar-red/product/9047765/color/567454,Predator 18.4 FxG World Cup Pack,Sneakers & Athletic Shoes,adidas
d02ac196-2232-4525-ab58-155072ebf196,https://www.zappos.com//p/dr-martens-vegan-flora-cherry-red-cambridge-brush/product/9004875/color/398292,Vegan Flora,Boots,Dr. Martens
e46e067e-e4c8-41a5-b455-9b2be5e51304,https://www.zappos.com//p/ariat-round-up-wide-square-limousin-black/product/8761141/color/645933,Round Up Wide Square,Boots,Ariat
e20b8e67-d453-48a1-b9cb-ec5b051933e5,https://www.zappos.com//p/native-shoes-audrey-chameleon-metallic/product/8979955/color/760878,Audrey,Flats,Native Shoes
4a2eae84-dda7-4e67-b57f-b0ddaa68ded4,https://www.zappos.com//p/tempur-pedic-vallery-hashbrown/product/8956034/color/247829,Vallery,Slippers,Tempur-Pedic
f386198f-ff93-4210-acde-d94eb375b204,https://www.zappos.com//p/nike-air-max-kantara-black-metallic-silver-cool-grey/product/8967331/color/697844,Air Max Kantara,Sneakers & Athletic Shoes,Nike
7f80df29-8372-460f-b793-e5c00e9d6065,https://www.zappos.com//p/ecco-sport-aspina-textile-gore-tex-dark-shadow-dark-shadow/product/8868568/color/273286,Aspina Textile Gore-Tex,Sneakers & Athletic Shoes,ECCO Sport
580b2c78-27e6-44f7-bf62-255fd28f56cb,https://www.zappos.com//p/nike-runallday-midnight-navy-white-light-carbon/product/8834666/color/718311,RunAllDay,Sneakers & Athletic Shoes,Nike
94b0ef3d-25de-4703-bbec-74ec32dcf15e,https://www.zappos.com//p/sperry-camden-oxford-chukka-burnished-tan/product/9061527/color/20,Camden Oxford Chukka Burnished,Boots,Sperry
c8ea1d8e-b299-4def-b00d-ba7f3ecd4911,https://www.zappos.com//p/el-naturalista-angkor-n917-wood/product/8965769/color/2319,Angkor N917,Boots,El Naturalista
0d037d0f-e059-4725-be5f-8a8eb1781209,https://www.zappos.com//p/sperry-seaport-tahoe-tan/product/9061528/color/20,Seaport Tahoe,Boots,Sperry
30045cfe-a708-45e1-a4ad-26ec4dad4b2c,https://www.zappos.com//p/vans-authentic-platform-2-0-checkerboard-racing-red-true-white/product/8892805/color/765789,Authentic Platform 2.0,Sneakers & Athletic Shoes,Vans
3f90dac4-c2fe-42ee-9307-8300ab8abcd8,https://www.zappos.com//p/sperry-saltwater-jetty-off-white/product/9061532/color/527,Saltwater Jetty,Boots,Sperry
8121209c-d9cb-446e-a3cf-c93e30f2cf3b,https://www.zappos.com//p/skechers-dlites-fresh-catch-black/product/8889456/color/3,D'Lites - Fresh Catch,Sandals,SKECHERS
c1118c6c-267a-4e27-b1a7-7a55ad4b5418,https://www.zappos.com//p/alegria-keli-professional-dusk/product/8273955/color/19667,Keli Professional,Clogs & Mules,Alegria
ebcd1b64-65cc-4536-8750-d0c31bba0885,https://www.zappos.com//p/adidas-adizero-defiant-bounce-flash-red-white-scarlet/product/8894280/color/752951,adizero Defiant Bounce,Sneakers & Athletic Shoes,adidas
5f372d6a-3477-4f82-bed7-2d63ccdc7304,https://www.zappos.com//p/easy-spirit-traveltime-335-cabernet-cabernet/product/9124455/color/585004,Traveltime 335,Sneakers & Athletic Shoes,Easy Spirit
080978c6-5d4f-49c6-ad6f-990222ff1214,https://www.zappos.com//p/under-armour-ua-micro-g-pursuit-black-anthracite-anthracite/product/8967403/color/242300,UA Micro G Pursuit,Sneakers & Athletic Shoes,Under Armour
93a07282-766b-4db1-9003-ea9e9ebd7ece,https://www.zappos.com//p/alegria-eryn-dusk/product/8926135/color/19667,Eryn,Clogs & Mules,Alegria
19806b65-38be-45a2-8bd4-bedc6cb3f781,https://www.zappos.com//p/volcom-recliner-light-grey/product/8465423/color/6700,Recliner,Sandals,Volcom
ca648e24-0e94-4d7b-b6c6-ee3afea075e1,https://www.zappos.com//p/sperry-avenue-duck-cordura-olive/product/9061559/color/529,Avenue Duck Cordura,Boots,Sperry
e4aec0fd-a3ee-4e11-96d5-9460f0496805,https://www.zappos.com//p/lauren-ralph-lauren-jeorgia-denim/product/8967561/color/346,Jeorgia,Sneakers & Athletic Shoes,LAUREN Ralph Lauren
ae602f34-2b5c-424f-bae7-08c84be48939,https://www.zappos.com//p/rockport-cobb-hill-collection-cobb-hill-abbott-curvy-t-strap-khaki-leather/product/8819279/color/4948,Cobb Hill Abbott Curvy T-Strap,Heels,Rockport Cobb Hill Collection
2f573716-1383-477d-83ce-54115da9cb62,https://www.zappos.com//p/frye-carson-whip-stud-cognac-antique-pull-up/product/9061572/color/289855,Carson Whip Stud,Flats,Frye
88caa2ca-a147-4625-a212-0b2622195cee,https://www.zappos.com//p/sperry-avenue-duck-wool-brown/product/9061575/color/6,Avenue Duck Wool,Boots,Sperry
3ebb0f2c-488b-4b74-9883-dc668deb0425,https://www.zappos.com//p/keen-targhee-exp-mid-wp-french-roast-purple-plumeria/product/8912791/color/702498,Targhee Exp Mid WP,Boots,Keen
2b624d2d-f0df-4687-9129-b6c4761c39d2,https://www.zappos.com//p/ecco-soft-7-perf-tie-coffee/product/8680940/color/307,Soft 7 Perf Tie,Sneakers & Athletic Shoes,ECCO
4484f128-183e-4da6-b733-6cbd0275ee38,https://www.zappos.com//p/pf-flyers-all-american-lo-mercury-red-canvas/product/8936777/color/766883,All American Lo,Sneakers & Athletic Shoes,PF Flyers
fe653768-31e3-4718-a77d-848e7d48720f,https://www.zappos.com//p/columbia-kids-bugaboott-plus-iv-omni-heatt-little-kid-big-kid-graphite-bright-red/product/9061577/color/413112,Bugaboot™ Plus IV Omni-Heat™ (Little Kid/Big Kid),Boots,Columbia Kids
2575664d-7045-4c82-b87c-a18370531cef,https://www.zappos.com//p/bogs-kids-baby-bogs-sketch-dots-toddler-purple-multi/product/8880291/color/5540,Baby Bogs Sketch Dots (Toddler),Boots,Bogs Kids
da5db38d-0214-4b21-b365-128a501a2b61,https://www.zappos.com//p/bogs-kids-baby-bogs-sketch-dots-toddler-dark-gray-multi/product/8880291/color/428908,Baby Bogs Sketch Dots (Toddler),Boots,Bogs Kids
596be6bf-f6e3-4c2a-8f2d-7f4743d0cec5,https://www.zappos.com//p/lucky-brand-kids-benton-toddler-little-kid-big-kid-chocolate/product/9127759/color/18,Benton (Toddler/Little Kid/Big Kid),Sneakers & Athletic Shoes,Lucky Brand Kids
3803d0a6-3b09-4929-9761-ff32d916ac6a,https://www.zappos.com//p/keen-gypsum-ii-mid-waterproof-cornstock-gold-coral/product/8715190/color/630120,Gypsum II Mid Waterproof,Boots,Keen
65c30a6d-bc17-430c-a325-b69ac232fdc7,https://www.zappos.com//p/miz-mooz-lulu-blue/product/9158671/color/158,Lulu,Sneakers & Athletic Shoes,Miz Mooz
03c51627-7c30-4f62-b09f-f97dfaf01069,https://www.zappos.com//p/dansko-xp-2-0-denim-patent/product/9054905/color/17071,XP 2.0,Clogs & Mules,Dansko
5383321b-15a6-491a-a7a5-911e9095a91c,https://www.zappos.com//p/spring-step-faith-black/product/8880377/color/3,Faith,Heels,Spring Step
7bd6a11f-c174-416a-883d-b126eb2219f4,https://www.zappos.com//p/tretorn-rawlins-2-eggplant-liliac-fluo-pink/product/9127805/color/778867,Rawlins 2,Sneakers & Athletic Shoes,Tretorn
838800f6-5463-4410-93dd-42cf0f26d8f2,https://www.zappos.com//p/frye-veronica-short-redwood-washed-oiled-vintage/product/7857575/color/769280,Veronica Short,Boots,Frye
a46e4c3f-1ce1-4fda-80e1-0dd2095428df,https://www.zappos.com//p/giorgio-brutini-editor-black/product/9034776/color/3,Editor,Loafers,Giorgio Brutini
95ea855d-85ee-4873-91ed-58835500c557,https://www.zappos.com//p/amiana-15-a5404-little-kid-big-kid-adult-black-snake/product/8677773/color/816,15-A5404 (Little Kid/Big Kid/Adult),Heels,Amiana
356af0ba-872d-47c8-866a-5f99c1b3b9d0,https://www.zappos.com//p/giorgio-brutini-keel-tan/product/9034782/color/20,Keel,Oxfords,Giorgio Brutini
02aaa860-1bec-4f7c-8bba-3c5b0b16a8de,https://www.zappos.com//p/sorel-ella-sandal-black/product/8975318/color/3,Ella Sandal,Sandals,SOREL
ecd487f4-6396-49b7-ba1d-7334e9db5324,https://www.zappos.com//p/sorel-ella-sandal-camel-brown/product/8975318/color/35042,Ella Sandal,Sandals,SOREL
72204081-d877-4888-8c62-00ee51c61ecd,https://www.zappos.com//p/merrell-work-moab-rover-moc-ct-espresso-2/product/8990320/color/325136,Moab Rover Moc CT,Sneakers & Athletic Shoes,Merrell Work
9e2b7fa0-9ef9-4865-b1f5-0bd2025385ea,https://www.zappos.com//p/ecco-sport-offroad-sandal-multicolor-pastel/product/8777168/color/650713,Offroad Sandal,Sandals,ECCO Sport
fc99063c-7286-403d-8436-63ff8ba83b9c,https://www.zappos.com//p/naturalizer-abby-navy-sparkle-metallic-leather/product/9063560/color/757729,Abby,Heels,Naturalizer
7dac6d9e-849c-4a02-a849-8498a4aeeff7,https://www.zappos.com//p/asics-gt-xpress-fuchsia-purple-white/product/9046788/color/198914,GT-Xpress,Sneakers & Athletic Shoes,ASICS
cc94bf4d-8bff-4fbd-86dc-3e47e6a6eeee,https://www.zappos.com//p/sanuk-yoga-sling-2-prints-black-natural-koa-tribal/product/8347144/color/667432,Yoga Sling 2 Prints,Sandals,Sanuk
5a397d06-1045-410f-9cbf-5e83d306421d,https://www.zappos.com//p/under-armour-kids-glyde-rm-jr-softball-toddler-little-kid-big-kid-black-white/product/8936933/color/151,Glyde RM Jr. Softball (Toddler/Little Kid/Big Kid),Sneakers & Athletic Shoes,Under Armour Kids
c20c61b8-eab6-42c9-a601-42cb6c591cc9,https://www.zappos.com//p/old-friend-buffy-chocolate/product/8936944/color/18,Buffy,Slippers,Old Friend
61a7b1ff-6695-4882-a30e-58b9ea0a814e,https://www.zappos.com//p/old-friend-buffy-grey/product/8936944/color/401,Buffy,Slippers,Old Friend
7cbe29c8-0f73-4aff-ad69-643f3bd4b3c6,https://www.zappos.com//p/vivobarefoot-ultra-3-eva-bloom-green-algae/product/8953938/color/768830,Ultra 3 Eva,Sneakers & Athletic Shoes,Vivobarefoot
15ff4784-9610-4702-9d07-4c4930ea9354,https://www.zappos.com//p/pediped-lionel-originals-infant-charcoal/product/8739614/color/275,Lionel Originals (Infant),Crib Shoes,pediped
13aa1da5-0365-4560-8971-f2a616b193dc,https://www.zappos.com//p/soft-style-patrese-rose-cloud-pearlized-patent/product/9001922/color/734683,Patrese,Heels,Soft Style
0eceab39-4792-4eaf-89b6-d33965e87e20,https://www.zappos.com//p/blue-by-betsey-johnson-nessa-black-suede/product/9182575/color/106,Nessa,Heels,Blue by Betsey Johnson
77ed5795-0d6d-41cd-a004-25c43ab05b67,https://www.zappos.com//p/kenneth-cole-reaction-kids-kid-club-little-kid-big-kid-black/product/8371266/color/3,Kid Club (Little Kid/Big Kid),Oxfords,Kenneth Cole Reaction Kids
