UUID,LINK,MODEL,CATEGORY,BRAND
b72df12b-06cb-4a2a-9c82-356ce269308a,https://www.zappos.com//p/naturalizer-olivia-black-leather/product/8815438/color/72,Olivia,Heels,Naturalizer
75c5927f-cd05-4b60-8160-49001030a448,https://www.zappos.com//p/kenneth-cole-reaction-kids-copy-tap-2-toddler-little-kid-light-gold-shimmer/product/8370997/color/403513,Copy Tap 2 (Toddler/Little Kid),Flats,Kenneth Cole Reaction Kids
f1cd1ea8-bd55-4785-8283-3d45b6dc06bb,https://www.zappos.com//p/toms-del-rey-blue-slub-chambray/product/8930098/color/661189,Del Rey,Sneakers & Athletic Shoes,TOMS
73a7d94f-81e6-4ea4-97b9-c2b489a04f54,https://www.zappos.com//p/softwalk-willis-black/product/8989376/color/3,Willis,Oxfords,SoftWalk
34838fdb-2482-4ae2-bf96-79aff69757c6,https://www.zappos.com//p/kenneth-cole-reaction-kids-copy-tap-little-kid-big-kid-rose-metallic/product/8371023/color/16529,Copy Tap (Little Kid/Big Kid),Flats,Kenneth Cole Reaction Kids
5db8af89-3d6c-4d66-bcf0-91617c299707,https://www.zappos.com//p/salomon-x-ultra-3-mid-gtx-castor-gray-black-green-sulphur/product/8997878/color/733577,X Ultra 3 Mid GTX®,Boots,Salomon
cdb02aaf-eed6-43ac-b98f-ad53aeca7829,https://www.zappos.com//p/sperry-kids-authentic-original-toddler-little-kid-big-kid-sahara/product/7425142/color/3575,Authentic Original (Toddler/Little Kid/Big Kid),Boat Shoes,Sperry Kids
bba84e8d-7f71-46de-9b15-4035ff34c2ad,https://www.zappos.com//p/asics-gel-sonoma-3-carbon-black-mid-grey/product/8799779/color/658869,GEL-Sonoma 3,Sneakers & Athletic Shoes,ASICS
eaca617b-a741-4afd-b37b-970f74ccba8c,https://www.zappos.com//p/tretorn-nylite-plus-white-white-white/product/8792947/color/5078,Nylite Plus,Sneakers & Athletic Shoes,Tretorn
f3632662-c312-46e8-9313-1d513b8b20cc,https://www.zappos.com//p/see-kai-run-kids-peyton-toddler-little-kid-pewter-leather/product/8323606/color/1839,Peyton (Toddler/Little Kid),Sneakers & Athletic Shoes,See Kai Run Kids
d366e739-58f6-4db8-b1ad-90bd6a77f339,https://www.zappos.com//p/aetrex-essencee-chelsea-black/product/8170219/color/3,Essence™ Chelsea,Boots,Aetrex
53d8312f-1a61-42bd-aa3e-501af40fcfb2,https://www.zappos.com//p/frye-liz-woven-slip-grey-glazed-goat-leather/product/9077410/color/763584,Liz Woven Slip,Loafers,Frye
a2f7050b-43ae-4481-a7e6-514bf581b853,https://www.zappos.com//p/nike-kids-star-runner-jdi-big-kid-black-bright-crimson-white/product/9070030/color/356785,Star Runner JDI (Big Kid),Sneakers & Athletic Shoes,Nike Kids
811ef0bb-be78-47ac-8af1-37f91127d94c,https://www.zappos.com//p/vans-sk8-hii-core-classics-checkerboard-black-pewter/product/7226399/color/293798,SK8-Hi™ Core Classics,Sneakers & Athletic Shoes,Vans
5e830802-5fb3-4eab-9f3e-28fa06e191f9,https://www.zappos.com//p/j-renee-faleece-black/product/8823815/color/3,Faleece,Heels,J. Renee
71514781-66a5-4750-86ae-03e016a01b70,https://www.zappos.com//p/kristin-cavallari-laurel-peep-toe-bootie-grey-kid-suede/product/8419573/color/20002,Laurel Peep Toe Bootie,Boots,Kristin Cavallari
6af3eb82-6609-4447-9888-fa6710b50330,https://www.zappos.com//p/ugg-kids-obie-waterproof-toddler-little-kid-norse-green/product/8920281/color/703795,Obie Waterproof (Toddler/Little Kid),Boots,UGG Kids
