UUID,LINK,MODEL,CATEGORY,BRAND
e4c17c7d-b601-4886-9086-d450fa75ebbd,https://www.zappos.com//p/new-balance-classics-wz501v1-dragon-fruit-sea-salt/product/9051370/color/730468,WZ501v1,Sneakers & Athletic Shoes,New Balance Classics
c07776d0-c960-41e9-a401-09c1147ebea9,https://www.zappos.com//p/adidas-speed-trainer-4-wide-black-night-carbon/product/9009493/color/728114,Speed Trainer 4 Wide,Sneakers & Athletic Shoes,adidas
5dafb53c-f66b-47ff-b635-286eddbcb842,https://www.zappos.com//p/adidas-5-star-core-black-footwear-white-night-metallic-f13/product/9013198/color/737783,5-Star,Sneakers & Athletic Shoes,adidas
78a607d2-daa5-41a1-89f5-23ee9ab4ce69,https://www.zappos.com//p/reebok-lifestyle-freestyle-hi-white-bunker-blue-primal-red-skull-grey/product/110552/color/751007,Freestyle Hi,Sneakers & Athletic Shoes,Reebok Lifestyle
1647e734-3352-44f7-b9be-ff1cda05d3ca,https://www.zappos.com//p/reebok-lifestyle-classic-leather-opal/product/7167898/color/12668,Classic Leather,Sneakers & Athletic Shoes,Reebok Lifestyle
2386ae26-7fe8-41b7-81cc-fc458c6d5495,https://www.zappos.com//p/old-west-english-kids-boots-gripper-little-kid-big-kid-chestnut-brown/product/8905448/color/26318,Gripper (Little Kid/Big Kid),Boots,Old West English Kids Boots
3e61bb3d-d724-4751-904d-5407f21c4cf2,https://www.zappos.com//p/1-state-ilee-black-portogallo/product/9144899/color/784449,Ilee,Heels,1.STATE
2861e09b-765c-4a7f-aec1-f99f1554bad6,https://www.zappos.com//p/mizuno-wave-shadow-2-purple-wine-patriot-blue/product/9043258/color/748010,Wave Shadow 2,Sneakers & Athletic Shoes,Mizuno
035a3617-b8ad-406e-a3ad-38ff34a4dd7c,https://www.zappos.com//p/ugg-alida-chestnut/product/8912196/color/278,Alida,Boots,UGG
6f7afd7c-033a-4e29-aea4-323d56098f67,https://www.zappos.com//p/rockport-alpenglow-black-full-grain-leather/product/7658639/color/10005,Alpenglow,Loafers,Rockport
0eda5ab7-6bc0-48fb-a050-f2e32a6660fd,https://www.zappos.com//p/merrell-world-vue-chukka-waterproof-black-slate/product/9066609/color/63690,World Vue Chukka Waterproof,Boots,Merrell
54263f43-8325-4ee1-9493-4e9572f05737,https://www.zappos.com//p/new-balance-classics-am101v1-black-black/product/9051386/color/183092,AM101v1,Sneakers & Athletic Shoes,New Balance Classics
2de3c3e0-a3fd-439e-b282-91199eaab946,https://www.zappos.com//p/bogs-kids-classic-design-a-boot-toddler-little-kid-big-kid-purple-multi/product/9066600/color/5540,Classic Design a Boot (Toddler/Little Kid/Big Kid),Boots,Bogs Kids
67787b86-a902-41e5-921b-b29f5738a37d,https://www.zappos.com//p/columbia-twentythird-ave-chelsea-wp-tobacco-elk/product/9066612/color/498216,Twentythird Ave Chelsea WP,Boots,Columbia
4e526e58-bba2-4136-997f-e364c401203f,https://www.zappos.com//p/propet-tour-walker-medicare-hcpcs-code-a5500-diabetic-shoe-sport-white/product/7229693/color/3838,Tour Walker Medicare/HCPCS Code = A5500 Diabetic Shoe,Sneakers & Athletic Shoes,Propet
84616985-f986-4b2c-a59c-3ad6428a8177,https://www.zappos.com//p/aldo-aauwen-r-black-leather/product/8880783/color/72,Aauwen-R,Sneakers & Athletic Shoes,ALDO
3a901534-1aae-495e-87bb-e96b31f652e3,https://www.zappos.com//p/toms-kids-alpargata-little-kid-big-kid-drizzle-grey-embroidered-bugs/product/8892492/color/758626,Alpargata (Little Kid/Big Kid),Loafers,TOMS Kids
5d02bab9-78d4-49a3-a7e2-73e9a76fa71e,https://www.zappos.com//p/dc-kids-evan-hi-little-kid-big-kid-grey/product/8804842/color/401,Evan Hi (Little Kid/Big Kid),Sneakers & Athletic Shoes,DC Kids
