UUID,LINK,MODEL,CATEGORY,BRAND
70a7b113-f018-4481-887a-c5eb0c1822dc,https://www.zappos.com//p/foamtreads-kids-sporty-toddler-little-kid-navy/product/9117478/color/9,Sporty (Toddler/Little Kid),Slippers,Foamtreads Kids
bdd00554-33a5-4475-a78b-17abe19fe219,https://www.zappos.com//p/lifestride-parigi-brite-white-vinci/product/8083767/color/600417,Parigi,Heels,LifeStride
91b50843-ec92-4064-960e-c5306d165b50,https://www.zappos.com//p/teva-hurricane-4-wavy-trail-olive/product/8985312/color/378698,Hurricane 4,Sandals,Teva
f138b776-cfa3-4dcf-9709-92bfd0aeb053,https://www.zappos.com//p/livie-luca-petal-little-kid-yellow/product/8834349/color/764,Petal (Little Kid),Flats,Livie & Luca
1be5356f-67cf-4294-98be-993ae5ad53f7,https://www.zappos.com//p/skechers-beverlee-high-tea-pink/product/9040785/color/559,Beverlee - High Tea,Heels,SKECHERS
fe6a859f-b824-4b10-abf8-8fce89255462,https://www.zappos.com//p/new-balance-cush-slide-black-grey/product/8668883/color/139,Cush+ Slide,Sandals,New Balance
278dfdb8-8340-4974-b181-cb0e404be78a,https://www.zappos.com//p/adidas-by-stella-mccartney-ultraboost-raw-pink-coffee-rose-core-black/product/9117517/color/775632,Ultraboost,Sneakers & Athletic Shoes,adidas by Stella McCartney
a08cfc6e-b042-400a-8ca1-c92e51bd39b4,https://www.zappos.com//p/work-wonders-by-dansko-clover-black-leather/product/8580337/color/72,Clover,Flats,Work Wonders by Dansko
38d31134-5e3c-479c-ad11-3db693bf6c26,https://www.zappos.com//p/tory-burch-chelsea-65mm-wedge-dark-redstone/product/9076442/color/778221,Chelsea 65mm Wedge,Heels,Tory Burch
0748f6a1-5081-44b2-9e4a-46c7f7107fbc,https://www.zappos.com//p/vasque-talus-trek-low-ultradryy-gargoyle-jasper/product/8580443/color/578519,Talus Trek Low UltraDry™,Sneakers & Athletic Shoes,Vasque
dc4ee723-a7c2-4104-b91a-46779463435e,https://www.zappos.com//p/blue-by-betsey-johnson-nessa-black-suede/product/9182575/color/106,Nessa,Heels,Blue by Betsey Johnson
eb7cc024-a0c7-470d-b022-17a3c2fc50d9,https://www.zappos.com//p/allen-edmonds-cavanaugh-walnut-burnished/product/8471165/color/538629,Cavanaugh,Loafers,Allen Edmonds
a4fddf28-eccb-4e81-936a-f6c5a9a8cf43,https://www.zappos.com//p/oofos-ooriginal-sport-sandal-black-graphite/product/8864592/color/3384,OOriginal Sport Sandal,Sandals,OOFOS
e2b8f63f-cd19-4990-9340-f255b1169d1f,https://www.zappos.com//p/naot-verbena-brushed-oily-olive-suede-vintage-camel-leather/product/8812917/color/733522,Verbena,Sandals,Naot
16ed2c3f-e76f-416c-b3ff-baaf23cd089a,https://www.zappos.com//p/saucony-kids-originals-jazz-lite-little-kid-big-kid-grey-white/product/8882568/color/1522,Originals Jazz Lite (Little Kid/Big Kid),Sneakers & Athletic Shoes,Saucony Kids
821c8720-c1f6-4b14-898a-7f4920b0eb83,https://www.zappos.com//p/native-shoes-ap-mercury-liteknit-pigeon-grey-dublin-grey-natural-rubber/product/8883163/color/760794,AP Mercury Liteknit,Sneakers & Athletic Shoes,Native Shoes
fe9d8f0c-b0f6-4127-ac0a-2d2bb292cd9a,https://www.zappos.com//p/trask-lillian-pewter-camo-metallic-suede/product/9048220/color/749983,Lillian,Sneakers & Athletic Shoes,Trask
fb3fc9e1-1536-483a-b5ae-1c9284350a1a,https://www.zappos.com//p/lifestride-lively-2-soft-blush/product/9042910/color/399930,Lively 2,Heels,LifeStride
04fe8562-e155-4955-ae69-279ee99b6355,https://www.zappos.com//p/sperry-seaport-elise-linen/product/9060726/color/439,Seaport Elise,Oxfords,Sperry
784ca348-c9d2-47d9-8f8e-281ec232a65c,https://www.zappos.com//p/polo-ralph-lauren-kids-oryion-ez-toddler-little-kid-white-tumbled-navy-pp/product/9067411/color/759195,Oryion EZ (Toddler/Little Kid),Sneakers & Athletic Shoes,Polo Ralph Lauren Kids
ad58ab70-a87d-4a83-adb9-e17b91d86a8d,https://www.zappos.com//p/lifestride-parigi-dark-denim/product/8083767/color/12119,Parigi,Heels,LifeStride
a94a21a8-cb77-47c6-a068-ec7338601414,https://www.zappos.com//p/ugg-mixon-chestnut/product/9182388/color/278,Mixon,Boots,UGG
478b35b8-d481-494e-9913-c7640af62dce,https://www.zappos.com//p/reef-voyage-boot-low-black-black/product/8981134/color/183092,Voyage Boot Low,Boots,Reef
032e5395-4ef4-40a5-93c6-df1426c06438,https://www.zappos.com//p/cole-haan-3-zerogrand-skimmer-ocelot-haircalf-black/product/9167803/color/576221,3.Zerogrand Skimmer,Flats,Cole Haan
6e1b984b-bc2a-46f9-bdc2-d887a8925878,https://www.zappos.com//p/sorel-cumberlandd-ii-turtledove/product/7244837/color/107881,Cumberland™ II,Boots,SOREL
a2961f79-c43f-4594-bcb4-bdbc6979e210,https://www.zappos.com//p/dr-martens-rozarya-octavo-black-canvas-black-fine-canvas/product/9058026/color/754430,Rozarya Octavo,Sneakers & Athletic Shoes,Dr. Martens
a94422e6-c803-4b66-9978-e4934126f307,https://www.zappos.com//p/guess-carrie-dark-french-blue-premiere-must-lux/product/7199447/color/731939,Carrie,Heels,GUESS
98f172c1-4b9d-466f-a45b-5a1918e14337,https://www.zappos.com//p/comfortiva-faye-denim-otago-nubuck/product/8654029/color/603932,Faye,Heels,Comfortiva
d93d30ff-1f28-4fae-9615-e01be9374ff4,https://www.zappos.com//p/gabor-gabor-96-146-black/product/9107044/color/3,Gabor 96.146,Heels,Gabor
db53dbca-7948-4b49-b917-89a8bb1a3088,https://www.zappos.com//p/giesswein-tahoe-jeans/product/8939673/color/2494,Tahoe,Slippers,Giesswein
55ce06f6-1def-45a9-bc1d-389729fd8eec,https://www.zappos.com//p/cole-haan-pinch-weekender-luxe-stitchlite-metallic-silver-white/product/9121040/color/52937,Pinch Weekender Luxe Stitchlite,Loafers,Cole Haan
72e0d217-df0f-46f0-8567-d8abd656e9ca,https://www.zappos.com//p/nina-diora-black-satin/product/9107114/color/99,Diora,Heels,Nina
09661184-b232-4ef1-8449-90b48e00f8fe,https://www.zappos.com//p/adidas-outdoor-terrex-agravic-black-grey-three-ash-green/product/8639740/color/727801,Terrex Agravic,Sneakers & Athletic Shoes,adidas Outdoor
6c4c5655-c14a-449f-b81d-c490dd4308d3,https://www.zappos.com//p/giesswein-alexa-slate/product/8939747/color/642,Alexa,Slippers,Giesswein
872d820c-aec7-4636-bc7f-ebfd0d948f7d,https://www.zappos.com//p/supra-skytop-white-white-red-white/product/7359514/color/601982,Skytop,Sneakers & Athletic Shoes,Supra
f8be5aef-0906-4303-87ea-4bc25a650c41,https://www.zappos.com//p/newton-running-gravity-7-red-lime/product/9035149/color/2038,Gravity 7,Sneakers & Athletic Shoes,Newton Running
262a1d73-843b-42f4-b7cc-4ad4b8e3b0d2,https://www.zappos.com//p/dirty-laundry-joplin-smooth-black/product/9107128/color/3,Joplin Smooth,Boots,Dirty Laundry
