UUID,LINK,MODEL,CATEGORY,BRAND
a929f837-4879-4807-b4af-679d9d867e5e,https://www.zappos.com//p/altra-footwear-paradigm-4-gray-red/product/9082591/color/5233,Paradigm 4,Sneakers & Athletic Shoes,Altra Footwear
4e11fd4e-0230-420e-8149-e73fb5e72299,https://www.zappos.com//p/altra-footwear-escalante-1-5-gray-yellow/product/9082590/color/13008,Escalante 1.5,Sneakers & Athletic Shoes,Altra Footwear
a55891de-f6f1-4960-a58f-7d56840266c6,https://www.zappos.com//p/altra-footwear-escalante-1-5-blue/product/9082590/color/158,Escalante 1.5,Sneakers & Athletic Shoes,Altra Footwear
ed2e71a6-a3ed-4254-84f4-9f975fd3a1be,https://www.zappos.com//p/miz-mooz-adela-slate/product/8980329/color/642,Adela,Boots,Miz Mooz
53e63cb3-3a55-403f-a752-a077565517e6,https://www.zappos.com//p/diadora-mago-l-w-lpu-black-orange/product/8900834/color/2294,Mago L W LPU,Sneakers & Athletic Shoes,Diadora
4d594dca-ff0f-4d2e-a8aa-318d864e6e9d,https://www.zappos.com//p/roper-kids-glitter-breeze-square-toe-boot-toddler-little-kid-tan/product/8687487/color/20,Glitter Breeze Square Toe Boot (Toddler/Little Kid),Boots,Roper Kids
6388082e-ede3-4671-96b8-5ae5622ccc99,https://www.zappos.com//p/sorel-after-hours-chelsea-quarry-suede/product/8894259/color/733007,After Hours Chelsea,Boots,SOREL
8c33a3fc-d4e5-45d5-b78d-ef1ebf6e32c6,https://www.zappos.com//p/native-kids-shoes-jefferson-toddler-little-kid-sky-blue-beanie-yellow/product/7927830/color/751636,Jefferson (Toddler/Little Kid),Sneakers & Athletic Shoes,Native Kids Shoes
28e8d13f-c966-4589-8985-3b1d9f0650cb,https://www.zappos.com//p/dansko-pro-xp-black-cabrio/product/8363226/color/10373,Pro XP,Clogs & Mules,Dansko
a04f0a75-0b08-4a05-899f-a0a9d9f025b3,https://www.zappos.com//p/reef-phantoms-sand-olive-black/product/7375941/color/725210,Phantoms,Sandals,Reef
2d7f7973-62d7-44b3-aab4-b38571a1be0c,https://www.zappos.com//p/kork-ease-myrna-2-0-black-f-g/product/8509622/color/113605,Myrna 2.0,Heels,Kork-Ease
a55d9c56-017b-4998-84f8-85bc52e9b365,https://www.zappos.com//p/skechers-relaxed-fit-elected-drigo-navy-canvas/product/8742569/color/487,Relaxed Fit Elected - Drigo,Loafers,SKECHERS
cf000430-3fa4-418d-af78-0baee340d7ae,https://www.zappos.com//p/ariat-recon-mid-golden-grizzly/product/8918859/color/704522,Recon Mid,Boots,Ariat
ef4bd441-75e4-42c0-95c2-67ee9d99df2b,https://www.zappos.com//p/ariat-spitfire-vintage-bomber/product/8918861/color/472345,Spitfire,Boots,Ariat
