UUID,LINK,MODEL,CATEGORY,BRAND
3b7e78b4-80e7-4589-bc42-bf3a42f6d320,https://www.zappos.com//p/old-west-kids-boots-foreman-little-kid-big-kid-brown-oil/product/9070960/color/23188,Foreman (Little Kid/Big Kid),Boots,Old West Kids Boots
6feb2bce-0650-46a9-bece-10cbfd222260,https://www.zappos.com//p/aravon-standon-fisherman-black/product/8824503/color/3,Standon Fisherman,Sandals,Aravon
2489a0e2-f047-4886-972d-317aad042e46,https://www.zappos.com//p/josmo-kids-shimmer-and-shine-sneaker-toddler-little-kid-pink-blue/product/9113050/color/13366,Shimmer and Shine Sneaker (Toddler/Little Kid),Sneakers & Athletic Shoes,Josmo Kids
5782af5b-f505-40e8-bb44-6a03ab34ed1b,https://www.zappos.com//p/josmo-kids-minnie-rain-boot-toddler-little-kid-pink/product/8865709/color/559,Minnie Rain Boot (Toddler/Little Kid),Boots,Josmo Kids
a01b597d-cf25-4ff7-af91-e96d7818aeff,https://www.zappos.com//p/adidas-barricade-2018-boost-black-night-scarlet/product/8991573/color/731854,Barricade 2018 Boost,Sneakers & Athletic Shoes,adidas
de626f09-7bd7-4fc9-8be0-a2c7bf5b1180,https://www.zappos.com//p/seychelles-cascade-pump-red-suede/product/9113061/color/594,Cascade Pump,Heels,Seychelles
c70be094-16f9-4812-bf45-dd28cc8bec42,https://www.zappos.com//p/dr-martens-work-2295-rigger-gaucho-volcano/product/114677/color/6472,2295 Rigger,Boots,Dr. Martens Work
b18f77e3-4961-4bd9-ac29-9eafbbc2981a,https://www.zappos.com//p/m-f-western-kids-knit-print-slide-slippers-toddler-little-kid-big-kid-hot-pink/product/8465837/color/418,Knit Print Slide Slippers (Toddler/Little Kid/Big Kid),Slippers,M&F Western Kids
a699000a-2945-4142-875e-cb5b104f72d4,https://www.zappos.com//p/pelle-moda-uma-mink-suede/product/8960416/color/1768,Uma,Heels,Pelle Moda
8da55210-f5f3-412d-b6f8-826b9f93f6a1,https://www.zappos.com//p/me-too-zane-moss-suede/product/9105075/color/2589,Zane,Boots,Me Too
b2e9eedc-1803-4db9-a658-b307e362ec81,https://www.zappos.com//p/timberland-flyroam-trail-low-forged-iron/product/8980182/color/417207,FlyRoam Trail Low,Sneakers & Athletic Shoes,Timberland
932d60b4-b1ce-419f-8d5a-54cc1d237146,https://www.zappos.com//p/heelys-gr8r-hi-little-kid-big-kid-adult-black-red/product/9064834/color/144,GR8R Hi (Little Kid/Big Kid/Adult),Sneakers & Athletic Shoes,Heelys
ef90a290-fc24-413a-8e6a-e1fb09b75688,https://www.zappos.com//p/frye-ashley-slip-on-camel-antique-soft-vintage/product/8980219/color/416850,Ashley Slip-On,Loafers,Frye
